LossAfter,IRLMedianLogQtau,ExplainedVariance,IRLLoss,ItrTime,NumTrajs,AverageDiscountedReturn,LossBefore,AveragePolicyStd,IRLAverageExpertEnergy,IRLAverageEnergy,Time,MeanKLBefore,EnvExecTime,AverageReturn,Iteration,MaxReturn,OriginalTaskAverageReturn,IRLRewardMean,IRLRewardMax,Entropy,dLoss,Perplexity,IRLMedianExpertLogQtau,IRLAverageExpertLogQtau,PolicyExecTime,IRLRewardMin,MeanKL,StdReturn,IRLAverageLogQtau,MinReturn,ProcessExecTime
-0.07989271730184555,-0.16554621,0.9003256546625394,0.5549816,0.6606731414794922,10,-88.48342301226066,-0.04124000668525696,0.3654819,1.0168751,1.2314924,197.50053191184998,0.0,0.03413558006286621,-123.14923372045159,289,-87.91692611575127,-141.7484993254522,-1.2314924,0.34942123,0.41240022,0.03865271061658859,1.5104388,-1.1503785,-3.5681036,0.04524111747741699,-4.9859447,0.006872464902698994,21.13893740727958,-0.47999063,-164.39821051806211,0.005928993225097656
-0.06212824955582619,-0.17320669,0.57400816449507,0.5336477,0.6668179035186768,10,-81.55953681375495,-0.042289793491363525,0.36933896,0.9385327,1.1887892,198.1770956516266,0.0,0.03585171699523926,-118.87893118858338,290,-56.18157669901848,-186.39666953988552,-1.1887892,0.062057093,0.42289814,0.019838456064462662,1.5263789,-1.1310204,-3.4212224,0.04565906524658203,-4.7850566,0.0064771040342748165,53.87511916640415,-0.4450128,-217.21978271007538,0.006308078765869141
-0.05574161186814308,-0.13911963,0.36035754813343635,0.44092578,0.6363863945007324,10,-132.86735159058804,-0.04082294926047325,0.36396074,0.63210064,1.9386468,198.82250666618347,0.0,0.035300493240356445,-193.86468964293599,291,-1.919987052679062,-302.6680840132748,-1.9386468,0.64605814,0.40822935,0.01491866260766983,1.504152,-1.1571778,-3.5233963,0.046042442321777344,-4.9982247,0.006473375950008631,117.62091164480383,-0.41711053,-325.5650110244751,0.005568504333496094
-0.061064478009939194,-0.12354261,0.5416536726263328,0.47574607,0.6560783386230469,10,-107.65200169744989,-0.03922373801469803,0.3581867,0.86813515,1.5004767,199.487628698349,0.0,0.034218788146972656,-150.0476644948125,292,-75.491848051548,-233.24913845025668,-1.5004767,0.49702388,0.39223748,0.021840739995241165,1.4802892,-1.197047,-3.636632,0.0465853214263916,-4.6188464,0.006495984271168709,83.74141669625688,-0.4042851,-311.53154480457306,0.006998300552368164
-0.06573457270860672,-0.14190245,0.2600479473182452,0.52708834,0.6330955028533936,10,-81.19328188222696,-0.03781432285904884,0.3531737,1.0014501,1.1369983,200.12835240364075,0.0,0.03160262107849121,-113.69983074590564,293,-52.75521610677242,-186.8383314094111,-1.1369983,0.2933669,0.3781433,0.027920249849557877,1.4595721,-1.2277352,-3.744697,0.04213094711303711,-5.5525794,0.0067303599789738655,39.8882068560285,-0.41481492,-188.22237771749496,0.00548243522644043
-0.05695237219333649,-0.07877289,0.7421500889288555,0.53242725,0.6809673309326172,10,-65.06770432624326,-0.03445740416646004,0.34151474,0.9405416,0.9394298,200.81700372695923,0.0,0.03519177436828613,-93.94298067465425,294,-63.99058736115694,-146.96542844863512,-0.9394298,0.26058203,0.34457403,0.02249496802687645,1.4113886,-1.2837822,-3.9639025,0.046278953552246094,-4.2616134,0.006849937606602907,22.882700581030704,-0.3300793,-147.8168865442276,0.0057909488677978516
-0.04956687241792679,-0.047960766,0.6265143445187382,0.47987798,0.6410541534423828,10,-93.036932385761,-0.031077636405825615,0.33016527,0.9112449,1.2666088,201.46360898017883,0.0,0.03156113624572754,-126.66089839190245,295,-45.44659252464771,-203.97255354898778,-1.2666088,0.40307322,0.31077656,0.018489236012101173,1.3644843,-1.348023,-4.193896,0.041001081466674805,-4.9970913,0.006771998479962349,47.88893363754763,-0.2965926,-231.54756808280945,0.005397319793701172
-0.05711830034852028,0.00018530549,0.5228136818866709,0.48445094,0.652414083480835,10,-84.67750346196942,-0.02807251550257206,0.32039088,0.8662789,1.1369987,202.12388825416565,0.0,0.03330802917480469,-113.69986487179995,296,-73.06383401155472,-191.53465758018962,-1.1369987,0.63216096,0.28072503,0.02904578484594822,1.3240895,-1.4094915,-4.4263783,0.04172563552856445,-4.035889,0.008757846429944038,24.43851335394973,-0.255843,-152.0217127352953,0.0055387020111083984
-0.05087977647781372,-0.028913971,0.8687911756653943,0.49804214,0.7110466957092285,10,-75.27278342649164,-0.030475225299596786,0.32818225,0.8984516,1.0629574,202.8501410484314,0.0,0.03210091590881348,-106.29573893845081,297,-51.98197948932648,-189.04934254084296,-1.0629574,0.15765572,0.30475235,0.020404551178216934,1.356289,-1.3497844,-4.2028117,0.042736053466796875,-4.542285,0.006701731588691473,27.432456067590746,-0.30807605,-148.1993868947029,0.005471229553222656
-0.05035253241658211,0.009195451,0.6531978977678045,0.46004552,0.6455996036529541,10,-94.17788163462191,-0.027730850502848625,0.3192981,0.7955952,1.27571,203.50322651863098,0.0,0.03393101692199707,-127.57099252641201,298,-61.63034808635712,-236.0250388844207,-1.27571,0.4435052,0.2773084,0.022621681913733482,1.3195733,-1.398725,-4.376667,0.04252958297729492,-5.186499,0.0066214995458722115,47.51254238559442,-0.26930314,-216.07167172431946,0.005633831024169922
-0.050993911921978,0.014319095,0.8706959148884256,0.5058639,0.6383483409881592,10,-84.80975856678762,-0.025944290682673454,0.31364438,0.9594455,1.1730092,204.15326714515686,0.0,0.03385734558105469,-117.30090827345848,299,-95.01775945723057,-179.7650360266874,-1.1730092,-0.08395858,0.25944287,0.025049621239304543,1.2962077,-1.4355156,-4.5364275,0.04185914993286133,-4.9247313,0.006715409457683563,20.66866557589652,-0.26719895,-149.78558768332005,0.0056111812591552734
-0.05875551700592041,0.043912027,0.869740901815714,0.49244255,0.7190783023834229,10,-76.67131099979431,-0.022945711389183998,0.304379,1.0047967,1.1068711,204.8804533481598,0.0,0.03401517868041992,-110.68710761368274,300,-68.72435334324837,-141.73523115916467,-1.1068711,0.15860671,0.22945698,0.03580980561673641,1.2579167,-1.5162389,-4.840285,0.05010533332824707,-3.9801514,0.006555161438882351,24.796846196766403,-0.21722534,-154.81502717733383,0.005922555923461914
-0.06142558157444,0.078051776,0.8726479696694442,0.46417472,0.6352932453155518,10,-98.5888299921131,-0.021537085995078087,0.3001216,0.88073593,1.3244563,205.5246341228485,0.0,0.03342556953430176,-132.44563829004764,301,-107.67566348612309,-231.43314228016143,-1.3244563,0.30648178,0.21537103,0.039888495579361916,1.240322,-1.5458462,-5.010669,0.04412674903869629,-4.435418,0.009923930279910564,24.542253849524865,-0.17712548,-176.79685638844967,0.005590677261352539
-0.04738209396600723,0.06807819,0.8822512423341383,0.49916965,0.7280843257904053,10,-70.08570045928772,-0.022344427183270454,0.30255437,0.8233096,1.0138085,206.26168513298035,0.0,0.03449416160583496,-101.38085024803877,302,-61.313030779361725,-170.9646144830337,-1.0138085,0.26270938,0.22344422,0.025037666782736778,1.2503759,-1.5280157,-4.947382,0.04545950889587402,-4.3019123,0.0064773038029670715,30.271613159340557,-0.2050141,-144.03101436793804,0.0056188106536865234
-0.05623188614845276,0.056651875,0.7273131096640126,0.45770827,0.6889758110046387,10,-95.25363915619248,-0.020219333469867706,0.29619265,0.7763192,1.2656415,206.95635533332825,0.0,0.032079219818115234,-126.56414545923471,303,-42.9343491345644,-251.45406904981638,-1.2656415,0.35860157,0.20219351,0.03601255267858505,1.2240849,-1.5903256,-5.1306515,0.040543317794799805,-4.452823,0.0096347127109766,58.67007069609141,-0.22648245,-236.302152633667,0.005354881286621094
-0.04969874024391174,0.0523984,0.8033764900818073,0.48523387,0.6417467594146729,10,-84.19184447545187,-0.022720307111740112,0.3036937,1.0173035,1.1600505,207.60596895217896,0.0,0.03467297554016113,-116.00506131574511,304,-71.58787959814072,-165.155546243502,-1.1600505,0.47399354,0.22720294,0.02697843313217163,1.2550845,-1.5211886,-4.8274913,0.04527473449707031,-3.9808598,0.009780559688806534,24.00869323125021,-0.24706998,-145.69411404430866,0.005692005157470703
-0.04991120100021362,0.06900202,0.9089798704909617,0.461917,0.6482834815979004,10,-84.86157234602078,-0.022070057690143585,0.30172542,0.90374213,1.151043,208.26191210746765,0.0,0.034954071044921875,-115.10430995747447,305,-42.989370442926884,-221.44497515453932,-1.151043,0.14083105,0.22070065,0.027841143310070038,1.2469501,-1.5441531,-5.033383,0.04536890983581543,-4.288264,0.006819544360041618,37.92496272210408,-0.17170717,-192.29588546603918,0.005761861801147461
-0.043801549822092056,0.04431422,0.8307238548828363,0.47717437,0.7091827392578125,10,-82.04962474486487,-0.02049022540450096,0.2969961,0.90078944,1.105814,208.97856044769287,0.0,0.034522056579589844,-110.58140124604105,306,-37.24568036198616,-178.10987964718183,-1.105814,0.27392918,0.20490225,0.023311324417591095,1.2274051,-1.5856707,-5.188656,0.04360008239746094,-4.5921845,0.006653899326920509,30.53836054772441,-0.22268106,-154.04359510540962,0.006356716156005859
-0.038155701011419296,0.050624125,0.7963713347044934,0.4984139,0.6516740322113037,10,-91.31479659627257,-0.019379790872335434,0.2937164,1.0365949,1.2441353,209.6395046710968,0.0,0.03641390800476074,-124.41352173611521,307,-44.12535297870636,-190.09718726789305,-1.2441353,0.1252943,0.19379783,0.018775910139083862,1.2138509,-1.6201762,-5.3485894,0.04632067680358887,-4.709703,0.006703656166791916,47.97405683379384,-0.2250556,-210.0184914395213,0.006063699722290039
-0.05498760938644409,0.119886026,0.8912679873464141,0.44367495,0.704150915145874,10,-104.23415112110467,-0.017275625839829445,0.2876007,0.69100755,1.3628632,210.35204243659973,0.0,0.03418684005737305,-136.28632086738943,308,-88.08215397596359,-276.3435268364155,-1.3628632,0.5333911,0.17275628,0.03771198354661465,1.1885763,-1.688043,-5.550512,0.04285883903503418,-4.7849274,0.009922746568918228,33.752279726860955,-0.20479745,-179.50872641056776,0.005755186080932617
-0.05107184126973152,0.0688284,0.6233987380903663,0.49946025,0.6581857204437256,10,-77.07071015877864,-0.019182199612259865,0.2931366,0.9889335,1.0807339,211.01865673065186,0.0,0.03306269645690918,-108.07338036894798,309,-61.61508736014366,-146.20960696047504,-1.0807339,0.07612952,0.19182196,0.03188964165747166,1.2114549,-1.624691,-5.304667,0.04162263870239258,-5.0778685,0.009665916673839092,31.37781825908607,-0.19567798,-180.2892048060894,0.005915641784667969
-0.05781067907810211,0.079957634,0.6593349608363648,0.5002877,0.6732323169708252,10,-78.02223778374528,-0.018732327967882156,0.29182094,1.0482472,1.1211939,211.70648622512817,0.0,0.03181648254394531,-112.11938877403736,310,-65.947280138731,-160.81624856916406,-1.1211939,-0.13733399,0.18732348,0.039078351110219955,1.2060174,-1.6240039,-5.326498,0.042177677154541016,-4.539418,0.00959270354360342,38.069848053845334,-0.2274191,-179.9792675971985,0.005597352981567383
-0.04655001685023308,0.07758054,0.87363119540075,0.4751278,0.6559419631958008,10,-81.59198526269329,-0.01879381574690342,0.2920003,0.9270243,1.0893403,212.36932945251465,0.0,0.03187298774719238,-108.93404174447059,311,-74.40966679155827,-189.43171850748814,-1.0893403,0.53652024,0.1879382,0.02775620110332966,1.206759,-1.61713,-5.3379974,0.04036998748779297,-5.183374,0.009715145453810692,21.983579213541603,-0.20243894,-152.4466548115015,0.005661964416503906
-0.06288860738277435,0.092403926,0.8523447380326797,0.48030064,0.6547017097473145,10,-76.75226082953517,-0.018273567780852318,0.29048514,0.9101905,1.0620344,213.0335419178009,0.0,0.03476214408874512,-106.20343604683876,312,-50.192273408174515,-187.60466910463737,-1.0620344,0.09803808,0.18273568,0.044615039601922035,1.200497,-1.6374304,-5.3902383,0.04283714294433594,-4.520817,0.00997565034776926,31.66231878009112,-0.19993116,-163.47707271575928,0.005761623382568359
-0.055106934159994125,0.077767864,0.8514069431243966,0.44783673,0.8659663200378418,10,-107.27792663713971,-0.018420593813061714,0.29091257,0.7743715,1.4116672,213.91229224205017,0.0,0.03392672538757324,-141.16671769544482,313,-80.20375306159258,-291.70497437137277,-1.4116672,0.37981805,0.18420592,0.03668634034693241,1.2022634,-1.651793,-5.500477,0.04309344291687012,-5.0049405,0.006511840038001537,34.08313314819044,-0.18879916,-204.17296555638313,0.005577802658081055
-0.049699246883392334,0.11198683,0.8694327342395798,0.49592245,0.6667773723602295,10,-86.47966797466998,-0.018177982419729233,0.2902076,0.9916279,1.181082,214.5854616165161,0.0,0.03295540809631348,-118.10819430947303,314,-70.74760210514069,-169.79157553789997,-1.181082,0.04379925,0.18177977,0.0315212644636631,1.19935,-1.6522124,-5.488334,0.04334139823913574,-5.32694,0.006591730285435915,20.966674178132756,-0.17875098,-144.71684950590134,0.00608372688293457
-0.03727344423532486,0.104081795,0.8816512659607856,0.4651721,0.6623194217681885,10,-76.79136772562953,-0.017191708087921143,0.28735945,0.7602982,1.019682,215.26602935791016,0.0,0.0314784049987793,-101.96821333318948,315,-47.23463314771652,-178.91550337229657,-1.019682,0.45853212,0.17191696,0.020081736147403717,1.1875792,-1.6722585,-5.549705,0.04242348670959473,-3.7676516,0.00649355398491025,24.299899508691112,-0.17421228,-129.1842398941517,0.0053882598876953125
-0.047534700483083725,0.12652746,0.67769685419546,0.49285656,0.667954683303833,10,-70.63591125009995,-0.015356932766735554,0.28213507,0.9459718,1.0401919,215.94929003715515,0.0,0.03216290473937988,-104.01919102817774,316,-61.69857709109783,-152.88004983716655,-1.0401919,0.85451514,0.15356934,0.03217776771634817,1.1659887,-1.7279346,-5.803913,0.0427250862121582,-4.4449654,0.006692579947412014,33.530806265283054,-0.16203155,-160.29875367879868,0.005393505096435547
-0.0367448590695858,0.11095254,0.47023341587643785,0.46224868,0.637697696685791,10,-88.54710282651564,-0.014677280560135841,0.28022406,0.97549874,1.3156513,216.59474539756775,0.0,0.03237318992614746,-131.56512656360866,317,-75.67068462073803,-159.9913651803811,-1.3156513,0.54701,0.14677274,0.02206757850944996,1.1580907,-1.7445792,-5.9244413,0.049806833267211914,-5.4295382,0.009949865750968456,59.88275600109229,-0.15139551,-242.15930991619825,0.005794525146484375
-0.03824955224990845,0.13429686,0.4943226765873314,0.461288,0.6573553085327148,10,-75.5673129741482,-0.012507198378443718,0.2742085,0.7215572,1.026419,217.25959944725037,0.0,0.03496861457824707,-102.64190600067377,318,-55.4901457130909,-201.56214103758938,-1.026419,1.1299347,0.125072,0.02574235387146473,1.1332301,-1.8007362,-6.089997,0.0441744327545166,-5.401986,0.006613770965486765,24.651759505467073,-0.137633,-153.29840484261513,0.005721092224121094
-0.04449961334466934,0.17192607,0.8249677088578921,0.43472126,0.6452007293701172,10,-85.67899000373797,-0.01177907083183527,0.27221915,0.9309578,1.2299808,217.9165551662445,0.0,0.03184199333190918,-122.99808789119125,319,-79.23543541878462,-197.43077669296656,-1.2299808,0.88015,0.11779057,0.03272054251283407,1.1250085,-1.8266971,-6.178578,0.0404973030090332,-5.4395947,0.0092175817117095,32.39521191968446,-0.09549172,-173.2077106833458,0.005507469177246094
-0.03622421622276306,0.12281916,0.8220897112655533,0.4646119,0.6570639610290527,10,-77.0164599355071,-0.0141350869089365,0.27870888,0.83232415,1.078967,218.5848138332367,0.0,0.031767845153808594,-107.89669162929059,320,-64.87722496688366,-172.7739304208367,-1.078967,0.3808356,0.14135087,0.02208912931382656,1.1518288,-1.7475781,-5.83768,0.043761491775512695,-5.8607736,0.006613073870539665,17.964478351298624,-0.12948066,-131.4159125238657,0.005403757095336914
-0.038041725754737854,0.13215828,0.8031878282664007,0.4699801,0.6589977741241455,10,-88.90305878203546,-0.015581856481730938,0.2827704,1.0965062,1.2676268,219.2582459449768,0.0,0.031357526779174805,-126.762676718086,321,-67.93569868057966,-191.85253348527732,-1.2676268,0.954864,0.15581845,0.022459869273006916,1.168614,-1.6994381,-5.5993757,0.040619850158691406,-5.4294057,0.006704999133944511,29.43054832579503,-0.13317549,-171.29561047255993,0.005387067794799805
-0.03581525757908821,0.1444748,0.8392371803660374,0.45358086,0.6373193264007568,10,-92.00000242814615,-0.014153880998492241,0.27876118,0.9364759,1.2741221,219.90526914596558,0.0,0.03313851356506348,-127.41220921278,322,-33.00044350326061,-227.73816127606997,-1.2741221,0.09212188,0.14153874,0.02166137658059597,1.1520451,-1.748982,-5.71434,0.04561758041381836,-6.024371,0.00661246245726943,42.70563159426569,-0.1445933,-172.2378016114235,0.0055828094482421875
-0.05551634356379509,0.14739826,0.8231024783653873,0.46377292,0.6784613132476807,10,-79.60865032521534,-0.01209263876080513,0.27307412,0.9416092,1.0748721,220.59950804710388,0.0,0.03233003616333008,-107.48721761852502,323,-52.06170505285263,-159.1884438083896,-1.0748721,0.13573524,0.12092637,0.04342370480298996,1.1285418,-1.8179758,-5.963021,0.040581464767456055,-5.2326264,0.009976614266633987,35.722773442166755,-0.12631565,-157.59372706711292,0.005613565444946289
-0.03412104398012161,0.15102634,0.718801894178144,0.42980686,0.6762893199920654,10,-104.09205433414022,-0.012832107953727245,0.2751009,0.86561096,1.3998497,221.28317546844482,0.0,0.034503936767578125,-139.9849567078054,324,-66.82434923946857,-234.22390546736906,-1.3998497,0.6008477,0.12832105,0.021288936026394367,1.136918,-1.7961717,-5.847568,0.04427337646484375,-4.4067087,0.006674604024738073,52.36760656823627,-0.10444644,-233.78905135393143,0.005625009536743164
-0.05905643478035927,0.16528031,0.4708767567247828,0.49762508,0.6398766040802002,10,-62.20794427728657,-0.01089655701071024,0.26982734,1.0106943,0.89944065,221.93090295791626,0.0,0.03542041778564453,-89.94406822919845,325,-59.300562523305416,-119.22124367860661,-0.89944065,0.10020856,0.108965516,0.04815987776964903,1.1151239,-1.8504345,-6.011645,0.04448246955871582,-4.6873207,0.00997850764542818,22.30622038695489,-0.10769229,-139.77031591534615,0.006264925003051758
-0.0332123339176178,0.15631545,0.5887478980171728,0.46689484,0.654926061630249,10,-85.59070532386839,-0.0109515730291605,0.2699759,0.8990269,1.2093033,222.59477853775024,0.0,0.03497672080993652,-120.93032255992293,326,-50.08438079059124,-193.20361794423417,-1.2093033,0.7092219,0.109515674,0.0222607608884573,1.1157376,-1.8481289,-6.0194383,0.04508042335510254,-5.1325703,0.0064355297945439816,55.107864811020406,-0.14818925,-219.79188115894794,0.005616188049316406
-0.03924482688307762,0.1639735,0.7358036667600631,0.4774436,0.6454250812530518,10,-72.25552153211655,-0.010482873767614365,0.26871344,0.99670297,1.0446348,223.25006413459778,0.0,0.03331732749938965,-104.46347555220127,327,-63.54566075652838,-167.28280151445614,-1.0446348,0.66945183,0.104828715,0.028761953115463257,1.1105204,-1.8548077,-6.0798783,0.04361891746520996,-4.281779,0.009798794984817505,22.305930671696395,-0.11732101,-135.40113711357117,0.0056362152099609375
-0.04004821553826332,0.136453,0.6797624790668062,0.45079765,0.6590545177459717,10,-83.88038845810755,-0.010155834257602692,0.26783606,0.68960303,1.1060256,223.92874264717102,0.0,0.03311300277709961,-110.60256613641977,328,-18.340157091617584,-237.16589581707308,-1.1060256,0.6950482,0.101558335,0.02989238128066063,1.1068945,-1.8720601,-6.0933504,0.043694496154785156,-4.59999,0.006441034842282534,51.51650908031899,-0.13073844,-178.82054990530014,0.006009578704833984
-0.03695601969957352,0.18469363,0.7309793116732145,0.4606459,0.7087037563323975,10,-82.49192963957692,-0.009832967072725296,0.26697272,1.0516077,1.1752424,224.6460840702057,0.0,0.034090518951416016,-117.52424536719919,329,-73.46848943829536,-190.3761586213412,-1.1752424,-0.08231921,0.09832966,0.02712305262684822,1.1033264,-1.8855071,-6.1505976,0.057952165603637695,-4.880222,0.006460398901253939,29.086827829097018,-0.13040015,-168.97652888298035,0.00564885139465332
-0.030352862551808357,0.16863243,0.8977414005031386,0.4675608,0.711834192276001,10,-72.47894283933195,-0.00927030947059393,0.2654748,0.7272008,0.9960528,225.36818146705627,0.0,0.03224754333496094,-99.60528029352426,330,-37.793522015213966,-166.94346827797895,-0.9960528,0.32825193,0.09270311,0.021082553081214428,1.0971359,-1.8964226,-6.201085,0.040094852447509766,-4.1991515,0.006517975591123104,27.64149941417905,-0.09897848,-141.1989786028862,0.005509376525878906
-0.034626930952072144,0.17111981,0.6649089550133664,0.46197373,0.63838791847229,10,-80.82252228773578,-0.008936288766562939,0.26458955,0.90412825,1.1057315,226.01309061050415,0.0,0.033301591873168945,-110.57314864993096,331,-61.63654437661171,-167.05442926422967,-1.1057315,1.1668248,0.08936285,0.025690642185509205,1.0934774,-1.9174547,-6.243598,0.041063547134399414,-5.4440117,0.009551235474646091,33.383241455986955,-0.07918018,-161.65499448776245,0.005471706390380859
-0.03988686203956604,0.16143277,0.20265079027044686,0.44438362,0.6674444675445557,10,-96.03588827166736,-0.010381008498370647,0.26843983,0.8486227,1.3459309,226.68927597999573,0.0,0.03458762168884277,-134.5931055687368,332,-56.17716959118843,-262.5360728434406,-1.3459309,0.7008455,0.10381007,0.029505853541195393,1.1093898,-1.8718315,-6.076854,0.04622840881347656,-3.9379728,0.009553272277116776,63.76431080439334,-0.10621454,-249.55924379825592,0.005626201629638672
-0.04270368814468384,0.14440754,0.5417354052355814,0.43499643,0.789910078048706,10,-82.14482875712663,-0.01053549163043499,0.2688549,0.8094874,1.1677703,227.4871950149536,0.0,0.032829999923706055,-116.77702662944793,333,-33.80261015892029,-229.58643573948189,-1.1677703,1.0198735,0.105355024,0.03216819651424885,1.111105,-1.8648323,-6.0502276,0.04463505744934082,-3.730792,0.0098822470754385,63.367530945492796,-0.09908699,-230.23675918579102,0.005509853363037109
-0.03009144961833954,0.14564922,0.5573379800369584,0.43930903,0.6376585960388184,10,-98.3868486560553,-0.011169267818331718,0.27056426,0.8500077,1.3467647,228.13588666915894,0.0,0.03237342834472656,-134.67646141424774,334,-62.350200459361076,-262.5514165200227,-1.3467647,0.6155051,0.11169278,0.01892218180000782,1.1181693,-1.8450891,-6.005129,0.04287981986999512,-5.25328,0.0070312428288161755,45.82385302630708,-0.092983596,-204.587406873703,0.005471229553222656
-0.06617500633001328,0.15671277,0.7142835751003298,0.48175293,0.6510300636291504,10,-72.44143000952548,-0.010087681002914906,0.2676535,0.95590234,1.02283,228.79450631141663,0.0,0.03485512733459473,-102.2829992517829,335,-61.993533447384834,-157.42518144973036,-1.02283,-0.016862348,0.10087669,0.05608732532709837,1.1061403,-1.8992531,-6.1634383,0.04665970802307129,-4.8024087,0.006577962543815374,27.553650706594546,-0.13052106,-144.1720675677061,0.006364345550537109
-0.048786651343107224,0.151495,0.18866440172825294,0.3669111,0.6284959316253662,10,-141.5716059223884,-0.010846001096069813,0.269691,0.34969085,2.174417,229.4472894668579,0.0,0.032094717025756836,-217.4416959501803,336,27.986788012087345,-384.533253283818,-2.174417,1.1338974,0.10845994,0.03794065024703741,1.1145602,-1.8745105,-6.1261473,0.03953146934509277,-4.846723,0.009138560853898525,140.0053836576402,-0.11121613,-364.1140854358673,0.0056912899017333984
-0.03902795538306236,0.11830595,0.2320536099754229,0.42098367,0.6350390911102295,10,-98.20902392874945,-0.015266208909451962,0.28187925,0.8865312,1.4391531,230.1076056957245,0.0,0.0326995849609375,-143.91529544591904,337,-11.937312811613083,-275.8454151441366,-1.4391531,1.0017363,0.15266216,0.0237617464736104,1.1649313,-1.7324951,-5.6331577,0.047119855880737305,-5.0990334,0.006528107915073633,91.605306458694,-0.1575161,-274.412335395813,0.006033182144165039
-0.0414772555232048,0.10510475,0.5840452357474448,0.4891236,0.7145252227783203,10,-77.72744575288759,-0.015474868938326836,0.28246808,0.99607015,1.1862034,230.82957887649536,0.0,0.035883188247680664,-118.62032982110978,338,-49.199248403310776,-203.35798512906177,-1.1862034,0.5595956,0.15474883,0.026002386584877968,1.1673647,-1.7405963,-5.5936723,0.04445624351501465,-4.3087106,0.007368183694779873,65.0458049566194,-0.14771912,-222.62409675121307,0.005803585052490234
-0.042319830507040024,0.06920835,0.41220892203835713,0.47303554,0.6390070915222168,10,-94.38652418128704,-0.017050156369805336,0.28695294,0.8805021,1.2713965,231.4872968196869,0.0,0.03195500373840332,-127.1396508641541,339,-66.0425556898117,-254.56306355505293,-1.2713965,0.7283816,0.17050147,0.025269674137234688,1.1858994,-1.6918526,-5.4074874,0.042302608489990234,-4.007237,0.006846597418189049,49.088036766716066,-0.20133105,-241.34245657920837,0.0058135986328125
-0.03365587070584297,0.14939506,0.4633823816610184,0.4111879,0.6374416351318359,10,-105.77916207286853,-0.014821096323430538,0.28062743,0.665737,1.6233416,232.13220739364624,0.0,0.0331425666809082,-162.33415156900884,340,-8.971378691494465,-306.6421122269363,-1.6233416,0.8407962,0.148211,0.018834774382412434,1.1597576,-1.7619233,-5.650578,0.04366874694824219,-4.2542257,0.006805974990129471,119.71034493164142,-0.14504352,-315.5281722545624,0.005622148513793945
-0.035380978137254715,0.1667032,0.36758909027808184,0.4419874,0.6532058715820312,10,-85.94731601703866,-0.012843159027397633,0.2751313,0.82385623,1.2649077,232.79427123069763,0.0,0.03491783142089844,-126.49077176228165,341,-23.086233787238598,-240.01718145643363,-1.2649077,0.77540594,0.1284318,0.022537819109857082,1.1370438,-1.8255361,-5.843319,0.04320979118347168,-5.3343725,0.006453529465943575,74.12667681741702,-0.11096125,-260.6110428571701,0.0056345462799072266
-0.04044901952147484,0.1685895,0.5041466728182722,0.4355515,0.6360654830932617,10,-82.99471903816661,-0.01108526811003685,0.27033707,0.87527925,1.24178,233.44279861450195,0.0,0.03191661834716797,-124.17800587043166,342,-41.48868153989315,-253.69658417319988,-1.24178,0.67780507,0.110852726,0.02936375141143799,1.1172303,-1.8814552,-6.0262027,0.04155540466308594,-3.5905285,0.009615257382392883,84.9814144130052,-0.08822186,-284.43004167079926,0.006101131439208984
-0.03781871870160103,0.16753957,0.560194821330098,0.40146565,0.6354577541351318,10,-118.22767107544207,-0.011923087760806084,0.27261138,0.6353171,1.7604282,234.10057282447815,0.0,0.03304243087768555,-176.0428298920393,343,-52.70488106459379,-353.01110633350254,-1.7604282,0.59059477,0.11923074,0.025895630940794945,1.1266298,-1.866606,-5.9282045,0.04416227340698242,-4.0570784,0.009770141914486885,115.27852352878276,-0.105653964,-335.15589249134064,0.005677700042724609
-0.05018167197704315,0.16821444,-0.14540841385231595,0.45989946,0.643939733505249,10,-90.87445353573315,-0.011594988405704498,0.27171847,1.0264574,1.3081938,234.7538058757782,0.0,0.0342562198638916,-130.81938149929047,344,-50.03225579857826,-194.35408234493593,-1.3081938,0.4346664,0.11594975,0.038586683571338654,1.1229395,-1.8791337,-5.9555473,0.04372572898864746,-4.8547697,0.009839504025876522,53.78501927525561,-0.08947242,-231.56327307224274,0.006467342376708984
-0.04677079990506172,0.14167754,0.5064374939427487,0.4200506,0.6598987579345703,10,-106.37234955034346,-0.013576296158134937,0.27715585,0.6953876,1.5759219,235.43068885803223,0.0,0.03330588340759277,-157.59218466877937,345,-8.796674206852913,-328.5207842559081,-1.5759219,1.1264026,0.13576305,0.033194503746926785,1.1454104,-1.8021594,-5.7149396,0.04466605186462402,-4.312297,0.009999015368521214,99.24891070250351,-0.1421878,-304.2268592119217,0.0056035518646240234
-0.04169326275587082,0.120793924,0.491853283291405,0.43462628,0.6748225688934326,10,-89.37548343369434,-0.012258371338248253,0.2735271,0.5708634,1.3032199,236.11312651634216,0.0,0.03433680534362793,-130.3220049828291,346,-40.784733816981316,-288.75336289870535,-1.3032199,0.6127668,0.12258374,0.029434891417622566,1.1304138,-1.8399197,-5.8218093,0.0529627799987793,-3.5999897,0.0092241819947958,81.89608579844074,-0.12818736,-280.82541954517365,0.00565338134765625
