NumTrajs,PolicyExecTime,Time,StdReturn,AverageDiscountedReturn,LossAfter,AbsLearnSignal,Perplexity,ProcessExecTime,IRLLoss,AverageReturn,ExplainedVariance,MeanKL,dLoss,Entropy,AveragePolicyStd,Iteration,EnvExecTime,MeanKLBefore,ItrTime,LossBefore,MaxReturn,OriginalTaskAverageReturn,MinReturn
1,0.06587791442871094,28256.940048217773,0.0,-645.3804518372262,-0.09871124,0.7319069849654164,2.1327608,0.001308441162109375,0.0050447406,-880.2020695209503,0.9521057312346651,0.007566318,0.09871123,0.75741726,0.40209484,1142,15.881246328353882,0.0,21.136430740356445,-7.947286e-09,-880.2020695209503,9.833949589405824,-880.2020695209503
1,0.07008600234985352,28277.986622810364,0.0,-742.9856052656285,-0.051646743,0.842927623914741,2.1239493,0.0013549327850341797,0.0048960685,-1009.7610259056091,0.6084999347537609,0.0066375704,0.051646776,0.75327724,0.40051848,1143,15.749927759170532,0.0,21.042481899261475,3.1789146e-08,-1009.7610259056091,4.458118771926397,-1009.7610259056091
1,0.06274032592773438,28298.91307067871,0.0,-691.8477622552264,-0.05910994,0.8936499042235618,2.134814,0.0013575553894042969,0.017212491,-946.1839151382446,0.9263623161756422,0.009475573,0.059109878,0.7583796,0.4066542,1144,15.786098003387451,0.0,20.922680854797363,-6.357829e-08,-946.1839151382446,7.08602136071654,-946.1839151382446
2,0.10960149765014648,28334.59809756279,42.91625478863716,-678.4760934926117,-0.04589516,0.9017648913791425,2.13578,0.0025413036346435547,0.036042076,-915.5657007396221,0.9021048664606011,0.006491202,0.04589516,0.758832,0.40563986,1145,30.464722871780396,0.0,35.681087017059326,-0.0,-872.649445950985,6.662882827210074,-958.4819555282593
1,0.06581926345825195,28355.542756319046,0.0,-705.0560155984997,-0.05564552,0.8430605651090884,2.1015694,0.0013642311096191406,0.028961964,-968.9154403209686,0.9972380043366107,0.0067958054,0.05564546,0.74268436,0.40036353,1146,15.694058179855347,0.0,20.938780546188354,-6.357829e-08,-968.9154403209686,4.99255198522941,-968.9154403209686
1,0.06530642509460449,28376.577744722366,0.0,-374.3253344545567,-0.079890124,0.8128688880581433,2.1378717,0.0013842582702636719,0.27287123,-530.6807104945183,0.5468175343421289,0.0068721166,0.079890124,0.7598108,0.4023578,1147,15.826578617095947,0.0,21.0281503200531,-0.0,-530.6807104945183,13.046803575558345,-530.6807104945183
1,0.06637024879455566,28397.68370103836,0.0,-493.03087557638645,-0.09522002,0.8013695748082199,2.083403,0.0014035701751708984,0.0451863,-700.0123753547668,0.5665776293122411,0.0068131755,0.09522009,0.73400265,0.39719644,1148,15.940702676773071,0.0,21.102129459381104,6.357829e-08,-700.0123753547668,9.538942630951446,-700.0123753547668
1,0.06252241134643555,28418.673495054245,0.0,-602.6359704062957,-0.034991775,0.9002685398201433,2.0918193,0.001310110092163086,0.038509384,-849.5904809832573,0.9196021006094172,0.0071183504,0.03499174,0.7380342,0.39728653,1149,15.861461162567139,0.0,20.985743522644043,-3.1789146e-08,-849.5904809832573,7.281447307959646,-849.5904809832573
1,0.06213688850402832,28439.797548532486,0.0,-606.2590462099145,-0.059976067,0.9151629422257564,2.1353788,0.0013430118560791016,0.01389063,-840.9583878517151,0.9147623337190725,0.0065359483,0.059976228,0.75864404,0.39786214,1150,15.954771280288696,0.0,21.116909503936768,1.5894572e-07,-840.9583878517151,8.378561583533783,-840.9583878517151
1,0.06467556953430176,28460.57477903366,0.0,-713.9568702962662,-0.066327795,0.8363471777767516,2.1378548,0.0013196468353271484,0.014104339,-978.4650673866272,0.8651013440054169,0.0095144035,0.06632805,0.7598029,0.3976871,1151,15.509240865707397,0.0,20.772386074066162,2.5431316e-07,-978.4650673866272,4.669862052146079,-978.4650673866272
1,0.07361578941345215,28481.60553073883,0.0,-575.9053339390499,-0.062284946,0.8757331693332856,2.146581,0.0014634132385253906,0.11174907,-817.4890398979187,-2.044180040323535,0.0068326313,0.06228517,0.7638763,0.39742833,1152,15.834254503250122,0.0,21.025190591812134,2.2252401e-07,-817.4890398979187,10.809578483659632,-817.4890398979187
1,0.0655677318572998,28502.736124038696,0.0,-422.6548110376044,-0.064086154,0.8968228701709801,2.120336,0.0013318061828613281,0.121005096,-612.3475633859634,-0.1138518495014107,0.006598448,0.06408606,0.7515746,0.39311522,1153,15.959234237670898,0.0,21.12685251235962,-9.536743e-08,-612.3475633859634,12.046386065330111,-612.3475633859634
1,0.06105327606201172,28524.113026618958,0.0,-417.49126869799875,-0.11603964,0.7747341311522054,2.0959136,0.0012917518615722656,0.04051275,-592.5524007081985,0.9779579780135205,0.009692031,0.116039835,0.7399896,0.38758305,1154,16.247963428497314,0.0,21.372404098510742,1.9073487e-07,-592.5524007081985,14.158359868383108,-592.5524007081985
1,0.06956887245178223,28545.025328159332,0.0,-655.1424813270016,-0.07444906,0.9217280075413885,2.099004,0.0013468265533447266,0.0711886,-909.9735959768295,-17.179597199592507,0.009885382,0.074448995,0.741463,0.38464773,1155,15.603330135345459,0.0,20.908132791519165,-6.357829e-08,-909.9735959768295,4.844770610474718,-909.9735959768295
1,0.06905794143676758,28566.092370033264,0.0,-538.2442552243349,-0.09347995,0.8028787980404587,2.234377,0.0013570785522460938,0.0622326,-753.2021886110306,0.7932748129246944,0.00655274,0.093479924,0.80396235,0.39581412,1156,15.851911783218384,0.0,21.06025981903076,-3.1789146e-08,-753.2021886110306,14.126676884905331,-753.2021886110306
1,0.06444525718688965,28587.110453128815,0.0,-412.1460563980248,-0.059863344,0.699263340227606,2.2400784,0.0014944076538085938,0.13885455,-604.8397628068924,-0.7823933197848463,0.007201446,0.059863247,0.80651087,0.3953963,1157,15.858409881591797,0.0,21.013723373413086,-9.536743e-08,-604.8397628068924,10.71169993011063,-604.8397628068924
1,0.06708860397338867,28608.328592061996,0.0,-332.0595293168289,-0.05565567,0.893741067454688,2.1040084,0.0014491081237792969,0.14474466,-504.2058183848858,0.7971494429955269,0.0067454525,0.055655796,0.74384433,0.38441566,1158,16.094834327697754,0.0,21.212252378463745,1.2715658e-07,-504.2058183848858,11.748985752158074,-504.2058183848858
1,0.06196308135986328,28629.404309272766,0.0,-619.6753447462312,-0.038445313,0.8063030906270039,2.0527563,0.0013644695281982422,0.021825382,-869.6289129257202,-0.6029397445444429,0.0067492523,0.038445313,0.7191834,0.38018185,1159,15.881095886230469,0.0,21.07002568244934,-0.0,-869.6289129257202,6.071431155876682,-869.6289129257202
1,0.06893634796142578,28650.53698158264,0.0,-578.5293438862961,-0.05075973,0.8576785857104396,1.930778,0.0013370513916015625,0.038428888,-820.5907586812973,0.9900769121015144,0.0054128943,0.050759695,0.65792304,0.36695042,1160,15.919086694717407,0.0,21.128288507461548,-3.1789146e-08,-820.5907586812973,9.81141388140911,-820.5907586812973
1,0.06452417373657227,28671.630177736282,0.0,-533.36762052333,-0.043571107,0.7756152301587544,1.8926287,0.0013141632080078125,0.058944877,-767.0015490651131,-7.532256518345665,0.0065069865,0.04357125,0.6379667,0.36358973,1161,15.945502042770386,0.0,21.087653398513794,1.4305115e-07,-767.0015490651131,7.140394747298455,-767.0015490651131
1,0.06940960884094238,28692.86283016205,0.0,-391.18554666391253,-0.06500705,0.887748902371673,1.8291454,0.0012989044189453125,0.05618628,-564.5877289772034,-0.2544215893768198,0.00850233,0.06500705,0.6038489,0.35497382,1162,16.064502716064453,0.0,21.22890615463257,-0.0,-564.5877289772034,12.360303555706743,-564.5877289772034
1,0.06287741661071777,28714.144816875458,0.0,-549.9733480900146,-0.07999716,0.9100899013092508,1.9434671,0.0013782978057861328,0.039148375,-773.7666623592377,0.5611596188555411,0.007347715,0.07999713,0.6644736,0.3666534,1163,16.113983869552612,0.0,21.275997161865234,-3.1789146e-08,-773.7666623592377,10.007823955839012,-773.7666623592377
1,0.06274676322937012,28735.162026643753,0.0,-534.676820514344,-0.042398706,0.782316168638942,1.9720194,0.001369476318359375,0.05831172,-766.7096046805382,-0.8328812745422178,0.009712678,0.04239858,0.67905813,0.37013155,1164,15.838025093078613,0.0,21.012966871261597,-1.2715658e-07,-766.7096046805382,7.211494188470441,-766.7096046805382
1,0.06145310401916504,28756.371841669083,0.0,-433.24902447123503,-0.06657236,0.8122109425356726,1.842167,0.0013408660888671875,0.15648039,-619.3897774219513,0.9415288359628782,0.0070879557,0.06657239,0.6109426,0.35999578,1165,15.978655576705933,0.0,21.2044780254364,2.7815501e-08,-619.3897774219513,13.210152864765687,-619.3897774219513
1,0.062200307846069336,28777.5,0.0,-669.8465834146842,-0.08545087,0.8674266023904147,1.8240784,0.0013725757598876953,0.019854087,-920.3774948120117,-4.161496379887563,0.0074063498,0.08545094,0.6010749,0.35891917,1166,15.948781490325928,0.0,21.124127626419067,6.357829e-08,-920.3774948120117,7.121820508844387,-920.3774948120117
1,0.0641024112701416,28798.543709516525,0.0,-545.1163926231357,-0.2546228,0.821608371081484,1.8413534,0.0013267993927001953,0.14142732,-759.8967077732086,0.22217553665557455,0.0091165025,0.25462264,0.6105009,0.36070502,1167,15.900865316390991,0.0,21.037073612213135,-1.5894572e-07,-759.8967077732086,12.862169354123374,-759.8967077732086
1,0.06153559684753418,28819.683391332626,0.0,-666.6531092469118,-0.08520261,0.8367897735330885,1.9096934,0.0013246536254882812,0.01253527,-912.9268062114716,0.776576196005027,0.0077158194,0.08520271,0.6469427,0.37021437,1168,15.918464183807373,0.0,21.135438919067383,9.536743e-08,-912.9268062114716,9.51989392080509,-912.9268062114716
1,0.06279635429382324,28840.83579993248,0.0,-606.2495146278142,-0.10214933,0.9095207190598987,1.8801118,0.0013990402221679688,0.007830074,-837.980940580368,0.8848303625127486,0.0071959067,0.1021494,0.63133126,0.36777174,1169,15.961957216262817,0.0,21.148597717285156,6.357829e-08,-837.980940580368,9.004161564052195,-837.980940580368
1,0.06615638732910156,28862.0015001297,0.0,-563.9105817049713,-0.061039194,0.7949668578232693,1.8874065,0.0015575885772705078,0.041036867,-787.4321219921112,0.9554928923195825,0.009153,0.06103918,0.63520366,0.36785382,1170,15.997577905654907,0.0,21.161860942840576,-1.5894573e-08,-787.4321219921112,10.709495566825561,-787.4321219921112
2,0.08965682983398438,28891.627378463745,236.5796436071396,-490.1040938047081,-0.046622396,0.8343585870639227,1.9195689,0.0017960071563720703,0.021704221,-623.6761459112167,0.6101049353274326,0.0066354424,0.046622466,0.6521006,0.3768212,1171,24.383244037628174,0.0,29.621790409088135,7.152558e-08,-387.09650230407715,5.267066721586005,-860.2557895183563
1,0.060980796813964844,28912.446380615234,0.0,-641.2853222959517,-0.057462532,0.8892260414559154,1.9188942,0.0013582706451416016,0.038305514,-897.774761557579,-9.714134635410568,0.0085953465,0.057462372,0.6517491,0.37722635,1172,15.567937850952148,0.0,20.813361406326294,-1.5894572e-07,-897.774761557579,5.748243229552658,-897.774761557579
1,0.05835604667663574,28933.504620313644,0.0,-441.6455308113733,-0.08665126,0.7630498694664218,1.9737937,0.001402139663696289,0.08833765,-645.0901710093021,0.6176251118616917,0.00949539,0.08665145,0.67995745,0.38574097,1173,15.93958854675293,0.0,21.0544331073761,1.9073487e-07,-645.0901710093021,12.068823033266213,-645.0901710093021
2,0.11565899848937988,28969.037991046906,60.75828781723976,-415.5457218490892,-0.053477164,0.9043141874129567,2.006197,0.002513408660888672,0.055630278,-574.0795344412327,0.06653520782161337,0.0066441237,0.053477183,0.6962409,0.3947636,1174,30.310628414154053,0.0,35.52719807624817,1.7339532e-08,-513.3212466239929,12.633180508460775,-634.8378222584724
1,0.0609738826751709,28990.013100147247,0.0,-661.1498028613726,-0.043402005,0.9078291467409667,2.0022252,0.0013835430145263672,0.015263424,-919.8779759407043,-30.972614864749517,0.0064361445,0.04340204,0.6942591,0.393925,1175,15.715837955474854,0.0,20.971054792404175,3.1789146e-08,-919.8779759407043,5.6261879397669965,-919.8779759407043
1,0.06118464469909668,29011.12726211548,0.0,-551.8458103123328,-0.08666776,0.8417258450857127,2.0336032,0.0013353824615478516,0.15442237,-752.5304715633392,0.952949960552985,0.008973074,0.08666772,0.70980924,0.3913475,1176,16.009768962860107,0.0,21.10976266860962,-4.7683717e-08,-752.5304715633392,12.811883170634962,-752.5304715633392
1,0.06029629707336426,29032.286242246628,0.0,-543.6404307765159,-0.07474219,0.5847784765904738,1.9433486,0.0013232231140136719,0.032033313,-751.2378093004227,0.5691195095473094,0.0066486527,0.07474222,0.6644126,0.38254035,1177,16.038588523864746,0.0,21.15526247024536,3.1789146e-08,-751.2378093004227,12.50731541983212,-751.2378093004227
1,0.06238961219787598,29053.11769914627,0.0,-676.4674054417059,-0.045874562,0.9069297122725296,1.9585223,0.0013244152069091797,0.052369572,-936.3792679309845,-2.5572043278933165,0.0070124925,0.045874562,0.67219025,0.38367042,1178,15.604578733444214,0.0,20.82441473007202,-0.0,-936.3792679309845,4.980336387951774,-936.3792679309845
1,0.06296253204345703,29074.40678215027,0.0,-459.6080142085547,-0.13150412,0.8956820376603881,1.88079,0.00135040283203125,0.1241406,-658.5769147872925,0.6388216263162881,0.007868339,0.13150428,0.6316919,0.37302774,1179,16.023879528045654,0.0,21.284868955612183,1.5894572e-07,-658.5769147872925,13.16916267789323,-658.5769147872925
1,0.06333017349243164,29095.4745490551,0.0,-505.9499507648517,-0.06575521,0.7431625967561474,1.8826259,0.001470327377319336,0.0640585,-713.9766694307327,0.9737505990981252,0.007444195,0.065755114,0.6326676,0.37344357,1180,15.866604089736938,0.0,21.063345670700073,-9.536743e-08,-713.9766694307327,10.123266154873273,-713.9766694307327
1,0.06343793869018555,29116.334681749344,0.0,-722.2299519124412,-0.06951227,0.7937604772634352,1.8746598,0.0013191699981689453,0.013680691,-986.657607793808,0.34986017810295367,0.008744229,0.0695123,0.6284272,0.3700486,1181,15.58151388168335,0.0,20.85618305206299,3.1789146e-08,-986.657607793808,5.276496754376653,-986.657607793808
1,0.06378793716430664,29137.65030145645,0.0,-516.1078281001332,-0.06474819,0.9040782472026117,1.8951387,0.0013766288757324219,0.08038881,-737.8361288309097,0.1418759406625113,0.008833216,0.06474851,0.63929206,0.3714309,1182,16.162065267562866,0.0,21.310651540756226,3.1789145e-07,-737.8361288309097,10.199203464572939,-737.8361288309097
2,0.0682837963104248,29164.729952573776,417.4360466003418,-345.2148388778326,-0.07111902,0.6879225243995296,1.9822816,0.0015077590942382812,0.058953673,-464.00099086761475,0.1700468891482333,0.00638213,0.07111889,0.6842485,0.38321462,1183,21.831407070159912,0.0,27.075716495513916,-1.2810551e-07,-46.56494426727295,6.024209865122672,-881.4370374679565
1,0.06456232070922852,29185.79492211342,0.0,-559.229933400135,-0.13279392,0.7312350705126068,1.9646554,0.0013298988342285156,0.027585696,-790.59204185009,-1.9296746080865668,0.009055057,0.13279389,0.6753169,0.37894487,1184,15.904282331466675,0.0,21.06101107597351,-3.1789146e-08,-790.59204185009,9.701488507315753,-790.59204185009
1,0.057195425033569336,29206.824734449387,0.0,-476.9341596673249,-0.07851542,0.7006903333424321,1.9664328,0.0013852119445800781,0.12937392,-690.6446359157562,-1.0850097226627793,0.009835359,0.07851566,0.67622113,0.37707144,1185,15.916627645492554,0.0,21.025248527526855,2.3841858e-07,-690.6446359157562,11.110509449774682,-690.6446359157562
1,0.060805559158325195,29227.87847661972,0.0,-572.0244881492098,-0.036328442,0.7140892115718024,2.0211627,0.001321554183959961,0.04655673,-815.7159746289253,0.5032268081561342,0.0061911126,0.036328457,0.703673,0.3792639,1186,15.904102802276611,0.0,21.049912691116333,1.5894573e-08,-815.7159746289253,7.597436595409914,-815.7159746289253
1,0.06820416450500488,29249.10169005394,0.0,-459.8311319480247,-0.0541139,0.8167021579840488,2.1123152,0.0013575553894042969,0.06423069,-664.9843521118164,0.5864779752094829,0.008676856,0.054113835,0.7477846,0.38582894,1187,16.097689151763916,0.0,21.219369411468506,-6.357829e-08,-664.9843521118164,12.885079438578002,-664.9843521118164
1,0.05943489074707031,29270.085852384567,0.0,-643.1017500980219,-0.03700609,0.8737987809852297,2.0353038,0.0013201236724853516,0.013734957,-896.8392261266708,0.6135377033740399,0.007405734,0.037006125,0.71064514,0.37533972,1188,15.777549028396606,0.0,20.97967004776001,3.1789146e-08,-896.8392261266708,7.004900487385262,-896.8392261266708
1,0.0612635612487793,29291.11095881462,0.0,-548.9673568011782,-0.047614798,0.9285962279593052,1.973747,0.0013515949249267578,0.037814427,-784.2682225704193,0.9183081300289185,0.006246948,0.04761451,0.6799338,0.36980417,1189,15.847679376602173,0.0,21.021121501922607,-2.861023e-07,-784.2682225704193,9.072593225496778,-784.2682225704193
1,0.06759214401245117,29312.29623889923,0.0,-486.4179002606268,-0.06881968,0.810154337839572,1.8871273,0.0013720989227294922,0.05011782,-689.0319857001305,0.6699646175401367,0.0065309615,0.068819396,0.6350557,0.35837486,1190,16.04630756378174,0.0,21.181140184402466,-2.861023e-07,-689.0319857001305,12.528749216467684,-689.0319857001305
1,0.0670309066772461,29333.37404370308,0.0,-666.2657685004164,-0.07596295,0.7392470638930011,2.0037367,0.0013751983642578125,0.04527319,-915.9138221740723,-1.0010700226424016,0.006403504,0.07596295,0.69501376,0.37096542,1191,15.884845733642578,0.0,21.07408905029297,-0.0,-915.9138221740723,11.401795723412661,-915.9138221740723
1,0.0676419734954834,29354.30651450157,0.0,-668.1496326869752,-0.05419283,0.9516855150996252,1.9956337,0.0013613700866699219,0.046361614,-927.0925931930542,-24.497875908576603,0.006995062,0.054192796,0.69096166,0.3685907,1192,15.673257827758789,0.0,20.926538467407227,-3.1789146e-08,-927.0925931930542,5.631154556276132,-927.0925931930542
2,0.1228647232055664,29390.188446760178,242.02839244902134,-476.42894936152874,-0.056957226,0.9584602016866458,2.0109637,0.0026357173919677734,0.1606497,-654.6843437999487,0.26047721304313676,0.0070706215,0.056957208,0.698614,0.3701088,1193,30.6953341960907,0.0,35.87805199623108,-1.6879191e-08,-412.65595135092735,9.841241089219817,-896.71273624897
1,0.06448173522949219,29411.259343624115,0.0,-634.1205556493098,-0.03779154,0.8705808038197073,1.9907365,0.00131988525390625,0.013498655,-887.3164622783661,0.20752890695357618,0.009364291,0.037791476,0.68850464,0.37054572,1194,15.79346752166748,0.0,21.066763162612915,-6.357829e-08,-887.3164622783661,6.264292821798242,-887.3164622783661
1,0.06416201591491699,29432.255720615387,0.0,-628.7338156213717,-0.04762726,0.8926642339091831,1.9400543,0.001291036605834961,0.034227896,-882.5227953195572,0.7101598425724709,0.006614275,0.047627196,0.662716,0.36356503,1195,15.859850883483887,0.0,20.992308855056763,-6.357829e-08,-882.5227953195572,6.542409505244356,-882.5227953195572
2,0.07588052749633789,29459.963508844376,302.9674504995346,-321.8539980564771,-0.07921683,0.6728454614572176,1.8949062,0.001565694808959961,0.068368524,-439.13603484630585,-0.5345714129921604,0.006881124,0.07921681,0.63916934,0.35895294,1196,22.406683206558228,0.0,27.70206332206726,-2.073205e-08,-136.16858434677124,5.429709515604739,-742.1034853458405
1,0.060459136962890625,29481.229398965836,0.0,-456.8414188032861,-0.05414362,0.895550270359722,1.8944317,0.0013430118560791016,0.062290616,-644.9904226064682,0.6372699832415251,0.0073155514,0.05414357,0.6389189,0.35884437,1197,16.11455488204956,0.0,21.259021759033203,-4.7683717e-08,-644.9904226064682,13.432860116465946,-644.9904226064682
1,0.06479144096374512,29502.352168798447,0.0,-440.8594163629738,-0.06668674,0.8890482640716026,1.8176442,0.0013320446014404297,0.1149402,-647.1001490354538,0.9424197483212279,0.009863848,0.06668677,0.5975413,0.3533144,1198,16.022019386291504,0.0,21.11889410018921,3.1789146e-08,-647.1001490354538,12.890659718153447,-647.1001490354538
1,0.06356120109558105,29523.11989378929,0.0,-729.2646239546868,-0.08599761,0.8807849337379086,1.7546968,0.0014226436614990234,0.0068635982,-991.8149247169495,-21.665430642761148,0.009408051,0.08599764,0.5622961,0.34246302,1199,15.576417684555054,0.0,20.762858629226685,3.1789146e-08,-991.8149247169495,5.8349905507760145,-991.8149247169495
1,0.059854984283447266,29544.346859931946,0.0,-539.0828937799685,-0.07588868,0.8322708685585922,1.7557281,0.001323699951171875,0.03142075,-765.1278022527695,0.819200204001732,0.006428097,0.075888805,0.5628837,0.34303445,1200,16.072114944458008,0.0,21.22275161743164,1.2715658e-07,-765.1278022527695,10.573989498697442,-765.1278022527695
1,0.06548357009887695,29565.181453227997,0.0,-717.4498603469536,-0.04933513,0.7844897715872584,1.7471024,0.001451253890991211,0.008503436,-982.6326241493225,0.8497305788322568,0.007951268,0.04933532,0.5579586,0.34293595,1201,15.530382871627808,0.0,20.83070206642151,1.9073487e-07,-982.6326241493225,5.09818560466726,-982.6326241493225
1,0.06774115562438965,29586.383350610733,0.0,-561.8713186754281,-0.06627916,0.9225961919330524,1.8140316,0.001332998275756836,0.06492314,-780.0624001026154,0.6875196666298596,0.006487926,0.06627951,0.5955518,0.3458466,1202,16.01910424232483,0.0,21.19798469543457,3.496806e-07,-780.0624001026154,11.800230413317822,-780.0624001026154
2,0.11083650588989258,29619.151937007904,136.41827189922333,-620.4492530172082,-0.057364188,0.7118947870316845,1.7899166,0.0022220611572265625,0.006010683,-804.4433363676071,-0.8371546759898738,0.009674832,0.057364255,0.58216906,0.34251955,1203,27.443847179412842,0.0,32.76456141471863,6.8821855e-08,-668.0250644683838,5.577010289472925,-940.8616082668304
1,0.06250452995300293,29640.360938310623,0.0,-483.06636136272374,-0.12580936,0.8156258117272771,1.8205247,0.0013031959533691406,0.05107978,-678.9011313915253,-0.8315706690648406,0.006737248,0.12580949,0.5991247,0.34575692,1204,16.034451007843018,0.0,21.204933404922485,1.2715658e-07,-678.9011313915253,12.780443468619644,-678.9011313915253
1,0.061570167541503906,29661.552146673203,0.0,-454.7877687876856,-0.075759284,0.6877026453352154,1.8315938,0.0013689994812011719,0.06705806,-653.0035976171494,0.9310633003296994,0.009062482,0.0757592,0.60518646,0.34602275,1205,16.062151670455933,0.0,21.186933040618896,-7.947286e-08,-653.0035976171494,13.298825973281842,-653.0035976171494
1,0.06332755088806152,29682.59001326561,0.0,-476.27421598904243,-0.09331023,0.8658020472129165,1.8567036,0.001306772232055664,0.053477768,-694.6341809630394,0.9781354471361337,0.009066651,0.0933102,0.61880267,0.34729177,1206,15.830639839172363,0.0,21.034104347229004,-3.1789146e-08,-694.6341809630394,9.489860472114259,-694.6341809630394
1,0.06651020050048828,29703.621064901352,0.0,-678.2453161326766,-0.0723739,0.8741085233673294,1.9209673,0.00133514404296875,0.040864654,-929.0626916885376,-0.8586459291544437,0.009319673,0.0723737,0.6528289,0.35223117,1207,15.807408809661865,0.0,21.024269104003906,-1.9073487e-07,-929.0626916885376,8.40274271118131,-929.0626916885376
1,0.06219768524169922,29724.8191883564,0.0,-503.3479605213597,-0.08198821,0.8547019124884999,1.887856,0.001310110092163086,0.10488803,-727.1281237602234,0.9444652627196467,0.009939026,0.08198843,0.6354418,0.34969538,1208,16.083808422088623,0.0,21.19420313835144,2.2252401e-07,-727.1281237602234,11.772059216121066,-727.1281237602234
1,0.06470775604248047,29745.806118011475,0.0,-646.2407559617509,-0.05498441,0.8432179227320056,1.9396163,0.0013265609741210938,0.013072219,-898.7298831939697,-0.12835884037741652,0.006924821,0.054984473,0.6624902,0.35297063,1209,15.818254947662354,0.0,20.98295783996582,6.357829e-08,-898.7298831939697,6.749694441262089,-898.7298831939697
1,0.05955052375793457,29766.936767339706,0.0,-522.8836388387605,-0.07592964,0.9209865359377557,1.9111576,0.0013213157653808594,0.16626921,-727.7099109888077,-0.44954014757060734,0.0064548035,0.07592974,0.64770913,0.34693757,1210,16.008493185043335,0.0,21.126580476760864,9.536743e-08,-727.7099109888077,11.630514655766522,-727.7099109888077
1,0.06957793235778809,29788.007903575897,0.0,-570.7691002446747,-0.06503021,0.6314983538364467,1.9171813,0.0015044212341308594,0.030766621,-796.6217842102051,0.285114977871194,0.0066629928,0.0650303,0.650856,0.3479606,1211,15.925279378890991,0.0,21.06429648399353,8.742015e-08,-796.6217842102051,11.587763729279127,-796.6217842102051
1,0.06978011131286621,29809.322070360184,0.0,-376.56426871615344,-0.09470126,0.6389922304678725,1.839887,0.0013356208801269531,0.15801196,-558.5531982183456,-4.58573874065075,0.009644259,0.09470098,0.6097042,0.34214973,1212,16.16308331489563,0.0,21.30775284767151,-2.861023e-07,-558.5531982183456,12.38347853441236,-558.5531982183456
1,0.06646156311035156,29830.554052591324,0.0,-396.5639527899235,-0.06595748,0.8378039750613211,1.8524752,0.0014531612396240234,0.06943397,-578.4036321789026,0.5396708262545636,0.0065523316,0.06595741,0.61652267,0.34376717,1213,16.097383737564087,0.0,21.22814655303955,-6.357829e-08,-578.4036321789026,13.815139450013797,-578.4036321789026
1,0.07107162475585938,29851.608962774277,0.0,-389.73743428252334,-0.07953262,0.9071110241182281,1.8537424,0.001348733901977539,0.15638813,-575.558391302824,0.8215801583092645,0.009929085,0.07953262,0.6172065,0.34419176,1214,15.891820430755615,0.0,21.04932403564453,-0.0,-575.558391302824,12.048220663026546,-575.558391302824
1,0.0716257095336914,29872.911430597305,0.0,-624.768323061318,-0.12474104,0.8375832527212352,1.8838776,0.0013396739959716797,0.080507144,-852.3204941153526,0.9888568536109872,0.0064557027,0.12474088,0.63333225,0.34955892,1215,16.072280168533325,0.0,21.298609495162964,-1.5894572e-07,-852.3204941153526,11.820639048723633,-852.3204941153526
1,0.06181645393371582,29894.227819919586,0.0,-463.3134479665849,-0.07224693,0.8212969351797386,1.8985082,0.0014290809631347656,0.10661221,-670.134131193161,0.5928871796867989,0.006626342,0.072246835,0.6410684,0.351242,1216,16.15981435775757,0.0,21.312488555908203,-9.536743e-08,-670.134131193161,13.076943845882683,-670.134131193161
1,0.05969548225402832,29915.300427675247,0.0,-575.378378691386,-0.0067593576,0.7418813575808045,1.8400581,0.001341104507446289,0.047030803,-817.5715253353119,-10.060848810084002,0.005143127,0.0067592463,0.6097971,0.34607574,1217,15.844318866729736,0.0,21.06848669052124,-1.11262004e-07,-817.5715253353119,5.964713764841773,-817.5715253353119
1,0.062397003173828125,29936.50018119812,0.0,-558.4838017664308,-0.064069174,0.8380303396050208,1.8361698,0.0013270378112792969,0.049568433,-792.7715973854065,0.9357186192410664,0.00946906,0.06406905,0.6076818,0.34583884,1218,16.04454517364502,0.0,21.192339658737183,-1.2715658e-07,-792.7715973854065,8.34951467350225,-792.7715973854065
1,0.061272382736206055,29957.79423737526,0.0,-447.344129447904,-0.07414404,0.9036267058506596,1.746892,0.0013003349304199219,0.12180901,-638.4398203492165,-0.23266040966704593,0.007041651,0.07414401,0.5578382,0.33823815,1219,16.14478611946106,0.0,21.290282011032104,-3.1789146e-08,-638.4398203492165,12.314148395200995,-638.4398203492165
1,0.06211352348327637,29978.805854558945,0.0,-614.7264870563695,-0.08738167,0.814140422022786,1.7398838,0.0012824535369873047,0.025546515,-860.07759141922,0.9454337390368772,0.005312568,0.08738166,0.5538183,0.33933398,1220,15.840870380401611,0.0,21.00776696205139,-7.947286e-09,-860.07759141922,9.043819196180893,-860.07759141922
1,0.06447744369506836,29999.957278251648,0.0,-800.2646258886712,-0.11150848,0.8576556381406494,1.7626992,0.0013535022735595703,0.0020442924,-1067.4184927940369,0.14121116418329194,0.008183728,0.111508384,0.5668463,0.34162855,1221,15.825432300567627,0.0,21.144463777542114,-9.536743e-08,-1067.4184927940369,7.425182552540252,-1067.4184927940369
2,0.10362720489501953,30032.63354229927,180.20140314102173,-675.0022408482437,-0.0355252,0.9005746288941019,1.755099,0.0022733211517333984,0.007121433,-861.6783833503723,0.6342686031948271,0.0066244677,0.03552511,0.56252533,0.34069002,1222,27.369136810302734,0.0,32.6723792552948,-8.909973e-08,-681.4769802093506,5.504667592797997,-1041.879786491394
