id,episode,action_level,action_y,action_x,action_z,action_w,reward,done,                      timestamp,collision_status,vehicle_pos_x,vehicle_pos_y,vehicle_pos_z,pitch,roll,yaw,vehicle_vel_x,vehicle_vel_y,                      vehicle_vel_z,pitch_vel,roll_vel,yaw_vel,vehicle_acc_x,vehicle_acc_y,vehicle_acc_z,pitch_acc,roll_acc,yaw_acc
1281,23,1,0.6379644870758057,-0.24144351482391357,0.75,0.0,0.11848766599914529,0.0,1543723461291854336,0,0.6729053854942322,-4.3795318603515625,-4.612010955810547,0.024642147733835967,0.05429553999691032,-0.0009189175531439161,-0.28752875328063965,0.9049390554428101,0.7588778138160706,-0.0401528924703598,-0.015810754150152206,-2.5649382223491557e-05,-0.2691422402858734,0.5904093980789185,-1.1386356353759766,0.01155485212802887,-0.03250451013445854,4.010831253253855e-05
1282,23,1,0.6379644870758057,-0.24144351482391357,0.75,0.0,0.12168200819466066,0.0,1543723461477858304,0,0.6155890822410583,-4.202846527099609,-4.463653564453125,0.021781279011789754,0.04769135009752843,-0.0010688898201168548,-0.32973241806030273,0.9968825578689575,0.7562755942344666,-0.03546616807579994,-0.0159621462225914,-1.9381996025913395e-05,-0.23719976842403412,0.5155661106109619,-1.1184206008911133,-0.007972774095833302,-0.0008592471131123602,2.2062622520024888e-05
1283,23,1,0.6379644870758057,-0.24144351482391357,0.75,0.0,0.1251588902461755,0.0,1543723461663862272,0,0.5508753657341003,-4.010090351104736,-4.316255569458008,0.01908216394777075,0.04184350748442193,-0.0011929869695467277,-0.3667568564414978,1.0771617889404297,0.7549155354499817,-0.031272076070308685,-0.014405294321477413,-1.5151950719882734e-05,-0.2072698175907135,0.44973284006118774,-1.1064891815185547,-0.014583910815417767,0.0028803497552871704,1.6306557881762274e-05
1284,23,1,0.6379644870758057,-0.24144351482391357,0.75,0.0,0.1289338734822509,0.0,1543723461849866240,0,0.4797042906284332,-3.803344488143921,-4.16902494430542,0.0166711829760445,0.03667682416031232,-0.0012901981357406908,-0.3990752696990967,1.1471441984176636,0.7540983557701111,-0.02760322578251362,-0.012767370790243149,-1.1881502359756269e-05,-0.1807757169008255,0.39206022024154663,-1.1068239212036133,-0.012539735995233059,0.003069241065531969,1.2578418136399705e-05
1285,23,1,0.6359807252883911,-0.24144351482391357,0.75,0.0,0.13307972826983755,0.0,1543723462038870272,0,0.4016193151473999,-3.580803394317627,-4.019704818725586,0.014505843473335426,0.031740203982829264,-0.001366265740112327,-0.4277023673057556,1.2087440490722656,0.7497536540031433,-0.024741627275943756,-0.011255087330937386,-9.479885193286464e-06,-0.15710920095443726,0.33729326725006104,-1.1153459548950195,0.014792011119425297,0.002498361747711897,1.0238776667392813e-05
1286,23,1,0.6272525787353516,-0.24144351482391357,0.75,0.0,0.13754213935216925,0.0,1543723462227874304,0,0.31848374009132385,-3.347531795501709,-3.8706579208374023,0.012601480640420505,0.02629204885391025,-0.0014229639561268062,-0.4525430202484131,1.2602975368499756,0.7445056438446045,-0.022865965962409973,-0.009900089353322983,-8.138485100062098e-06,-0.13631844520568848,0.27707967162132263,-1.1253910064697266,0.06270676851272583,0.0021869756747037172,9.512587894278113e-06
1287,23,1,0.5819942951202393,-0.24144351482391357,0.75,0.0,0.14243603999390295,0.0,1543723462422878464,0,0.2281009405851364,-3.0979959964752197,-3.7192537784576416,0.010876302348651454,0.015430551015237387,-0.0014597045964787182,-0.47482433915138245,1.2967548370361328,0.7276095747947693,-0.02573637291789055,-0.008658966049551964,-9.759696695255116e-06,-0.1176426038146019,0.15811340510845184,-1.1429367065429688,0.18717597424983978,0.002012836281210184,1.6221771147684194e-05
1288,23,1,0.5590448379516602,-0.23866641521453857,0.75,0.0,0.1473469803640105,0.0,1543723462608882432,0,0.13814318180084229,-2.8549246788024902,-3.577239513397217,0.009003527745074317,0.008506686507357265,-0.0014833139569742269,-0.49256110191345215,1.3153886795043945,0.726554811000824,-0.017852570861577988,-0.008457140065729618,-9.423036317457445e-06,-0.09659728407859802,0.08123958855867386,-1.0834121704101562,0.29888391494750977,0.01763540506362915,2.139542266377248e-05
1289,23,1,0.549004316329956,-0.22633707523345947,0.75,0.0,0.15252478964540023,0.0,1543723462794886400,0,0.045284390449523926,-2.6093173027038574,-3.4348080158233643,0.005762586017872836,0.004900978965216285,-0.0015065146134833054,-0.505338191986084,1.3247853517532349,0.7309044003486633,-0.009324726648628712,-0.010504012927412987,-9.128811143455096e-06,-0.06128963455557823,0.04144507274031639,-1.0712165832519531,0.14452894032001495,0.07339871674776077,2.5601237211958505e-05
1290,23,1,0.5427175760269165,-0.21037614345550537,0.75,0.0,0.1581437843188384,0.0,1543723462986890496,0,-0.05245281755924225,-2.354473114013672,-3.2870447635650635,0.0019421809068077439,0.0028309610761917386,-0.0015228540019304316,-0.5116782188415527,1.3293662071228027,0.7297778725624084,-0.004704665392637253,-0.009435879997909069,-7.3630867518659215e-06,-0.01973569765686989,0.018692009150981903,-1.0853195190429688,0.052645836025476456,0.1077054813504219,2.3934117052704096e-05
