IRLMedianExpertLogQtau,AveragePolicyStd,PolicyExecTime,IRLRewardMin,StdReturn,Time,Iteration,IRLAverageExpertEnergy,dLoss,MeanKL,Entropy,IRLAverageExpertLogQtau,MinReturn,IRLMedianLogQtau,IRLAverageEnergy,IRLLoss,IRLAverageLogQtau,Perplexity,ItrTime,MaxReturn,IRLRewardMean,OriginalTaskAverageReturn,AverageDiscountedReturn,NumTrajs,LossAfter,ExplainedVariance,MeanKLBefore,LossBefore,EnvExecTime,ProcessExecTime,IRLRewardMax,AverageReturn
-1.1627631,1.0282038,0.04132962226867676,-6.7133846,63.34208013905194,3.6096243858337402,10,-1.1167443,0.008283928036689758,0.0071528577245771885,1.446752,-1.6329017,-455.884042263031,-1.1789998,3.4557517,0.23512064,-1.4653851,4.24929,0.2367856502532959,-225.10569155216217,-3.4557517,-577.986192646643,-220.30422550360248,10,-0.15295912325382233,0.899396983854325,0.0,-0.14467519521713257,0.034168243408203125,0.005891084671020508,2.3689132,-345.5751846432686
-1.1815794,1.051629,0.0458219051361084,-7.6663074,69.87325341778804,3.8698301315307617,11,-0.81306905,0.013693049550056458,0.00655400101095438,1.4692785,-1.6405109,-491.9050531387329,-1.1922626,3.930601,0.23386401,-1.4519621,4.346098,0.2505528926849365,-250.31329487264156,-3.930601,-618.7825800098767,-246.66699653842883,10,-0.16062091290950775,0.875805407653387,0.0,-0.1469278633594513,0.03895902633666992,0.0063288211822509766,2.4565682,-393.060073389113
-1.150106,1.0399169,0.04414081573486328,-7.066771,96.22025964240466,4.134483814239502,12,-0.79261786,0.02817407250404358,0.009462093003094196,1.4580796,-1.6084473,-528.9564118385315,-1.2054081,3.9286861,0.24545678,-1.4875907,4.297698,0.25554561614990234,-212.41757693886757,-3.9286861,-611.6147954832879,-251.34939545313904,10,-0.17398202419281006,0.8583582535663808,0.0,-0.14580795168876648,0.037674665451049805,0.0070493221282958984,2.0588994,-392.8686161354184
-1.1996423,1.0449438,0.04607868194580078,-7.383792,59.77162982682188,4.403475522994995,13,-0.8844881,0.027684062719345093,0.007578725926578045,1.4629018,-1.6649076,-466.32511353492737,-1.1650032,3.5818405,0.24760634,-1.4513247,4.318473,0.2577939033508301,-271.5854930281639,-3.5818405,-524.2691074565852,-231.65562365150308,10,-0.17397423088550568,0.9164418497936773,0.0,-0.14629016816616058,0.036618947982788086,0.0062944889068603516,1.6824583,-358.1840668171644
-1.2093303,1.086526,0.04358839988708496,-8.527699,82.18445474776941,4.651771783828735,14,-1.1208303,0.015124723315238953,0.009172865189611912,1.501924,-1.6299223,-446.19361639022827,-1.223306,3.5315323,0.2446122,-1.5234829,4.49032,0.23909735679626465,-219.18175557255745,-3.5315323,-565.0142413462638,-226.21493514640974,10,-0.165317103266716,0.899672002436093,0.0,-0.15019237995147705,0.03534245491027832,0.006471157073974609,2.320687,-353.1532297715545
-1.1645515,1.0914919,0.04507303237915039,-7.009955,57.53643797780438,4.919237852096558,15,-0.95201,0.008328542113304138,0.006410523317754269,1.5064844,-1.5560765,-476.21427607536316,-1.2190995,3.611608,0.27130425,-1.4706389,4.5108447,0.25784945487976074,-274.7953759729862,-3.611608,-539.8220181183913,-229.06621550249025,10,-0.1589769870042801,0.9327010272351532,0.0,-0.15064844489097595,0.03842973709106445,0.0074005126953125,2.3992305,-361.1607896089554
-1.149961,1.06563,0.04116654396057129,-7.210177,36.079335067570284,5.16938853263855,16,-1.137287,0.012481242418289185,0.009373104199767113,1.4825051,-1.5684564,-438.01624488830566,-1.2178826,3.9686656,0.21494675,-1.5146978,4.403964,0.2425990104675293,-309.20947164297104,-3.9686656,-527.5466413631824,-254.40605780447808,10,-0.1607317328453064,0.9042852309327118,0.0,-0.1482504904270172,0.03447675704956055,0.00593876838684082,1.9753224,-396.8665641590953
-1.1391976,1.0485898,0.043320655822753906,-7.979787,34.46746616520544,5.429391384124756,17,-2.1705205,0.008350297808647156,0.006449377164244652,1.4663848,-1.5642287,-446.3176643848419,-1.2019413,3.9339828,0.19429064,-1.4914775,4.33354,0.25175046920776367,-337.88902831077576,-3.9339828,-575.9966900710665,-251.64728239249763,10,-0.15498876571655273,0.9691329120804592,0.0,-0.14663846790790558,0.03550124168395996,0.007391452789306641,2.2266903,-393.3982901632786
-1.1299291,1.024111,0.042793989181518555,-6.0415163,62.26643108392153,5.70025897026062,18,-1.0860404,0.014787748456001282,0.005730479024350643,1.4427637,-1.5800045,-448.31154704093933,-1.1536012,3.461401,0.28284752,-1.4581597,4.2323766,0.26270556449890137,-187.81761947274208,-3.461401,-521.9843995131256,-221.9762811003337,10,-0.15906409919261932,0.7748647018910653,0.0,-0.14427635073661804,0.035173654556274414,0.00601959228515625,2.889732,-346.1400956168771
-1.1431541,1.0296525,0.04421281814575195,-6.0002084,52.416304042008264,5.959663391113281,19,-1.2952186,0.005927056074142456,0.006261936388909817,1.44816,-1.5784801,-429.87803411483765,-1.1713595,3.6291294,0.2359979,-1.4333056,4.2552776,0.24816226959228516,-262.5928057730198,-3.6291294,-570.0836089820103,-232.815730962969,10,-0.1507430374622345,0.8814672429389315,0.0,-0.14481598138809204,0.034032344818115234,0.00594329833984375,2.7094903,-362.91295260190964
-1.126868,1.0040444,0.0434565544128418,-6.282384,43.89631865906896,6.209257125854492,20,-2.3063898,0.02514714002609253,0.007754764053970575,1.4229748,-1.5819485,-465.4445447921753,-1.1270983,3.7905107,0.21481493,-1.4149997,4.149446,0.24168944358825684,-301.51301819086075,-3.7905107,-559.1126129147244,-238.47996219210717,10,-0.16744464635849,0.9052602156706553,0.0,-0.14229750633239746,0.03514385223388672,0.006144523620605469,0.95953,-379.05106661319735
-1.1243534,1.0090035,0.043665170669555664,-5.659859,30.668798777652675,6.457618713378906,21,-2.2630053,0.01074296236038208,0.007476037833839655,1.4279016,-1.5784963,-399.51959133148193,-1.1396497,3.4980958,0.20897545,-1.3996395,4.16994,0.24075913429260254,-304.1685147881508,-3.4980958,-597.9440828355013,-221.2685060147043,10,-0.15353314578533173,0.9586659846342364,0.0,-0.14279018342494965,0.03708624839782715,0.006398200988769531,3.1720371,-349.80957890152933
-1.1166425,1.0138474,0.044651031494140625,-6.693771,28.070766101408452,6.719310522079468,22,-2.2391534,0.009610891342163086,0.007294526323676109,1.4326911,-1.5469775,-431.47917890548706,-1.147964,3.790588,0.17762543,-1.4167026,4.1899595,0.25283288955688477,-331.1311769783497,-3.790588,-576.4844990710103,-241.09336757945158,10,-0.1528799682855606,0.9335305465817123,0.0,-0.14326907694339752,0.03511977195739746,0.005965709686279297,3.5697796,-379.0588030576706
-1.0997665,0.97589684,0.039461612701416016,-5.7366095,36.98376375267118,6.97535252571106,23,-1.3227539,0.019599348306655884,0.006124102510511875,1.3945402,-1.5590293,-424.19002294540405,-1.102382,3.6368735,0.23725569,-1.3826594,4.0331197,0.23683977127075195,-282.096727758646,-3.6368735,-566.6721919688008,-233.62300613247007,10,-0.15905335545539856,0.935679693471358,0.0,-0.13945400714874268,0.031699419021606445,0.0055086612701416016,1.5948452,-363.687362216413
-1.1384419,0.97481704,0.0440366268157959,-6.0245323,35.65032012014769,7.241536617279053,24,-0.5103593,0.020599082112312317,0.007796295918524265,1.3934327,-1.6045436,-399.98079347610474,-1.1038992,3.4304538,0.28910118,-1.3852122,4.0286555,0.25800347328186035,-273.9165937900543,-3.4304538,-490.31379092244214,-217.49440351406056,10,-0.1599423587322235,0.8967712033731733,0.0,-0.1393432766199112,0.032828569412231445,0.006142854690551758,1.9807101,-343.04537452310325
-1.0982461,0.9782154,0.040720462799072266,-5.995861,47.52882037695723,7.503085374832153,25,-1.2025584,0.013411849737167358,0.006321250461041927,1.3969133,-1.5363929,-447.18936133384705,-1.1205416,3.815162,0.2433539,-1.3787739,4.042702,0.24495720863342285,-276.78163979947567,-3.815162,-562.3121922224942,-236.75474304824314,10,-0.15310315787792206,0.9150833883497695,0.0,-0.1396913081407547,0.033440589904785156,0.005849123001098633,2.512045,-381.51619462817905
-1.0775385,0.96711075,0.044387102127075195,-6.3014154,41.85196136800773,7.751120567321777,26,-2.341404,0.019754812121391296,0.008026927709579468,1.3854964,-1.523089,-442.20380759239197,-1.1068668,3.9889438,0.18502167,-1.3628943,3.9968092,0.24037671089172363,-303.06117245554924,-3.9889438,-594.4723099546214,-250.07029461360793,10,-0.15830448269844055,0.9567654307222816,0.0,-0.13854967057704926,0.03365492820739746,0.005763053894042969,0.80696833,-398.8943703234196
-1.1255698,0.98382497,0.04519939422607422,-5.6326294,44.74270267330158,7.995046854019165,27,-2.2563162,0.013182803988456726,0.008651376701891422,1.4026318,-1.5706476,-457.7635247707367,-1.1365889,3.705892,0.2003757,-1.3971292,4.0658865,0.2350156307220459,-295.4702459126711,-3.705892,-587.0292008690301,-238.70621917288958,10,-0.15344594419002533,0.9029125928091379,0.0,-0.1402631402015686,0.03503298759460449,0.00587916374206543,1.5868598,-370.58921374082564
-1.094718,0.9582842,0.04259920120239258,-7.047601,45.33851177102873,8.241284132003784,28,-0.6119195,0.006437063217163086,0.006382405292242765,1.3763275,-1.5417931,-455.03192019462585,-1.0813594,3.8165414,0.27216458,-1.3831625,3.9603307,0.2389540672302246,-298.9664040505886,-3.8165414,-520.1674213731211,-237.1365343129092,10,-0.1440698504447937,0.8907158129989237,0.0,-0.13763278722763062,0.0356602668762207,0.006244659423828125,1.9889536,-381.65413672626016
-1.0678817,0.95283115,0.045836448669433594,-6.5700197,23.205518543120004,8.500004529953003,29,-1.885663,0.011488258838653564,0.007865951396524906,1.3706208,-1.5061157,-433.683780670166,-1.1028438,4.080846,0.20064554,-1.364611,3.9377947,0.2504911422729492,-359.66618525981903,-4.080846,-569.7827497467009,-256.7588513240224,10,-0.1485503613948822,0.9564153370772692,0.0,-0.13706210255622864,0.03416919708251953,0.0061795711517333984,1.2946675,-408.0845786333084
-1.0447541,0.9214346,0.04185175895690918,-5.9660435,27.762019289101232,8.749478101730347,30,-2.3275883,0.02125561237335205,0.007134345825761557,1.3371148,-1.5154454,-451.3433759212494,-1.0796752,4.1033325,0.1906685,-1.3333,3.8080406,0.24257588386535645,-377.87853315472603,-4.1033325,-523.9423940651965,-255.1937631101013,10,-0.15496712923049927,0.9765849534848511,0.0,-0.13371151685714722,0.03373074531555176,0.005789756774902344,1.1442089,-410.3332577675581
