MeanKL,AbsLearnSignal,dLoss,Perplexity,OriginalTaskAverageReturn,Entropy,StdReturn,LossBefore,ExplainedVariance,AverageDiscountedReturn,AveragePolicyStd,EnvExecTime,PolicyExecTime,ItrTime,MaxReturn,LossAfter,ProcessExecTime,MinReturn,Time,Iteration,IRLLoss,AverageReturn,NumTrajs,MeanKLBefore
0.0017860689,0.7416886343577612,0.017432792,3.7161484,14.645710494027089,1.3126878,126.45225299974284,-9.44232e-09,0.7290595280740313,-364.254228615659,0.4680222,319.5784215927124,1.289167881011963,326.1457779407501,-48.06164678931236,-0.017432801,0.02992391586303711,-726.8308121860027,38842.97689270973,116,0.20797062,-484.3586584869561,22,0.0
0.0084813805,0.7527932985933877,0.023887638,3.693989,15.137554723999491,1.3067069,77.23784942219359,1.2715658e-08,0.7608942908912651,-389.14317326586945,0.46665496,311.4509880542755,1.2594678401947021,317.98977637290955,-369.12962597608566,-0.023887625,0.028948307037353516,-685.0793439596891,39160.97067475319,117,0.17723887,-520.1082889707316,21,0.0
0.0065229763,0.8410395056348543,0.021841953,3.6451788,15.156795035903617,1.2934054,78.1192421873322,-1.2158398e-08,0.7316231319876738,-391.1595128409675,0.46358588,327.7140784263611,1.2977149486541748,334.2614142894745,-370.8791517233476,-0.021841966,0.03080296516418457,-706.3277652263641,39495.23710465431,118,0.17544848,-527.6632227672434,22,0.0
0.00983156,0.7991210081408787,0.025081467,3.5851781,15.190147318956006,1.2768081,88.56276647231678,2.2796996e-08,0.7213687639319786,-370.58697466121237,0.45997748,331.35957956314087,1.2620213031768799,337.8127272129059,-362.7346379980445,-0.025081445,0.03156685829162598,-718.0578591823578,39833.054121255875,119,0.21047688,-499.04138445401225,22,0.0
0.009718301,0.7622657906333767,0.026249183,3.5501728,14.510165232098881,1.2669963,142.36743612861997,2.7746136e-09,0.7581973755109376,-447.35017531093183,0.45787078,320.9163920879364,1.210402250289917,327.3740644454956,-42.20779824256897,-0.026249181,0.030878067016601562,-809.5486862659454,40160.432034015656,120,0.21168254,-597.0083317270672,22,0.0
0.009559216,0.7361822939319987,0.027601881,3.5324178,14.51965460037102,1.2619826,93.4941363885563,2.475067e-08,0.4665352216822233,-370.05165046940203,0.45660272,326.05070543289185,1.2491681575775146,332.4399781227112,-357.6909261494875,-0.027601857,0.030681133270263672,-680.886482656002,40492.87598824501,121,0.19851778,-498.59334784312256,22,0.0
0.00987535,0.7716705837605471,0.028942125,3.496847,15.812742411964935,1.2518617,65.60587312553622,-6.274173e-09,0.7899093337218743,-412.5828006628611,0.45435715,316.99604320526123,1.2491753101348877,323.4471378326416,-469.79717703163624,-0.02894213,0.03033161163330078,-701.3498316407204,40816.32701134682,122,0.18459377,-554.967973097538,21,0.0
0.009368291,0.823760559480913,0.026672672,3.4551582,15.652020312165126,1.2398683,86.67610856804254,2.5076071e-08,0.44602446514089056,-287.4952460783349,0.4515916,318.0404431819916,1.2572214603424072,324.67862486839294,-231.4652141528204,-0.026672648,0.030249595642089844,-534.2771091144532,41141.00970220566,123,0.21966988,-391.66665451466713,21,0.0
0.0064130146,0.8429901801006938,0.026685232,3.4364629,16.22534077641356,1.2344427,73.25191578800637,-2.4730614e-08,0.699142785086685,-374.38302563131214,0.45030165,319.64219641685486,1.2772448062896729,326.1415934562683,-368.2868902683258,-0.026685257,0.030690670013427734,-630.3376020602882,41467.15638446808,124,0.20299965,-501.4815258895036,21,0.0
0.006744692,0.7553070310718665,0.020889439,3.3946657,15.272767826108998,1.2222053,125.64644166039722,1.1545694e-08,0.6398812816043572,-360.9093127443628,0.44745824,324.76268672943115,1.2637066841125488,331.28381395339966,-50.39531212300062,-0.020889428,0.03029775619506836,-645.73075273633,41798.44692134857,125,0.19982126,-487.5318102844652,22,0.0
0.009712007,0.7770707755560105,0.027732763,3.3825145,14.987589209497594,1.2186193,97.27153842198054,6.1084022e-09,0.6395615589196895,-387.75728632742926,0.44658005,326.54396295547485,1.2986793518066406,333.11254596710205,-363.9629041776061,-0.027732758,0.030825376510620117,-709.2338988929987,42131.563755989075,126,0.2088019,-518.3339075035924,22,0.0
0.009061502,0.76349506788774,0.01991841,3.3671458,16.22903410646735,1.2140654,71.50607971767684,1.10217835e-08,0.7321524739433847,-337.1338686494094,0.44569236,316.8101682662964,1.2662990093231201,323.3043780326843,-310.3795536290854,-0.019918399,0.030158519744873047,-634.1320084631443,42454.87447834015,127,0.1724645,-455.66674643759393,21,0.0
0.009753093,0.6909897518993257,0.023731494,3.3421104,14.83641076891421,1.2066025,154.71278182086735,-2.4453188e-08,0.6168715374385499,-355.528056031733,0.44401804,328.1963007450104,1.28175687789917,334.7472331523895,-46.9668862298131,-0.023731519,0.030803680419921875,-718.5679734870791,42789.62785577774,128,0.21764447,-478.5446835812991,23,0.0
0.009697114,0.8000714532266793,0.02513647,3.3126874,16.28541225944218,1.1977597,79.34268569860657,3.879879e-09,0.7320933944894679,-393.27065114478035,0.44225448,315.4015293121338,1.2769014835357666,321.8701813220978,-400.81368497014046,-0.025136467,0.02967047691345215,-700.4689301848412,43111.50212240219,129,0.21665688,-525.2346999864316,21,0.0
0.009638668,0.7804276489758869,0.028924104,3.2781894,15.305590114181502,1.1872913,77.94692350961841,-1.5185897e-08,0.6577760113727529,-330.55012794678925,0.44001487,324.4008388519287,1.3346514701843262,330.93151211738586,-335.40725557133555,-0.028924119,0.03047490119934082,-608.189354557544,43442.437589645386,130,0.21026663,-440.4377930470615,22,0.0
0.009603629,0.8004837882705259,0.023746146,3.2526488,14.102675944685263,1.1794697,78.76873291088518,-7.8170026e-10,0.7677212579121776,-359.60840471238777,0.43826374,319.4149694442749,1.2675158977508545,325.91378927230835,-353.1290743201971,-0.023746146,0.029849767684936523,-701.9642696976662,43768.35528707504,131,0.2084504,-478.08758117072284,22,0.0
0.009710754,0.7532538400396519,0.01826644,3.228059,15.973160056034521,1.1718811,119.38123289439406,9.089827e-09,0.6591207076221379,-327.3056644907936,0.43652636,325.05014419555664,1.3302116394042969,331.53686904907227,-44.414523117244244,-0.01826643,0.03046250343322754,-619.2960991412401,44099.89596748352,132,0.23260102,-448.41854867079843,22,0.0
0.008806037,0.7143788961512917,0.029271249,3.194392,15.481938160332817,1.1613967,61.499482928563715,-3.0323508e-09,0.7214299550346636,-337.62694740055116,0.4342254,324.88991379737854,1.3324415683746338,331.4997079372406,-373.1079820021987,-0.029271252,0.030341148376464844,-651.6693045548163,44431.399393081665,133,0.21031769,-444.1222777717366,22,0.0
0.009713031,0.7762881600436147,0.021256762,3.1536736,15.61581285661881,1.148568,89.69968684711021,-1.258976e-08,0.6701711445234992,-344.8104371867468,0.43136314,312.19913697242737,1.2715551853179932,318.7035574913025,-245.98976639658213,-0.021256775,0.029390811920166016,-624.9614346027374,44750.1075220108,134,0.19477649,-462.6855583969903,21,0.0
