IRLAverageLogQtau,IRLMedianExpertLogQtau,AverageReturn,Iteration,OriginalTaskAverageReturn,AveragePolicyStd,IRLAverageExpertLogQtau,IRLMedianLogQtau,StdReturn,IRLRewardMax,ExplainedVariance,IRLAverageEnergy,Time,MaxReturn,AverageDiscountedReturn,dLoss,LossAfter,MinReturn,LossBefore,PolicyExecTime,IRLLoss,IRLRewardMean,NumTrajs,EnvExecTime,IRLRewardMin,ProcessExecTime,Entropy,Perplexity,MeanKL,ItrTime,MeanKLBefore,IRLAverageExpertEnergy
-0.68091357,-0.7305826,-120.35495548462495,173,-158.66617808321246,0.4874725,-3.553162,-0.4258927,63.55129706510724,1.3755544,0.6486078985648652,1.2035495,37.31821274757385,-53.308545945212245,-86.92648700143982,0.0304485484957695,-0.10049023479223251,-281.1028022766113,-0.07004168629646301,0.03994441032409668,0.57308066,-1.2035495,10,0.03178834915161133,-6.8932304,0.005620479583740234,0.70041686,2.0145924,0.0071444385685026646,0.1889047622680664,0.0,0.811445
-0.684217,-0.7332978,-137.64154455959797,174,-159.43029043997063,0.48794463,-3.6223915,-0.41232994,48.828172520436105,0.904913,0.5735659873258191,1.3764154,37.520559310913086,-66.99805984646082,-97.2341849794582,0.022020399570465088,-0.09215893596410751,-200.0358638484031,-0.07013853639364243,0.0448298454284668,0.5389338,-1.3764154,10,0.03397059440612793,-6.1170144,0.005904197692871094,0.70138544,2.0165446,0.006534127984195948,0.1945178508758545,0.0,0.9550525
-0.70425296,-0.7457421,-181.57974919751285,175,-305.4301780072413,0.4894719,-3.6714058,-0.44201285,120.0864411205803,0.89721835,0.6186773793724286,1.8157976,37.72726893424988,-24.33642341941595,-126.76452514517341,0.023970358073711395,-0.09442138671875,-350.348670065403,-0.0704510286450386,0.04275012016296387,0.48711652,-1.8157976,10,0.03568077087402344,-6.6305227,0.005859375,0.7045106,2.0228565,0.008900657296180725,0.19859838485717773,0.0,0.6213198
-0.7902389,-0.73521304,-174.2274597948417,176,-231.43582612540072,0.50134003,-3.468734,-0.5113859,79.90143544165969,0.8062302,0.8082880203651603,1.7422746,37.932376861572266,-48.29040319658816,-127.06277235313708,0.03491908311843872,-0.10776589065790176,-351.96361923217773,-0.07284680753946304,0.04350113868713379,0.52533823,-1.7422746,10,0.03468966484069824,-8.115413,0.005817413330078125,0.728468,2.071904,0.006484345532953739,0.19764924049377441,0.0,0.92045367
-0.7457705,-0.7407292,-290.7898281281814,177,-431.7007444108782,0.5062274,-3.369178,-0.4800094,143.75522746154715,1.2015241,0.7405377206398088,2.9078984,38.14346098899841,-60.31081124767661,-203.06565118783539,0.030356094241142273,-0.10417298972606659,-537.0476769208908,-0.07381689548492432,0.042302608489990234,0.38937533,-2.9078984,10,0.035195112228393555,-7.6097727,0.006456851959228516,0.7381688,2.0921009,0.009942054748535156,0.2018718719482422,0.0,0.41413888
-0.75907975,-0.7408099,-182.57015766724945,178,-252.14232594427335,0.51584923,-3.2759812,-0.48612225,111.57739584628925,1.166711,0.7652585869678875,1.8257015,38.35749268531799,-56.75876522064209,-131.53272470877752,0.025925368070602417,-0.10162517428398132,-484.82137286663055,-0.0756998062133789,0.040836334228515625,0.51928705,-1.8257015,10,0.03405284881591797,-6.4473195,0.005569934844970703,0.756998,2.1318667,0.009630403481423855,0.19353628158569336,0.0,0.78626597
-0.7512466,-0.7398679,-213.8723927732557,179,-308.9247196696009,0.49916875,-3.3583412,-0.4788206,113.36018584292675,1.8759282,0.44413899980480276,2.1387239,38.56739950180054,-15.54970894753933,-151.61478519628042,0.01735762506723404,-0.0897703617811203,-372.1204662322998,-0.07241273671388626,0.050112009048461914,0.46759295,-2.1387239,10,0.03635764122009277,-7.6904597,0.005827426910400391,0.7241272,2.0629296,0.0063960859552025795,0.2005000114440918,0.0,0.6695095
-0.7562736,-0.74314034,-170.01684215068818,180,-208.80960750762475,0.5099578,-3.2376814,-0.4764169,62.816931862607994,0.90141076,0.749931723234163,1.7001684,38.77445650100708,-39.517786640673876,-123.55238938557991,0.020450681447982788,-0.09500180184841156,-250.12558072432876,-0.07455112040042877,0.04495573043823242,0.51551366,-1.7001684,10,0.0358576774597168,-6.9295964,0.006216287612915039,0.7455111,2.1075184,0.006709899753332138,0.1988694667816162,0.0,0.71456337
-0.71113795,-0.75348556,-172.2342543659732,181,-251.8434898703787,0.4956007,-3.3713198,-0.42930177,137.7442456943569,1.8320557,0.6524128853955756,1.7223426,38.979841470718384,-47.65594640746713,-119.70329809163528,0.025542087852954865,-0.09723745286464691,-452.82035982608795,-0.07169536501169205,0.04237842559814453,0.50599974,-1.7223426,10,0.03574013710021973,-6.7634964,0.005818367004394531,0.71695393,2.0481849,0.006734134629368782,0.19798064231872559,0.0,0.7517809
-0.71343017,-0.7508476,-146.45951743591576,182,-197.0255514070931,0.49482635,-3.4238892,-0.4268809,71.15726358738362,2.5332506,0.8002034865098413,1.4645951,39.19342803955078,-53.045766677707434,-102.22628909972997,0.02735450118780136,-0.09889351576566696,-274.684185564518,-0.0715390145778656,0.0487520694732666,0.53318197,-1.4645951,10,0.03341507911682129,-6.699998,0.005683183670043945,0.71539026,2.0449846,0.007145948242396116,0.2013540267944336,0.0,0.90019315
-0.7321609,-0.7507644,-246.53519879411905,183,-321.8308841793705,0.49326122,-3.4838455,-0.42653382,128.43042844154192,1.2116781,0.7532701583104705,2.465352,39.40246033668518,-99.70733964070678,-179.51130221952286,0.015479840338230133,-0.08670204132795334,-485.48927116394043,-0.0712222009897232,0.04439735412597656,0.44330487,-2.465352,10,0.03495049476623535,-7.9910846,0.005612850189208984,0.71222204,2.0385158,0.006981479469686747,0.1997220516204834,0.0,0.6980414
-0.65636605,-0.7602836,-252.71459432188422,184,-370.77212394388937,0.47211945,-3.7139156,-0.38306263,148.78917456958453,1.6961844,0.8923540228887703,2.527146,39.6036913394928,-67.95262255892158,-181.31659742950518,0.04268597066402435,-0.10952753573656082,-475.8009495139122,-0.06684156507253647,0.04749870300292969,0.4440034,-2.527146,10,0.03514814376831055,-7.8251452,0.006089687347412109,0.6684154,1.9511431,0.009187986142933369,0.1937732696533203,0.0,0.684416
-0.6589272,-0.7517073,-192.01833593845367,185,-241.4942030741043,0.47764072,-3.5882723,-0.39092058,121.78384066875736,0.47391373,0.6488271556407904,1.9201833,39.815566062927246,-54.64760261774063,-132.69147776356624,0.027964115142822266,-0.0959683358669281,-449.0067169070244,-0.06800422072410583,0.04583239555358887,0.5087656,-1.9201833,10,0.03650641441345215,-6.624072,0.0059125423431396484,0.6800422,1.973961,0.006974970456212759,0.20219755172729492,0.0,0.9724233
-0.6907644,-0.759743,-200.98013396989555,186,-286.64723988232595,0.47322422,-3.6429036,-0.4163185,127.78450175005821,2.0131862,0.7972066220028202,2.0098014,40.04667830467224,-22.491827987134457,-142.27697705024684,0.017800480127334595,-0.08487571775913239,-465.41312634944916,-0.06707523763179779,0.04499030113220215,0.47498262,-2.0098014,10,0.034670114517211914,-7.6840267,0.0058515071868896484,0.67075264,1.9557087,0.006664598826318979,0.22384858131408691,0.0,0.7338488
-0.6408003,-0.7485589,-183.41707902997732,187,-248.94145701691104,0.45841515,-3.78408,-0.3948723,99.60678391470867,1.8272489,0.8182346998953162,1.8341708,40.265870094299316,-42.72682352364063,-130.23029178450963,0.021515727043151855,-0.08541159331798553,-338.4119027554989,-0.06389586627483368,0.03967022895812988,0.5101654,-1.8341708,10,0.03290390968322754,-7.6324453,0.0056951045989990234,0.63895863,1.8945069,0.006985025480389595,0.21197962760925293,0.0,0.9480289
-0.633631,-0.7464384,-152.33236241042613,188,-196.41174706871402,0.45239055,-3.822017,-0.35953683,77.20222600305021,1.0618466,0.8759310154544574,1.5233237,40.46451711654663,-59.91789489984512,-108.4727372726567,0.021907031536102295,-0.0844799354672432,-317.46430554986,-0.0625729039311409,0.04228639602661133,0.5326177,-1.5233237,10,0.033313751220703125,-7.166434,0.005707502365112305,0.625729,1.8696084,0.007001726888120174,0.18973183631896973,0.0,0.9252624
-0.64015746,-0.74587154,-164.16121760979294,189,-245.13332191727582,0.4450835,-3.9650517,-0.38215843,92.25708101887959,1.502499,0.8670193431777466,1.6416122,40.66335892677307,-32.74566935002804,-117.89718886552639,0.047899242490530014,-0.10884375125169754,-334.57686907052994,-0.060944508761167526,0.044294118881225586,0.5005844,-1.6416122,10,0.035297393798828125,-7.0952306,0.005765199661254883,0.60944504,1.8394103,0.009297098033130169,0.18989157676696777,0.0,0.8048774
-0.61418784,-0.75182486,-198.69572155997156,190,-310.3092675399886,0.45090196,-3.9587212,-0.35688436,110.13394453975678,1.3587183,0.6988825643496279,1.9869572,40.876139879226685,-28.746965400874615,-137.62774651856304,0.022364791482686996,-0.08460809290409088,-385.25079321861267,-0.062243301421403885,0.04461050033569336,0.46889296,-1.9869572,10,0.035355329513549805,-7.4170322,0.0063016414642333984,0.622433,1.8634564,0.006857463624328375,0.20452117919921875,0.0,0.77561533
-0.65010315,-0.7433485,-224.1970848651603,191,-292.71042779311955,0.45445248,-3.9527571,-0.37005895,151.03592751727984,1.4098564,0.7986418647576579,2.2419708,41.08337926864624,-30.76351279579103,-156.41558419806353,0.030932627618312836,-0.09396026283502579,-483.7783860564232,-0.06302763521671295,0.04444694519042969,0.48390588,-2.2419708,10,0.032758474349975586,-7.2540164,0.005664825439453125,0.6302766,1.8781301,0.00975879654288292,0.1930251121520996,0.0,0.86271507
-0.65626824,-0.7522161,-178.66144419908522,192,-252.491085507209,0.46746215,-3.676557,-0.38883764,112.56496353455361,1.7352479,0.8101853716929894,1.7866144,41.296961307525635,-27.675210416316986,-129.6504598250289,0.038078658282756805,-0.1039288192987442,-336.47795605659485,-0.0658501610159874,0.04363751411437988,0.5338075,-1.7866144,10,0.03655219078063965,-7.5629444,0.006387472152709961,0.65850174,1.9318957,0.009915177710354328,0.20511984825134277,0.0,0.85901195
-0.6803609,-0.7561542,-208.81203060150148,193,-287.9249704162985,0.47360137,-3.5947704,-0.42138258,91.02805341429162,1.5882365,0.7675252362831837,2.0881202,41.509175062179565,-91.1503033414483,-152.66030297351736,0.02129284292459488,-0.08844777196645737,-382.33905005455017,-0.06715492904186249,0.04513096809387207,0.48403987,-2.0881202,10,0.03465557098388672,-7.716092,0.005651950836181641,0.67154914,1.957267,0.006972073577344418,0.20130610466003418,0.0,0.8379349
-0.62234753,-0.74987286,-182.02144261337816,194,-261.7662000851574,0.46166033,-3.794163,-0.34884417,65.69707263264966,1.602445,0.6429358136592793,1.8202145,41.71021485328674,-109.01996757462621,-132.0122917782883,0.027395665645599365,-0.0919969454407692,-302.48534947633743,-0.06460127979516983,0.0409390926361084,0.48121306,-1.8202145,10,0.033649444580078125,-6.6352935,0.006133556365966797,0.64601254,1.9079179,0.006654336117208004,0.1920011043548584,0.0,0.87527794
-0.63595873,-0.7525444,-202.13501266911626,195,-290.7939229510372,0.4589981,-3.9434226,-0.37344396,138.74135572731905,0.9705618,0.7298064487789591,2.0213501,41.91116809844971,-46.893226535990834,-143.92679853317102,0.021023660898208618,-0.08504658192396164,-510.92959547042847,-0.06402292102575302,0.043509721755981445,0.4793062,-2.0213501,10,0.03609776496887207,-6.678143,0.0069484710693359375,0.6402292,1.8969157,0.009803151711821556,0.1933908462524414,0.0,0.808131
-0.5963983,-0.76023984,-179.9215386018157,196,-273.7266010620614,0.45325938,-3.8803856,-0.3538375,125.72505954701796,2.3257573,0.73300429217241,1.7992153,42.119601249694824,-8.168140038847923,-129.58604743484906,0.02936902642250061,-0.0921337902545929,-424.80440604686737,-0.06276476383209229,0.04136228561401367,0.49467158,-1.7992153,10,0.03570866584777832,-6.7217197,0.005763053894042969,0.6276475,1.8731987,0.00673912325873971,0.19919490814208984,0.0,0.70946443
-0.6491543,-0.7562134,-204.59671773314477,197,-290.6344989084027,0.45240217,-3.8550212,-0.38933858,112.27461867244001,1.9032929,0.7740597377790395,2.045967,42.32714533805847,-19.527601554989815,-149.22823280391665,0.032573401927948,-0.09514889866113663,-468.63065695762634,-0.06257549673318863,0.04560565948486328,0.5084079,-2.045967,10,0.03506755828857422,-7.9500227,0.005894660949707031,0.62575495,1.8696569,0.009416774846613407,0.19991755485534668,0.0,0.8848606
-0.595208,-0.74903953,-162.03148718439041,198,-196.36064273819017,0.4500666,-3.9061582,-0.31671637,92.35500456779258,2.0034883,0.8207877163198507,1.620315,42.54455852508545,-48.80429840832949,-118.1979693795417,0.03575108200311661,-0.09780897200107574,-368.31093323230743,-0.06205788999795914,0.04607701301574707,0.5361032,-1.620315,10,0.035444021224975586,-7.480552,0.005960941314697266,0.6205789,1.8600044,0.009149736724793911,0.20866107940673828,0.0,0.9879939
-0.63256335,-0.7414886,-163.0442037075758,199,-238.07727550083473,0.4570698,-3.8525708,-0.35310093,100.03297064366463,0.95385873,0.6684272973675076,1.6304419,42.75167775154114,-21.07093435525894,-117.87406586839009,0.017482340335845947,-0.08108430355787277,-345.09219259023666,-0.06360196322202682,0.045996904373168945,0.52965117,-1.6304419,10,0.033374786376953125,-7.7188773,0.005572080612182617,0.6360193,1.8889465,0.006848684977740049,0.19865179061889648,0.0,0.86527455
-0.5779504,-0.7457351,-190.67565793916583,200,-299.2299289628293,0.4456755,-3.9592206,-0.35327715,126.97818248156536,0.75067323,0.8094315155051646,1.9067566,42.95287299156189,-47.55586661398411,-136.8728829129604,0.04584405943751335,-0.10692151635885239,-443.71919399499893,-0.061077456921339035,0.041617631912231445,0.49168605,-1.9067566,10,0.034554243087768555,-7.0782895,0.005756378173828125,0.6107744,1.8418572,0.009312420152127743,0.19293498992919922,0.0,0.79090494
-0.61104125,-0.74890465,-153.4997817274183,201,-240.11153620028767,0.4517183,-3.9297628,-0.3731385,128.2327242804838,0.87444156,0.8990150834528456,1.5349978,43.173038482666016,-10.735348582267761,-112.08166657558738,0.020418282598257065,-0.08284245431423187,-379.2686727643013,-0.06242417171597481,0.04410696029663086,0.52720237,-1.5349978,10,0.0348353385925293,-6.891464,0.00648045539855957,0.62424177,1.86683,0.006410726811736822,0.2128887176513672,0.0,0.73626536
-0.6202446,-0.7608937,-150.87791702225803,202,-241.93647613835415,0.44849056,-4.028255,-0.34922004,56.43557056293179,1.0009288,0.7800379349876126,1.5087792,43.38021516799927,-84.82165624946356,-116.33768839624763,0.023370105773210526,-0.0850771814584732,-266.2112141698599,-0.06170707568526268,0.03992033004760742,0.5166779,-1.5087792,10,0.03178858757019043,-7.555825,0.005456209182739258,0.6170708,1.8534908,0.006704683415591717,0.1930098533630371,0.0,0.7614917
-0.59809524,-0.748125,-179.28638632819056,203,-232.44094628936531,0.4467672,-4.069715,-0.31836253,96.26223401628437,1.880879,0.5793496022064107,1.7928637,43.57452368736267,-35.58811092376709,-130.12800788767186,0.027754265815019608,-0.08907633274793625,-344.80514538288116,-0.06132206693291664,0.0405125617980957,0.5146026,-1.7928637,10,0.03376269340515137,-7.8618903,0.005791425704956055,0.6132208,1.8463687,0.00997208058834076,0.18648362159729004,0.0,0.99126613
-0.6274415,-0.75668204,-206.62547675520182,204,-307.82879716822083,0.44813392,-3.9972124,-0.32960892,138.4254913072727,1.4894848,0.57727056043539,2.0662549,43.78421425819397,11.843545570969582,-144.0094490695455,0.02656160667538643,-0.08818913251161575,-367.60311138629913,-0.061627525836229324,0.04299736022949219,0.46395355,-2.0662549,10,0.03640270233154297,-7.82109,0.006699323654174805,0.61627513,1.8520167,0.009970535524189472,0.20208096504211426,0.0,0.6582992
-0.5942888,-0.76718366,-183.09390902742743,205,-260.45195173639803,0.44865242,-3.9951382,-0.3162902,133.3917864307001,0.74076,0.601161516293153,1.8309389,44.001864433288574,-14.854163646697998,-124.08884239031177,0.01273365318775177,-0.07447683066129684,-371.536868929863,-0.061743177473545074,0.04554390907287598,0.49204323,-1.8309389,10,0.03580784797668457,-7.6657224,0.005625009536743164,0.61743176,1.85416,0.006771612912416458,0.2091224193572998,0.0,0.8566376
-0.6008042,-0.76342094,-261.92828370332717,206,-416.1580502505982,0.44435033,-4.110076,-0.33539587,185.60343310830964,1.1850457,0.6049064580339539,2.619283,44.207443952560425,-38.465048246085644,-180.57434811386594,0.01881251111626625,-0.07959219068288803,-552.723935842514,-0.06077967956662178,0.04164600372314453,0.41429555,-2.619283,10,0.03273606300354004,-7.592918,0.005911588668823242,0.60779667,1.8363808,0.006850395351648331,0.19636058807373047,0.0,0.36659324
-0.56362784,-0.77552885,-195.9048463549465,207,-335.2025906017179,0.43590534,-4.224585,-0.30230224,140.05872468072144,1.0943094,0.5920835584514785,1.9590484,44.42128038406372,-9.228294644504786,-144.05014731575278,0.02555055171251297,-0.0844113677740097,-453.35624557733536,-0.058860816061496735,0.042111873626708984,0.45535648,-1.9590484,10,0.03367900848388672,-6.306062,0.0057332515716552734,0.58860815,1.8014792,0.009856578893959522,0.2054762840270996,0.0,0.58965844
-0.5960542,-0.7739133,-173.46442050561308,208,-274.6941976542968,0.43480065,-4.2120733,-0.32056504,134.5030053560007,0.8711309,0.5250989112984568,1.7346443,44.622884035110474,-16.702959150075912,-126.51547496809376,0.023918170481920242,-0.08252526074647903,-478.75111043453217,-0.05860709026455879,0.04288625717163086,0.5152229,-1.7346443,10,0.03184151649475098,-7.2936416,0.005455970764160156,0.5860709,1.7969142,0.006581765133887529,0.193312406539917,0.0,0.70282954
-0.6148647,-0.77414864,-157.5237730115652,209,-218.81550199242966,0.44027674,-4.1053734,-0.3487595,80.16403184435545,0.8950853,0.6158495418199437,1.5752378,44.824410915374756,-25.95236649364233,-115.98836954152247,0.021980855613946915,-0.08183953911066055,-297.4766510128975,-0.05985868349671364,0.04592180252075195,0.5130709,-1.5752378,10,0.03556418418884277,-7.0513663,0.0056705474853515625,0.5985869,1.8195459,0.009460560977458954,0.1940596103668213,0.0,0.7603929
-0.591704,-0.7877925,-186.2228030666709,210,-282.4730619743582,0.43411162,-4.135929,-0.3071298,94.88672026506414,1.0260673,0.7042242877394354,1.862228,45.04405856132507,-33.059789955616,-133.33350457931212,0.03053731471300125,-0.08898583799600601,-335.3965461105108,-0.05844852328300476,0.04349851608276367,0.46670482,-1.862228,10,0.0361936092376709,-7.652279,0.006056308746337891,0.5844851,1.794067,0.006869307719171047,0.21021008491516113,0.0,0.78589225
-0.5854899,-0.7964233,-190.63962711021304,211,-302.8026796153618,0.4320766,-4.1716886,-0.3071904,112.50822280562102,1.556604,0.7135006626313747,1.9063963,45.27857160568237,-21.788903266191483,-139.07546563619024,0.024923641234636307,-0.08290226757526398,-471.06358700990677,-0.05797862634062767,0.04500246047973633,0.4724657,-1.9063963,10,0.03260326385498047,-6.6357803,0.005673408508300781,0.57978624,1.7856567,0.009891488589346409,0.22530460357666016,0.0,0.61855483
-0.54962707,-0.7825861,-202.72582769542933,212,-293.6268620436181,0.43267587,-4.2448335,-0.28159013,152.01403589760483,1.225502,0.7590433421094155,2.0272582,45.492615938186646,-41.41814501583576,-143.93736485241593,0.01444339007139206,-0.0725606232881546,-546.7850255966187,-0.05811723321676254,0.04451942443847656,0.47779277,-2.0272582,10,0.03284096717834473,-7.438525,0.005772113800048828,0.58117235,1.7881335,0.006846728269010782,0.20081353187561035,0.0,0.82869476
-0.57784694,-0.78860927,-204.7802465956658,213,-296.48489907771443,0.42570925,-4.3579063,-0.30793318,123.10702949817296,1.051291,0.7594604787217236,2.0478024,45.68790030479431,-97.8953026868403,-146.33978959592523,0.017123930156230927,-0.07361793518066406,-564.0054340362549,-0.056494005024433136,0.04073286056518555,0.46594793,-2.0478024,10,0.03480267524719238,-6.41554,0.005735635757446289,0.56494004,1.7593423,0.006644904147833586,0.1867387294769287,0.0,0.7160695
-0.49425453,-0.8057729,-210.7297674894333,214,-304.0483729952023,0.4140639,-4.6519704,-0.23476899,127.84308528677522,1.1946464,0.6857734173638714,2.1072977,45.89697861671448,-36.14797431230545,-149.10802236284468,0.021543733775615692,-0.07526407390832901,-411.26964950561523,-0.05372034013271332,0.04574990272521973,0.44271562,-2.1072977,10,0.035393476486206055,-8.269724,0.0059854984283447266,0.5372034,1.7112145,0.006403655279427767,0.20160675048828125,0.0,0.74495625
-0.5477248,-0.80633384,-126.62491890341043,215,-158.44810403061106,0.4143263,-4.673064,-0.30188015,55.516024628411415,0.9097825,0.6587008928071699,1.2662493,46.099507331848145,-59.033486764878035,-93.70355296853195,0.024730078876018524,-0.07851380854845047,-248.79983950778842,-0.053783729672431946,0.04879617691040039,0.5244775,-1.2662493,10,0.03422951698303223,-6.7991533,0.005738019943237305,0.5378374,1.7122998,0.006531036924570799,0.19500398635864258,0.0,0.8982473
-0.521042,-0.81260586,-218.31275269389153,216,-337.45846387167006,0.41642848,-4.5573645,-0.25526,134.26905442904425,1.4703001,0.755786844339634,2.1831274,46.31179976463318,9.399206914007664,-156.11724827994078,0.03982798755168915,-0.09411775320768356,-515.3053164482117,-0.054289765655994415,0.04598522186279297,0.43469214,-2.1831274,10,0.037961721420288086,-7.118378,0.006071805953979492,0.5428977,1.7209866,0.009056378155946732,0.2033224105834961,0.0,0.61992186
-0.54383445,-0.79460764,-208.88190600723027,217,-284.7178099919225,0.4258396,-4.3288507,-0.2852924,116.18558323663679,1.2974386,0.798067371086445,2.088819,46.526087522506714,-36.243594974279404,-151.11808393516324,0.02102617174386978,-0.07755079865455627,-374.8546658605337,-0.05652462691068649,0.0481257438659668,0.44490996,-2.088819,10,0.036162376403808594,-7.7124233,0.006451606750488281,0.56524616,1.7598809,0.007482539396733046,0.20458173751831055,0.0,0.6897754
-0.5823788,-0.7944828,-192.64157258719206,218,-235.06227934419894,0.42265418,-4.3863983,-0.2692346,110.41352183823457,1.4366481,0.5588670085020286,1.9264159,46.725924253463745,-31.383297879248857,-134.09159649285343,0.031012680381536484,-0.08678640425205231,-361.19991183280945,-0.05577372387051582,0.04405021667480469,0.4860123,-1.9264159,10,0.03557634353637695,-7.7561827,0.005799531936645508,0.55773777,1.7467165,0.009655306115746498,0.19211578369140625,0.0,0.9418262
-0.50834066,-0.79779726,-178.48640109151603,219,-270.5690105469639,0.4166695,-4.5185165,-0.23055896,120.65463812127832,1.1923696,0.46423196914602194,1.7848641,46.92800855636597,-13.574791587889194,-123.04301559058635,0.0312318317592144,-0.08557949215173721,-407.65395617485046,-0.05434766039252281,0.04233670234680176,0.44733533,-1.7848641,10,0.03507184982299805,-8.036445,0.0058231353759765625,0.54347664,1.7219832,0.00954462494701147,0.19341301918029785,0.0,0.65038365
-0.5910153,-0.7896726,-198.3001450855285,220,-309.64626531629085,0.43407738,-4.196762,-0.3270756,112.8267871734784,0.91547304,0.6381671330626524,1.9830015,47.1310019493103,-79.32192818447948,-140.24696643226707,0.045111823827028275,-0.1035524383187294,-432.02131885290146,-0.058440614491701126,0.04315304756164551,0.44344407,-1.9830015,10,0.03420710563659668,-7.7557273,0.005686521530151367,0.5844062,1.7939254,0.0068077631294727325,0.19484710693359375,0.0,0.6075135
-0.5327994,-0.7933171,-249.43827133774758,221,-372.6385171380565,0.42496502,-4.441187,-0.26309806,121.99254043886316,1.2600107,0.6144154161931557,2.4943826,47.3460738658905,-66.6770933419466,-176.42898457223956,0.016707684844732285,-0.07302673906087875,-414.444726228714,-0.05631905421614647,0.04543614387512207,0.3799814,-2.4943826,10,0.035408735275268555,-8.152103,0.005919218063354492,0.56319004,1.7562661,0.006904520094394684,0.2075512409210205,0.0,0.4128695
-0.54068553,-0.78008914,-180.14860732257367,222,-275.6930472318837,0.42110866,-4.566585,-0.28747743,106.09265825354925,1.5399127,0.5347938703598225,1.8014861,47.55671763420105,-29.545977920293808,-131.07250809888797,0.02979016676545143,-0.08519754558801651,-446.19140696525574,-0.05540737882256508,0.04473376274108887,0.4530818,-1.8014861,10,0.03426694869995117,-7.282702,0.0058977603912353516,0.554074,1.7403287,0.00921113882213831,0.2026674747467041,0.0,0.48886016
-0.57899284,-0.76413417,-135.97038652934134,223,-185.49151165037787,0.42949915,-4.422137,-0.30661142,60.60433332178538,1.6861248,0.6831706562867313,1.3597039,47.772395849227905,-61.40210000798106,-96.19044059777728,0.021311268210411072,-0.07869157195091248,-270.9238150715828,-0.057380303740501404,0.0414433479309082,0.56007844,-1.3597039,10,0.033212900161743164,-7.7876444,0.005515336990356445,0.573803,1.7750046,0.0064604864455759525,0.20091700553894043,0.0,1.0478725
-0.5708655,-0.77367926,-188.93574585169554,224,-294.70988665732926,0.4232721,-4.4561577,-0.27199018,134.28859915921694,3.0062525,0.6976257601025811,1.8893574,48.007569313049316,-9.691500127315521,-135.92849938908415,0.03204276040196419,-0.08796258270740509,-502.88734459877014,-0.0559198223054409,0.04726099967956543,0.44264567,-1.8893574,10,0.03448081016540527,-7.6115494,0.005612850189208984,0.5591984,1.7492697,0.009823928587138653,0.22694754600524902,0.0,0.500744
-0.5616788,-0.7679777,-185.01247032620012,225,-251.15423843273123,0.4243921,-4.5195584,-0.27198988,137.22212572603965,1.5232562,0.9100482669621107,1.8501246,48.206313610076904,-40.73999251052737,-130.10159217909734,0.03520079329609871,-0.0913848802447319,-405.09538957476616,-0.056184086948633194,0.041345834732055664,0.48013976,-1.8501246,10,0.034353017807006836,-7.1625624,0.0058290958404541016,0.56184095,1.7538984,0.009644752368330956,0.18974065780639648,0.0,0.742606
-0.60772425,-0.75280607,-165.37519851028918,226,-275.0089008410995,0.43727148,-4.31019,-0.32234097,92.9882500843429,1.6867783,0.3077733009637831,1.653752,48.42011642456055,-61.802155524492264,-117.5551372101864,0.020083356648683548,-0.07925710082054138,-362.1112926006317,-0.059173744171857834,0.04224753379821777,0.5001578,-1.653752,10,0.03575873374938965,-7.831294,0.006008148193359375,0.59173733,1.8071252,0.008877867832779884,0.20614361763000488,0.0,0.73062366
-0.596423,-0.7783307,-193.1313734203577,227,-277.96289866997313,0.4369612,-4.3738847,-0.33882785,117.8885635105429,1.494009,0.6660066335990713,1.9313138,48.63561487197876,-44.714964121580124,-132.23246941525366,0.021345924586057663,-0.0804487019777298,-407.2161754369736,-0.059102777391672134,0.04316973686218262,0.46237567,-1.9313138,10,0.0388188362121582,-7.901735,0.00566411018371582,0.59102786,1.8058436,0.006423620041459799,0.20823049545288086,0.0,0.7522185
-0.58669716,-0.7753913,-265.1694501232356,228,-381.729927448429,0.44072965,-4.387946,-0.32770616,142.4970669386806,2.5485158,0.760744205934898,2.6516945,48.878177642822266,-83.6670199520886,-191.73052196695045,0.026145365089178085,-0.08610685914754868,-543.8762408494949,-0.05996149405837059,0.04339265823364258,0.403259,-2.6516945,10,0.032648324966430664,-8.15051,0.005379199981689453,0.599615,1.8214173,0.009681661613285542,0.2252364158630371,0.0,0.43961138
-0.626063,-0.7798133,-163.73643977940083,229,-184.77876379051048,0.43453205,-4.413001,-0.33588496,136.10591658229026,1.782112,0.8017342434959505,1.6373645,49.068817138671875,-59.39059114456177,-112.57932172588016,0.04176092520356178,-0.1003061980009079,-474.81483221054077,-0.058545272797346115,0.03961062431335449,0.51353884,-1.6373645,10,0.03190898895263672,-7.6806755,0.005665302276611328,0.58545274,1.7958038,0.00993227306753397,0.18548035621643066,0.0,0.888322
-0.63640517,-0.7657641,-144.91442268192768,230,-181.68818395897904,0.43766937,-4.2808843,-0.34351316,86.05714394450791,1.2922456,0.784492222056359,1.4491441,49.271294832229614,-65.26929675042629,-103.23207103972507,0.041911110281944275,-0.10117579251527786,-384.15169781446457,-0.05926468223333359,0.04314708709716797,0.504922,-1.4491441,10,0.03525805473327637,-7.0276456,0.005888462066650391,0.5926472,1.8087703,0.0073879738338291645,0.1942000389099121,0.0,0.7523596
