Iteration,IRLRewardMax,EnvExecTime,ProcessExecTime,AbsLearnSignal,LossBefore,MeanKLBefore,MeanKL,Time,IRLMedianLogQtau,IRLAverageExpertEnergy,AveragePolicyStd,ExplainedVariance,AverageReturn,Entropy,AverageDiscountedReturn,IRLAverageLogQtau,Perplexity,MinReturn,IRLAverageExpertLogQtau,LossAfter,OriginalTaskAverageReturn,IRLAverageEnergy,StdReturn,dLoss,IRLRewardMean,PolicyExecTime,IRLLoss,MaxReturn,IRLRewardMin,ItrTime,IRLMedianExpertLogQtau,NumTrajs
564,3.3730178,0.025328874588012695,0.004605770111083984,0.7828620907051984,0.008367069,0.0,0.009604685,781.3038403987885,0.3518668,-1.5742103,0.22254874,0.8676742317307797,-283.05655635148287,-0.083670735,-183.65777656740988,0.10260965,0.91973406,-384.8891500234604,-18.636713,-0.028439265,-660.2248317933476,2.8305655,84.39033433458542,0.036806334,-2.8305655,0.052294254302978516,0.17254433,-184.54231441020966,-4.9629683,1.1417522430419922,-7.358056,10
565,0.3558878,0.025082111358642578,0.0046007633209228516,0.8027719189571438,0.0042802086,0.0,0.0064482843,782.4408929347992,0.31889433,-1.9905678,0.23183244,0.8056294024337065,-303.29992973953483,-0.04280198,-196.84295842198796,0.048215646,0.9581011,-453.7569341659546,-17.595636,-0.012607006,-675.881585286473,3.032999,105.58399723172477,0.016887214,-3.032999,0.05333542823791504,0.15420042,-156.9216396510601,-4.9603615,1.1276984214782715,-7.0773244,10
566,2.1811657,0.024984121322631836,0.004553079605102539,0.8169440084966846,0.0051780776,0.0,0.0071508256,783.5418479442596,0.30608815,-1.2167826,0.22976016,0.7560833965248875,-253.93731836229563,-0.051780824,-159.59970432994444,0.06407295,0.949537,-323.7458794116974,-18.572016,-0.0103026675,-587.2151699538646,2.5393732,36.436684713212365,0.015480746,-2.5393732,0.05196857452392578,0.18852797,-188.4753396064043,-4.6330714,1.0956933498382568,-7.7329493,10
567,0.9551675,0.0252988338470459,0.004658699035644531,0.7630065058761996,0.0075609777,0.0,0.009807594,784.6739511489868,0.35525608,-1.609657,0.22434992,0.7589672648121442,-283.32622154951093,-0.07560992,-186.4569823059749,0.09940494,0.9271778,-392.8493187427521,-19.57307,-0.03914074,-646.2701530329896,2.8332622,81.52870648798792,0.046701714,-2.8332622,0.052567243576049805,0.15837887,-138.92408373951912,-4.99642,1.1266257762908936,-8.150673,10
568,3.6633148,0.023883819580078125,0.004474639892578125,0.7758103965844142,0.005176273,0.0,0.008081391,785.7858893871307,0.33316293,-1.1206917,0.22976428,0.7911758455111684,-278.56431491076944,-0.051762704,-179.9311825711963,0.0539409,0.94955415,-443.9063003063202,-18.681986,-0.015529576,-624.7664782588089,2.785643,85.30236239529195,0.020705849,-2.785643,0.04945063591003418,0.1747376,-177.7038740515709,-5.2623982,1.1052613258361816,-7.804308,10
569,4.751731,0.023886919021606445,0.0044438838958740234,0.8000725709589003,0.0048844777,0.0,0.009590605,786.8887040615082,0.31590605,-1.6977389,0.23043567,0.7990221944690399,-269.47751098126173,-0.048844814,-169.92798928697889,0.020523313,0.9523289,-378.44349217414856,-18.291536,-0.021003583,-637.6995883673214,2.694775,71.62583576151677,0.025888061,-2.694775,0.049323320388793945,0.18136209,-110.94386033713818,-5.2250733,1.0972561836242676,-7.5822797,10
570,3.4161508,0.0240478515625,0.004485607147216797,0.7058917118939316,0.0021406594,0.0,0.009628514,788.0041923522949,0.28880095,-1.043062,0.23684599,0.7401414631853334,-241.7606836900115,-0.02140665,-156.67729516814194,0.007676605,0.97882086,-336.7586349248886,-16.827303,-0.032931108,-578.5634790187025,2.4176068,57.18629671777989,0.035071768,-2.4176068,0.050591468811035156,0.1991999,-119.47925415635109,-4.828288,1.1060304641723633,-6.786871,10
571,2.91304,0.02373027801513672,0.004543781280517578,0.7936975271973624,-0.0027275344,0.0,0.009298166,789.1057064533234,0.25174147,-1.3334211,0.24866147,0.895323387427005,-259.8675351940095,0.027275445,-165.68416071453288,-0.045443036,1.0276508,-321.62576150894165,-15.207801,-0.029053418,-574.3014463141957,2.5986753,43.29913297782907,0.026325883,-2.5986753,0.050986289978027344,0.19682194,-186.57692010700703,-4.973252,1.0926754474639893,-6.088275,10
572,-0.28168273,0.027051687240600586,0.0049228668212890625,0.7655816286931183,-0.0060794335,0.0,0.009312482,790.2344415187836,0.20172346,-2.2316873,0.25713754,0.8415432841503762,-285.7622584491968,0.060794353,-176.68931632904525,-0.061940093,1.0626804,-335.64474964141846,-14.47122,-0.025767494,-662.4574611484298,2.8576226,56.555038834207174,0.01968806,-2.8576226,0.05919170379638672,0.17706822,-139.0834335386753,-4.351561,1.1225123405456543,-5.92938,10
573,1.0230215,0.023633956909179688,0.004362344741821289,0.7054497322704831,-0.0055145626,0.0,0.009541194,791.3091416358948,0.18750766,-1.7245834,0.2556891,0.7357972538244852,-267.27440033257005,0.0551455,-168.00152770537215,-0.103226535,1.0566944,-386.87453722953796,-15.019977,-0.026057024,-674.3218666512075,2.672744,75.21753507705517,0.020542461,-2.672744,0.05023050308227539,0.18041527,-120.13634882867336,-4.7517185,1.0687777996063232,-6.294691,10
574,2.189419,0.024474620819091797,0.00472712516784668,0.8074078008854393,-0.0068977624,0.0,0.0064502847,792.4046852588654,0.1735853,-0.8130657,0.2592504,0.7765351048805282,-252.83090782761573,0.068977475,-156.91311270512034,-0.114533275,1.0714121,-313.3704745769501,-14.358467,-0.030499555,-567.1865048119552,2.528309,49.56863302133458,0.023601793,-2.528309,0.05313611030578613,0.21655159,-156.29227685928345,-5.1129417,1.090338945388794,-5.924565,10
575,-0.29533783,0.023917198181152344,0.004416465759277344,0.6949687040531087,-0.0065381452,0.0,0.009766043,793.4835283756256,0.20585379,-1.7910514,0.2583198,0.7413700021082248,-251.7090775102377,0.06538141,-157.56737435159852,-0.067530565,1.0675662,-349.4497323036194,-14.542903,-0.03512286,-603.3774567413097,2.5170908,58.81527953632558,0.028584715,-2.5170908,0.04743456840515137,0.19338514,-144.97092884778976,-4.7621107,1.070683479309082,-6.030525,10
576,2.226229,0.023769617080688477,0.0044460296630859375,0.7117663999627593,-0.0073109055,0.0,0.009440754,794.543824672699,0.19862323,-0.9559664,0.26032373,0.8014606205303353,-258.9604120850563,0.07310902,-165.2182110367251,-0.06461145,1.0758479,-398.68138217926025,-14.090573,-0.03293277,-629.4726702242986,2.589604,80.96654849112251,0.025621865,-2.589604,0.04758715629577637,0.20033143,-112.26465690135956,-4.903819,1.0552217960357666,-5.761555,10
577,3.9221165,0.025975942611694336,0.00461125373840332,0.8044661826114465,-0.0074161654,0.0,0.006916694,795.62082695961,0.20443338,-1.6418284,0.2605979,0.8339406257609857,-237.89601930081844,0.074161775,-152.83703470393218,-0.0656727,1.0769811,-343.00047421455383,-14.310502,-0.021508522,-617.7313461714731,2.3789601,59.3762467195377,0.014092357,-2.3789601,0.052086830139160156,0.19299287,-134.9388972222805,-4.778795,1.0681393146514893,-5.9422417,10
578,-0.097688556,0.025647640228271484,0.005092144012451172,0.6827770441471753,-0.004319335,0.0,0.008585309,796.758739233017,0.21638304,-2.1438878,0.25265124,0.8666090354081903,-256.74685272574425,0.04319334,-165.05688421945678,-0.059737913,1.0441397,-399.90371680259705,-15.223154,-0.027729662,-638.3571084469961,2.5674686,64.45566465628865,0.023410328,-2.5674686,0.0562901496887207,0.18086298,-193.84375274181366,-5.19338,1.1327545642852783,-6.312966,10
579,3.8399894,0.02456951141357422,0.004520416259765625,0.715603636401936,-0.008500259,0.0,0.006938599,797.8726165294647,0.18045826,-0.30661866,0.26343828,0.8161196455916016,-270.37306630313395,0.08500255,-175.85787894168487,-0.11098552,1.0887198,-392.9388904571533,-14.353601,-0.02533463,-587.1061948665649,2.7037308,73.25446800214971,0.01683437,-2.7037308,0.050818681716918945,0.2369634,-145.70264467597008,-5.487651,1.1048939228057861,-6.086774,10
580,1.4090862,0.024800539016723633,0.0044443607330322266,0.8181732260100117,-0.0050878334,0.0,0.0069225323,799.0500082969666,0.17249116,-1.0517892,0.25460032,0.8179255344674965,-251.88365957289935,0.05087829,-163.25064815972468,-0.09263266,1.0521948,-348.93835949897766,-15.209818,-0.027113572,-595.8295030458904,2.5188365,53.02149327065915,0.022025738,-2.5188365,0.05115056037902832,0.20636368,-166.2428708076477,-4.9978485,1.1717872619628906,-6.396918,10
581,0.021877944,0.027683019638061523,0.005467653274536133,0.8113989191387165,-0.005663232,0.0,0.0066601485,800.23113322258,0.18855709,-1.7878047,0.2560696,0.8321227987641746,-300.46060458868743,0.0566324,-186.51189081234628,-0.083403684,1.0582668,-415.18262457847595,-15.041219,-0.024631547,-646.9006133709188,3.004606,48.75259022464601,0.018968314,-3.004606,0.0651397705078125,0.15655464,-225.69708289206028,-5.344353,1.1741247177124023,-6.282221,10
582,2.832763,0.024404287338256836,0.004502534866333008,0.7809752669745139,-0.0044163973,0.0,0.006711828,801.3538534641266,0.23702766,-0.9107116,0.25289658,0.8297420414903887,-244.52455578893424,0.04416394,-155.30033808304873,-0.045719698,1.0451537,-328.85522389411926,-15.63373,-0.024563443,-605.191794857032,2.4452455,41.729162126156154,0.020147046,-2.4452455,0.04978489875793457,0.23006278,-197.77068577706814,-4.644695,1.1169679164886475,-6.6288548,10
583,1.7766073,0.024996280670166016,0.004646778106689453,0.7833699123912342,-0.0024397774,0.0,0.0065293186,802.478741645813,0.21704617,-0.6646219,0.24794693,0.7940424573014416,-267.79330727159976,0.02439785,-165.59386992313543,-0.075659335,1.0246979,-382.59881258010864,-15.878797,-0.016659234,-609.9983590769982,2.6779332,67.5883281299982,0.014219456,-2.6779332,0.051123619079589844,0.21312368,-161.42749154567719,-4.615928,1.1161823272705078,-6.5637155,10
584,3.7428038,0.023915529251098633,0.004442930221557617,0.7578628116017329,0.00055710314,0.0,0.0066743023,803.5892806053162,0.27935457,-1.3375541,0.24062641,0.822635116079214,-278.66866860985755,-0.0055710077,-177.54785806670378,0.046415415,0.9944445,-379.95419454574585,-16.494532,-0.017456975,-653.4923888186945,2.7866867,75.16822369078615,0.018014077,-2.7866867,0.04639744758605957,0.16447245,-130.53101044893265,-4.7001348,1.1052358150482178,-6.7166977,10
585,2.6428034,0.0242156982421875,0.004483699798583984,0.806951948641875,0.0016822777,0.0,0.009337946,804.7123804092407,0.2854989,-1.4180342,0.23793417,0.7773491863003629,-260.3327542603016,-0.016822577,-166.13382844338557,0.021691,0.98331815,-389.96987557411194,-17.394135,-0.03324776,-585.3166718356135,2.6033278,63.77212469680693,0.03493004,-2.6033278,0.05220675468444824,0.18890138,-197.60964944958687,-5.135809,1.1179187297821045,-7.2925787,10
586,1.9549414,0.02466273307800293,0.004597187042236328,0.7985175644046222,-0.004032671,0.0,0.009850257,805.8322818279266,0.25012463,-0.93640643,0.25192806,0.8089126153472604,-274.2427482008934,0.040326715,-176.94293816812265,-0.046289768,1.0411509,-411.9648838043213,-15.490583,-0.026921753,-600.7804330874407,2.7424276,65.78254860695833,0.022889081,-2.7424276,0.054863691329956055,0.19395265,-210.73330771923065,-5.4196386,1.1139001846313477,-6.5192003,10
587,2.079871,0.02460336685180664,0.004520416259765625,0.7358098725768196,-0.00047799587,0.0,0.0066907923,807.0061774253845,0.29236174,-0.8226579,0.24313003,0.7350008114348154,-283.2962972953916,0.0047798157,-183.0435475551939,0.019088956,1.0047913,-414.29689168930054,-16.165852,-0.016917562,-636.5423462751635,2.832963,76.98029202198816,0.016439566,-2.832963,0.05167245864868164,0.16396236,-109.42846305668354,-5.050517,1.168142557144165,-6.642575,10
588,0.42751533,0.02657151222229004,0.0050067901611328125,0.7978802431807953,0.0011940098,0.0,0.008039724,808.1979191303253,0.27222276,-2.118869,0.23909874,0.8590442333491373,-305.6323318630457,-0.011940241,-188.643563990069,-0.005109484,0.98813075,-336.3283351659775,-17.094198,-0.01648066,-677.6770676883906,3.0563233,29.238198537628772,0.01767467,-3.0563233,0.06134819984436035,0.15579422,-246.40294003486633,-4.7401843,1.1858620643615723,-7.1544805,10
589,1.8366939,0.025019168853759766,0.004799365997314453,0.7606642332948593,0.0033383216,0.0,0.007880049,809.332765340805,0.28322065,-0.7944203,0.23402637,0.7752663424658028,-258.32944502532484,-0.033383135,-161.0279262418608,-0.00085978507,0.9671679,-353.8420807123184,-17.77805,-0.012286858,-575.2304511899421,2.5832944,57.68794132166032,0.015625179,-2.5832944,0.048783063888549805,0.2133374,-148.12091475725174,-4.9829264,1.1292088031768799,-7.4267616,10
590,3.7746177,0.02490973472595215,0.004742622375488281,0.7915562739754773,0.005634636,0.0,0.009966936,810.448489189148,0.3398708,-1.1434108,0.22871353,0.9144972230140646,-255.62532308995725,-0.056346297,-161.78623907335083,0.069352664,0.94521177,-316.0210028886795,-18.508924,-0.01666046,-598.8773130501706,2.5562532,44.34120090145056,0.022295095,-2.5562532,0.05275726318359375,0.17785016,-173.51366671919823,-4.6772885,1.1102681159973145,-7.7130694,10
591,2.6980104,0.026760339736938477,0.004678487777709961,0.8105636378852821,0.0054840776,0.0,0.006511134,811.5793273448944,0.32667375,-1.3264861,0.22905822,0.8521110727260954,-269.71184819340704,-0.054840684,-172.59833615593897,0.010052606,0.94663596,-345.2735106945038,-19.05638,-0.011370899,-584.8822833852062,2.6971188,50.511813471481176,0.016854977,-2.6971188,0.050786733627319336,0.19701602,-179.48824135959148,-4.710683,1.1252386569976807,-8.118944,10
592,3.8719566,0.024402379989624023,0.004477739334106445,0.7930656025506124,0.0069264937,0.0,0.009193984,812.698127746582,0.3410186,-0.5993852,0.22577788,0.7768925116027966,-253.1313058555126,-0.069264896,-162.76520276386975,0.068603255,0.9330795,-346.83721804618835,-20.174482,-0.016671069,-542.8490617424101,2.531313,48.924867666919454,0.023597563,-2.531313,0.048809051513671875,0.18104099,-191.08657506108284,-5.108779,1.1128995418548584,-8.804229,10
593,3.7374234,0.024482011795043945,0.005592823028564453,0.7893773968753326,0.0051690447,0.0,0.009324399,813.8152997493744,0.34721538,-1.2434856,0.22978091,0.8911535363950167,-241.37664143443106,-0.05169046,-154.31692271097427,0.091426134,0.94962275,-365.5699987411499,-19.189468,-0.013756344,-579.2573012846746,2.4137664,48.239941061153196,0.01892539,-2.4137664,0.049515485763549805,0.17492862,-187.19503509998322,-4.780097,1.1115806102752686,-8.238509,10
594,-0.62388265,0.0240175724029541,0.004779815673828125,0.8249533534857298,0.0069015427,0.0,0.00699917,814.9841215610504,0.30649665,-1.8451129,0.22583432,0.8643302337134731,-266.04979879260065,-0.06901538,-168.85040950494158,0.027114647,0.9333123,-344.2269731760025,-20.095413,-0.017989157,-610.3075842852811,2.6604981,38.819769329296875,0.024890698,-2.6604981,0.0502171516418457,0.17036325,-187.50418305397034,-4.7945237,1.162367820739746,-8.728806,10
595,2.1019468,0.0267794132232666,0.004985332489013672,0.711384200231999,0.005511627,0.0,0.009613383,816.1808362007141,0.3499224,-1.748327,0.2289951,0.863441701428006,-280.49574070870875,-0.055116177,-177.26006201252926,0.057263505,0.9463752,-369.70966720581055,-19.555994,-0.020543884,-653.0580701964161,2.8049576,46.71945583453038,0.026055511,-2.8049576,0.05723094940185547,0.15912858,-229.26746748387814,-4.9102764,1.1908996105194092,-8.485041,10
596,0.93150395,0.024136066436767578,0.004373073577880859,0.8187897235194617,8.638e-05,0.0,0.0069711735,817.3164932727814,0.26183105,-2.1185086,0.24176186,0.8454694219292952,-314.2777598872781,-0.0008636713,-199.69535610202325,-0.03562259,0.9991367,-358.3760709762573,-17.953365,-0.024765298,-653.6227274959089,3.1427777,37.61697758945291,0.024851678,-3.1427777,0.04994940757751465,0.13942066,-243.5720541626215,-5.1286583,1.1301252841949463,-7.975461,10
597,0.59320116,0.025723695755004883,0.004608154296875,0.8575606733923964,0.0007944174,0.0,0.009880793,818.4509410858154,0.26033014,-2.3317165,0.24005602,0.6410223450552488,-302.13364385664465,-0.0079443455,-197.77151087314618,-0.012042176,0.9920871,-401.77752161026,-17.627077,-0.028625619,-639.2204641961325,3.0213363,79.4603036358164,0.029420037,-3.0213363,0.05166816711425781,0.149762,-192.8454448580742,-5.5310097,1.1286776065826416,-7.6384416,10
598,-0.30118614,0.02402496337890625,0.0047893524169921875,0.8353954167646698,0.00033942412,0.0,0.0074904794,819.5581519603729,0.2858274,-2.358713,0.24115084,0.7098179959273714,-274.8002948850393,-0.003394246,-175.79733382098624,0.02656102,0.99661154,-333.92058992385864,-16.594774,-0.008404907,-606.5261380104915,2.748003,46.58139860635093,0.008744331,-2.748003,0.050252437591552734,0.1706175,-167.67032486200333,-4.926219,1.1019244194030762,-6.913123,10
599,0.029257908,0.024074792861938477,0.004480123519897461,0.7868264554554965,0.005560127,0.0,0.0077831033,820.7377207279205,0.33577734,-1.9411672,0.22888398,0.7603494292770387,-297.5829586535692,-0.055601243,-195.41130483568003,0.06521324,0.94591624,-417.95804262161255,-18.748877,-0.019216053,-623.1201609208968,2.9758296,68.67674844742284,0.02477618,-2.9758296,0.04696917533874512,0.1553821,-199.14478029310703,-5.212629,1.1737704277038574,-7.9425216,10
600,0.9379957,0.027139902114868164,0.00594639778137207,0.7992447198942608,0.004398117,0.0,0.007297252,821.9747366905212,0.29614127,-0.87661064,0.23155923,0.7970700539694866,-262.5109156489372,-0.043981194,-167.1763957694701,0.037713364,0.95697194,-391.062438249588,-18.102613,-0.010244104,-601.9990757735197,2.6251094,58.76678407354208,0.014642221,-2.6251094,0.056189775466918945,0.21882689,-184.16573280096054,-5.214306,1.227684497833252,-7.630231,10
601,3.391199,0.024153947830200195,0.004498958587646484,0.7158181044768277,0.008347328,0.0,0.0071898773,823.0979828834534,0.3621418,-0.46302128,0.22259265,0.8201060622030218,-258.6748167477548,-0.083473206,-163.74885846647308,0.07573706,0.91991574,-381.1471915245056,-19.41641,-0.0019035034,-606.4634733912351,2.5867481,55.85626953723754,0.010250831,-2.5867481,0.04935050010681152,0.19001512,-150.87454863637686,-4.9858723,1.1179728507995605,-8.155289,10
602,2.824816,0.024538040161132812,0.004822731018066406,0.751101225603017,0.011841299,0.0,0.009733457,824.214031457901,0.3788894,-0.5773829,0.21494962,0.7720351503379286,-261.85521264746785,-0.11841285,-169.1465596785235,0.11070842,0.8883292,-333.05865466594696,-21.213116,-0.019770836,-636.2519267353157,2.6185522,59.34558986400613,0.031612135,-2.6185522,0.05237412452697754,0.18163107,-136.75065010786057,-4.799081,1.1100146770477295,-9.066433,10
603,0.12455319,0.025217771530151367,0.0046041011810302734,0.7559495649487278,0.010862583,0.0,0.006919547,825.3494272232056,0.40621,-1.3530188,0.2170637,0.7930868088444297,-240.070395244658,-0.10862588,-151.0288002830721,0.12052774,0.89706594,-375.38011932373047,-20.166481,-0.0027173338,-603.7793237615413,2.400704,67.2806679561733,0.013579917,-2.400704,0.049835205078125,0.18098769,-164.08181428909302,-4.6639566,1.1300275325775146,-8.473633,10
604,-0.021700352,0.024980783462524414,0.005058765411376953,0.7780296004677413,0.014051166,0.0,0.007959268,826.4861974716187,0.40027466,-1.6326933,0.21025161,0.8719744861707459,-247.61650144830347,-0.1405115,-158.34231737806354,0.11487894,0.86891365,-309.8141899108887,-21.357084,-0.007956139,-578.7822872839694,2.476165,26.969721173265757,0.022007305,-2.476165,0.05401206016540527,0.17883953,-212.48842346668243,-4.985536,1.1308510303497314,-8.920332,10
605,0.848857,0.023869752883911133,0.005002737045288086,0.7583127215791595,0.012441429,0.0,0.009110597,827.6010389328003,0.3975541,-1.9933974,0.21366356,0.8569390444279942,-266.7077786460519,-0.1244142,-165.7227972258439,0.10368722,0.883014,-340.9910399913788,-20.935442,-0.031761542,-645.249571401305,2.6670778,52.22893596458339,0.044202972,-2.6670778,0.05097770690917969,0.16095957,-143.73836459219456,-4.6500626,1.1089138984680176,-8.825368,10
606,1.9250978,0.025531291961669922,0.005023002624511719,0.770704953251382,0.009656151,0.0,0.0069227903,828.7255754470825,0.3594283,-1.574522,0.21969837,0.8357689813449297,-251.6132990181446,-0.09656143,-160.95586228686156,0.08014128,0.9079541,-305.88624370098114,-19.9019,-0.0056861574,-578.0193250658065,2.5161328,26.794830109743824,0.015342308,-2.5161328,0.05101966857910156,0.18295349,-210.93663412332535,-4.4686613,1.1174161434173584,-8.432091,10
607,1.9540793,0.023937702178955078,0.004418373107910156,0.723725119607521,0.012841812,0.0,0.006813958,829.8601546287537,0.38508332,-0.48151624,0.21280979,0.8619382518918927,-259.09158930182457,-0.1284182,-162.9056191201767,0.122242324,0.8794855,-342.3805241584778,-21.81317,-0.007202728,-604.7346074544735,2.590916,56.19531165569346,0.020044541,-2.590916,0.05193734169006348,0.18585786,-127.14833927154541,-4.753266,1.1295802593231201,-9.440455,10
608,-0.023447007,0.02406764030456543,0.0044667720794677734,0.7872657203646217,0.015221463,0.0,0.009713335,830.9745962619781,0.44792122,-1.3333639,0.20780542,0.8525889031553797,-237.03773066848515,-0.15221454,-149.12312392077314,0.18851712,0.858804,-349.913822889328,-22.676893,-0.011348182,-586.3922786027224,2.3703775,43.42315108684668,0.026569646,-2.3703775,0.05024981498718262,0.1752974,-192.08076512813568,-4.7253337,1.108569622039795,-9.773682,10
609,2.7995925,0.02519083023071289,0.004633426666259766,0.8002241627052583,0.0142628215,0.0,0.006964996,832.0877242088318,0.40851912,-0.02500379,0.2098071,0.8833565850111093,-269.69610104560854,-0.14262833,-170.33021797952915,0.13355714,0.8670763,-359.08957862854004,-21.923405,-0.006871702,-595.5294839102243,2.696961,51.18921419622473,0.021134524,-2.696961,0.04850316047668457,0.19918655,-210.45083457231522,-4.833277,1.1073763370513916,-9.377993,10
610,2.6677654,0.023528575897216797,0.004273891448974609,0.8559713429629165,0.015942035,0.0,0.0067057703,833.1851937770844,0.46592867,-0.95332986,0.20631339,0.8436540524449851,-246.59719122946262,-0.15942042,-156.6624966072523,0.20487656,0.8526378,-334.5355966091156,-22.478182,-0.006342165,-610.9817613192072,2.465972,45.35604404799917,0.0222842,-2.465972,0.05068659782409668,0.17732382,-192.15801763534546,-4.4336977,1.091930866241455,-9.565794,10
611,3.7918253,0.025098562240600586,0.004667758941650391,0.7515858489871629,0.013811008,0.0,0.006673701,834.394823551178,0.4229984,-1.1928841,0.21075723,0.7932265792350418,-267.59516682252286,-0.1381098,-171.61509556412588,0.16327223,0.87100303,-382.66798186302185,-21.782795,-0.00083988573,-636.4581842415703,2.6759517,79.68563653902324,0.014650893,-2.6759517,0.05275607109069824,0.16048068,-166.85753798484802,-5.1701818,1.2040259838104248,-9.333099,10
612,2.7112012,0.02410721778869629,0.004417896270751953,0.8027107482583582,0.015589508,0.0,0.0064647086,835.498194694519,0.42573214,-1.2797189,0.20704196,0.7778105192076062,-276.8163437828422,-0.15589523,-175.07504887612905,0.13465564,0.8556488,-342.2408275604248,-21.842224,-0.004230713,-634.7370736950786,2.7681637,66.79787368016486,0.01982022,-2.7681637,0.05233883857727051,0.15780462,-93.7386878579855,-4.771685,1.0976102352142334,-9.123211,10
613,-0.19509746,0.02357769012451172,0.004403591156005859,0.7747487313946315,0.014999766,0.0,0.0068612644,836.6731383800507,0.42671794,-1.3356771,0.20826666,0.8367731037936413,-279.7463620200753,-0.14999747,-180.67713980383567,0.15727924,0.86071014,-391.58162331581116,-22.118774,-0.00079371454,-606.564080739234,2.7974637,54.38780628114221,0.01579348,-2.7974637,0.052579641342163086,0.14783636,-229.67531025409698,-4.8812747,1.1695172786712646,-9.41149,10
614,0.5258033,0.029552936553955078,0.005112409591674805,0.7789493064543297,0.017712193,0.0,0.0066518323,837.9263830184937,0.4265706,-1.6105489,0.20269345,0.8137459102006633,-271.12648621797564,-0.17712203,-177.47741182174283,0.14302936,0.83767754,-407.5988986492157,-23.50184,0.0037370452,-594.11871602478,2.7112646,79.5484783196306,0.013975147,-2.7112646,0.054589033126831055,0.18293163,-181.10528622567654,-5.3956757,1.2444064617156982,-10.021731,10
615,2.9212997,0.025449275970458984,0.004757881164550781,0.7738066268360199,0.021237606,0.0,0.009238293,839.0777778625488,0.51320547,-0.6776002,0.1956722,0.8780824368738054,-271.32136250883343,-0.21237613,-175.51239379969076,0.22791107,0.80866045,-415.0809426307678,-25.243992,-0.0033528937,-608.0611288846884,2.7132137,85.68218492465887,0.0245905,-2.7132137,0.05309557914733887,0.16482604,-155.32648439705372,-5.359059,1.1419227123260498,-10.76995,10
616,4.0069437,0.024138927459716797,0.004802703857421875,0.8325245954903848,0.020941611,0.0,0.0066374317,840.1806063652039,0.46056235,-0.8779946,0.19625217,0.6656327947088246,-227.85037983357907,-0.20941629,-144.57921487518212,0.21788803,0.8110575,-258.5737419128418,-25.104025,0.0033318405,-569.9022533968748,2.278504,28.19501757167025,0.017609771,-2.278504,0.04793810844421387,0.1911674,-175.37190279364586,-4.824147,1.097205638885498,-10.703274,10
617,-0.6192303,0.024461984634399414,0.004576444625854492,0.832202348612794,0.020530548,0.0,0.007341682,841.2893197536469,0.48381758,-1.4206283,0.19706061,0.769135464259639,-290.1910085916519,-0.20530549,-176.14605306540582,0.1692013,0.81439847,-350.3188965320587,-25.081318,0.00471418,-608.3601193645816,2.90191,53.56024036391867,0.015816368,-2.90191,0.04956626892089844,0.16919751,-181.79701721668243,-4.4383507,1.103306531906128,-10.774853,10
618,-0.43015707,0.024317026138305664,0.004702329635620117,0.8304388702960513,0.019720554,0.0,0.006428097,842.3973240852356,0.45713258,-1.9264903,0.19866323,0.5862582920476904,-258.0574787437916,-0.19720563,-162.1280524843202,0.19027704,0.8210218,-335.21820282936096,-25.356665,-0.0021305142,-581.5919175205734,2.5805748,40.55237887198515,0.021851068,-2.5805748,0.05187368392944336,0.15889959,-217.9237797856331,-4.773742,1.1021907329559326,-11.166834,10
619,0.29680246,0.025048255920410156,0.004626750946044922,0.7814498114582089,0.019144295,0.0,0.0066975425,843.5150818824768,0.48922193,-2.4899733,0.19981138,0.7997736896712828,-255.88911563158035,-0.19144297,-163.91279509336195,0.2034484,0.82576674,-362.2267608642578,-24.883764,0.0004861908,-643.6534245104968,2.558891,75.21294634605853,0.018658103,-2.558891,0.05245685577392578,0.1516897,-137.68173968791962,-5.0014286,1.1111927032470703,-10.920622,10
620,-0.2693162,0.024652957916259766,0.004648685455322266,0.7869023792970316,0.01903773,0.0,0.006431608,844.6163380146027,0.45637077,-2.4183576,0.20002438,0.8421592173903185,-272.6118087232113,-0.19037747,-172.33142291795815,0.19692338,0.82664704,-353.8733012676239,-24.879444,0.0005811024,-613.4233216732907,2.726118,40.81793559594699,0.018456627,-2.726118,0.05150938034057617,0.15008634,-235.2459356188774,-5.0001674,1.091763973236084,-10.94623,10
621,5.375328,0.023975610733032227,0.004424333572387695,0.7170228210029911,0.02190353,0.0,0.0068923943,845.7440991401672,0.48761582,-1.0396811,0.19437353,0.9064040052707045,-258.4799889318645,-0.21903516,-161.8457443203392,0.22671264,0.80329347,-335.8066565990448,-26.356567,0.01158422,-591.082588016771,2.5847998,48.685315165986,0.010319309,-2.5847998,0.0511932373046875,0.18206619,-200.86312574148178,-4.824521,1.1220688819885254,-11.584238,10
622,0.10769734,0.024027109146118164,0.004857778549194336,0.7583825246986419,0.025361126,0.0,0.0067843227,846.8512713909149,0.5051851,-0.9985588,0.18776767,0.8613907086722465,-256.5058427453041,-0.25361133,-164.06857889073828,0.24470028,0.77599335,-366.0636639595032,-27.7182,0.006123146,-584.157328362097,2.5650587,55.6585186386322,0.01923798,-2.5650587,0.05200314521789551,0.15460813,-186.81840416789055,-5.0148845,1.1009337902069092,-12.004328,10
