IRLMedianExpertLogQtau,IRLMedianLogQtau,IRLAverageEnergy,Entropy,Perplexity,PolicyExecTime,NumTrajs,OriginalTaskAverageReturn,MaxReturn,AverageDiscountedReturn,IRLLoss,dLoss,AverageReturn,IRLRewardMin,LossBefore,StdReturn,IRLRewardMax,Iteration,ItrTime,AveragePolicyStd,ExplainedVariance,IRLRewardMean,MeanKL,IRLAverageExpertLogQtau,Time,IRLAverageLogQtau,ProcessExecTime,IRLAverageExpertEnergy,EnvExecTime,MeanKLBefore,LossAfter,MinReturn
-1.1077539,-0.7813127,3.9272037,1.0641831,2.8984704,0.04229927062988281,10,-599.5131878656293,-339.84301433712244,-248.48327914118371,0.17040198,0.014543049037456512,-392.7203637741506,-6.7408695,-0.10641828179359436,39.810994068636695,3.1444926,57,0.21450400352478027,0.7013448,0.9194750699916625,-3.9272037,0.009158078581094742,-2.2842152,13.99368405342102,-1.0726523,0.005864143371582031,-1.8795643,0.034461259841918945,0.0,-0.12096133083105087,-464.427184343338
-1.0996859,-0.7540748,3.927358,1.0380899,2.823818,0.04332923889160156,10,-630.0462718668135,-283.6096269339323,-252.32433580634137,0.14947051,0.019630543887615204,-392.7357841834426,-6.7200637,-0.10380899906158447,68.8083025495009,1.6672518,58,0.23221516609191895,0.6832813,0.917284472466946,-3.927358,0.007008139975368977,-2.3592856,14.233726978302002,-1.0170943,0.005529165267944336,-2.9589612,0.03333282470703125,0.0,-0.12343954294919968,-486.37672448158264
-1.1565917,-0.79209566,3.588811,1.0525506,2.864949,0.04577922821044922,10,-567.4591503777849,-237.7965544834733,-225.5744145723044,0.16897118,0.01716141402721405,-358.88110562339426,-5.975272,-0.10525508970022202,65.23770301277632,1.4665787,59,0.21358108520507812,0.6932338,0.8031594292383745,-3.588811,0.006514889653772116,-2.3917556,14.455152750015259,-1.0492787,0.005695343017578125,-2.1939833,0.03279829025268555,0.0,-0.12241650372743607,-513.3911733627319
-1.0420442,-0.7540426,3.8685372,1.0641919,2.898496,0.04581165313720703,10,-611.7361888571531,-301.59560042619705,-239.0817644776811,0.14560364,0.018003039062023163,-386.85372570976614,-6.026804,-0.10641920566558838,52.74086760581953,1.6017803,60,0.22053885459899902,0.7013512,0.9313912528187596,-3.8685372,0.008716003969311714,-2.2099936,14.683285236358643,-1.026024,0.006576061248779297,-2.657445,0.03515052795410156,0.0,-0.12442224472761154,-439.90914702415466
-1.0305427,-0.79571915,4.0832176,1.0550214,2.8720367,0.045587778091430664,10,-604.5032854218814,-246.2794933617115,-257.1268663071447,0.17254536,0.01723042130470276,-408.32175491452216,-6.482684,-0.10550215095281601,72.3526281812572,2.334798,61,0.22777271270751953,0.69494885,0.8319504251300849,-4.0832176,0.006925629451870918,-2.166277,14.920678853988647,-1.0574647,0.005715370178222656,-2.0149963,0.0363154411315918,0.0,-0.12273257225751877,-535.5047798156738
-1.1379659,-0.7391697,3.8054173,1.0547,2.8711138,0.04241538047790527,10,-516.4196256332945,-342.33988320827484,-235.5720610636929,0.16586113,0.02574668824672699,-380.54172779023645,-5.8475995,-0.10546998679637909,24.635187007046298,2.5802288,62,0.21671438217163086,0.69472533,0.8724944950881084,-3.8054173,0.006611668039113283,-2.2756438,15.158284902572632,-1.0047565,0.005282402038574219,-2.209281,0.03134727478027344,0.0,-0.13121667504310608,-422.8557674884796
-1.1649168,-0.77454185,3.9692798,1.0543891,2.8702211,0.044051170349121094,10,-538.8680850015146,-304.92364670336246,-242.4848843041545,0.19176224,0.01478063315153122,-396.9279834061861,-6.252135,-0.10543892532587051,46.03668048267048,3.6694953,63,0.2204303741455078,0.6945095,0.8960088809264464,-3.9692798,0.006207369267940521,-2.2704675,15.387967348098755,-1.0426111,0.005852222442626953,-1.9698709,0.03379082679748535,0.0,-0.12021955847740173,-477.97892475128174
-1.0646317,-0.7755876,3.7447743,1.0553772,2.8730588,0.042823076248168945,10,-526.9750077745587,-285.5636023208499,-230.3194080244006,0.18113042,0.019318945705890656,-374.4774313919246,-5.968055,-0.10553773492574692,48.93809074449946,2.873202,64,0.20727849006652832,0.6951962,0.9060728577980254,-3.7447743,0.0069969710893929005,-2.15622,15.602731943130493,-1.0245429,0.00562739372253418,-1.9176799,0.03417348861694336,0.0,-0.12485668063163757,-443.0812957286835
-1.0937699,-0.7647597,3.9692793,1.0608464,2.8888152,0.04464244842529297,10,-560.531836648939,-322.942689396441,-246.47854354326432,0.17331877,0.015753909945487976,-396.92794290483,-6.31292,-0.10608462989330292,40.83005230936387,4.1537805,65,0.2173306941986084,0.69900864,0.9209122769941641,-3.9692793,0.00767623633146286,-2.1955671,15.827563285827637,-1.0312124,0.0057981014251708984,-2.2955909,0.035224199295043945,0.0,-0.1218385398387909,-469.10286831855774
-1.1286447,-0.796858,4.021494,1.0483457,2.8529277,0.047522783279418945,10,-555.2337660052399,-359.3295615762472,-254.61300125493298,0.15877497,0.023996613919734955,-402.14941423982384,-6.129881,-0.10483456403017044,23.99637990136093,3.7239387,66,0.22204160690307617,0.69032496,0.9431731438761201,-4.021494,0.006700531579554081,-2.271563,16.057660818099976,-1.0769551,0.005614757537841797,-2.471202,0.033365488052368164,0.0,-0.1288311779499054,-434.02135133743286
-1.4195881,-0.8105307,4.0434003,1.0724075,2.9224067,0.043248891830444336,10,-563.9867619631889,-308.62499033659697,-256.55796094012567,0.19658493,0.032417699694633484,-404.3400362960994,-6.339474,-0.1072407215833664,36.271008852336,2.6835566,67,0.20815062522888184,0.70713687,0.9225636925616733,-4.0434003,0.007463304325938225,-2.5140448,16.274643182754517,-1.0968502,0.005669593811035156,-1.4954188,0.03392958641052246,0.0,-0.13965842127799988,-446.6696481704712
-1.647196,-0.8174468,4.1513934,1.0949043,2.9888966,0.043349266052246094,10,-547.4209962601882,-218.91319928318262,-256.43155419792254,0.18198226,0.020918436348438263,-415.1393945477903,-6.7262917,-0.10949044674634933,85.7885866265086,2.5404184,68,0.21904897689819336,0.7232256,0.7997672109165856,-4.1513934,0.006717620883136988,-2.7336185,16.51172161102295,-1.0974731,0.005539894104003906,-1.7553974,0.038244009017944336,0.0,-0.1304088830947876,-492.8156325817108
-1.8426065,-0.835323,3.6816094,1.0976208,2.9970272,0.04360508918762207,10,-559.6396752611945,-337.97856736183167,-230.5966971534885,0.1668846,0.033586353063583374,-368.16094372272494,-6.1166625,-0.10976210236549377,35.4692698318893,1.7612221,69,0.22107458114624023,0.72519296,0.9168060890914778,-3.6816094,0.009768272750079632,-2.9424958,16.742160081863403,-1.1186581,0.0058019161224365234,-2.7544816,0.0362544059753418,0.0,-0.14334845542907715,-445.4190845489502
-1.0435491,-0.85236573,3.967609,1.1098052,3.0337675,0.04267072677612305,10,-584.2687221322627,-329.367849111557,-251.5616369230836,0.17720133,0.016168862581253052,-396.7608879446983,-6.39083,-0.11098054051399231,36.955678078843206,3.3425908,70,0.23205876350402832,0.7340829,0.8988401020994488,-3.967609,0.007550286129117012,-2.113983,16.983704805374146,-1.1237285,0.005604982376098633,-2.1296723,0.03328657150268555,0.0,-0.12714940309524536,-441.56800508499146
-1.0434315,-0.8089812,4.27446,1.084698,2.9585462,0.043689727783203125,10,-519.1754864976729,-358.74849557876587,-263.2740954214355,0.18044439,0.026456095278263092,-427.44599249437454,-6.793752,-0.10846983641386032,55.709474557608765,2.2389305,71,0.20649981498718262,0.71588165,0.8981399471647561,-4.27446,0.00801340863108635,-2.1973794,17.197929859161377,-1.1058857,0.005460500717163086,-1.645466,0.03240704536437988,0.0,-0.1349259316921234,-511.14325642585754
-1.2664514,-0.8425584,3.890755,1.0851662,2.9599319,0.04223155975341797,10,-619.8682770490813,-307.40372072160244,-250.1867423258797,0.18859611,0.020693473517894745,-389.0754845991731,-6.481355,-0.1085166409611702,47.55054421883136,3.7829366,72,0.21717190742492676,0.716217,0.7243106232557399,-3.890755,0.008568593300879002,-2.4854288,17.42384099960327,-1.1379154,0.006530046463012695,-2.2692153,0.03778696060180664,0.0,-0.12921011447906494,-463.5156157016754
-1.1974249,-0.78732955,3.7984052,1.0672619,2.907408,0.04385948181152344,10,-539.6326869609543,-343.6482959985733,-243.27419956984386,0.18138532,0.026210293173789978,-379.84053545221684,-6.2817793,-0.10672619938850403,20.318475226264784,2.9311697,73,0.21182584762573242,0.70350754,0.9504876626108264,-3.7984052,0.008647299371659756,-2.4551046,17.643378496170044,-1.0731201,0.006262302398681641,-1.9041524,0.036195993423461914,0.0,-0.132936492562294,-411.336442142725
-1.0755218,-0.79785895,3.8551702,1.0953045,2.990093,0.04598116874694824,10,-563.7692545997386,-226.78314232826233,-239.30560918104348,0.19898342,0.013904459774494171,-385.51702803373337,-6.4875183,-0.10953043401241302,56.44894368255181,3.1119137,74,0.21431207656860352,0.7235147,0.9129825682206553,-3.8551702,0.007421863730996847,-2.2460997,17.86567759513855,-1.0527712,0.006147623062133789,-1.2684097,0.035817623138427734,0.0,-0.1234348937869072,-431.99879789352417
-1.3001403,-0.79297805,3.6858954,1.0842371,2.957183,0.048929452896118164,10,-470.9253839159868,-276.2155396640301,-230.19676973156342,0.2129094,0.01936478167772293,-368.5895624473691,-6.378847,-0.10842367261648178,48.034741212114184,3.0030935,75,0.23421978950500488,0.7155517,0.8676626222688224,-3.6858954,0.009387676604092121,-2.5020175,18.10741662979126,-1.1094811,0.005846738815307617,-0.8222043,0.03447771072387695,0.0,-0.1277884542942047,-440.80628776550293
-1.3044182,-0.8074032,4.3613153,1.0730379,2.9242494,0.042073726654052734,10,-566.6742861547791,-395.22497367858887,-273.61808694625825,0.15864028,0.019695580005645752,-436.13153508007525,-7.0557966,-0.10730375349521637,32.74149109843148,-0.28665623,76,0.21559500694274902,0.70758253,0.9338921705984321,-4.3613153,0.008543521165847778,-2.5469422,18.33144783973694,-1.0926318,0.0060994625091552734,-2.4387305,0.03315591812133789,0.0,-0.12699933350086212,-516.2517709732056
-1.1465077,-0.78418994,3.8478975,1.0760183,2.9329782,0.04785752296447754,10,-591.4639425351086,-281.7035479992628,-245.2050162123197,0.19006826,0.023414209485054016,-384.7897567078471,-6.9661613,-0.1076018363237381,52.76398716295517,4.7796197,77,0.23305964469909668,0.70969486,0.8820826284331362,-3.8478975,0.009104515425860882,-2.3740578,18.57259511947632,-1.094854,0.0059566497802734375,-2.130568,0.034932851791381836,0.0,-0.13101604580879211,-487.5451877117157
-1.1417843,-0.82438445,3.7124593,1.0755852,2.931708,0.045381784439086914,10,-563.517494122121,-134.90671780705452,-239.20199363602669,0.20611048,0.01116935908794403,-371.2459324449301,-6.4620886,-0.10755853354930878,86.8649613148252,3.2561648,78,0.2245030403137207,0.7093878,0.7320273431665443,-3.7124593,0.00804988294839859,-2.3972797,18.805989742279053,-1.1051995,0.00600886344909668,-1.6913471,0.036530494689941406,0.0,-0.11872789263725281,-461.30132818222046
-1.2035984,-0.81369597,3.8093562,1.0547067,2.8711329,0.044686317443847656,10,-513.8523769603428,-242.9891671538353,-246.79996031601758,0.23670147,0.019596055150032043,-380.9356231458485,-6.4986243,-0.10547065734863281,84.11873931945368,2.190946,79,0.22578954696655273,0.6947301,0.793419314860483,-3.8093562,0.00617938581854105,-2.5029712,19.04093861579895,-1.073819,0.0059773921966552734,-0.62093633,0.035685062408447266,0.0,-0.12506671249866486,-508.9958748817444
-1.1750169,-0.7905004,4.0004053,1.0483505,2.8529413,0.046009063720703125,10,-558.3569986760182,-307.0401667430997,-253.2364849238998,0.15233092,0.02428422123193741,-400.04052714332937,-6.319231,-0.10483504086732864,70.49908634020079,1.8807402,80,0.22954559326171875,0.6903285,0.8029165439647116,-4.0004053,0.009933019056916237,-2.4889581,19.279293537139893,-1.0713149,0.005610942840576172,-2.245483,0.034615278244018555,0.0,-0.12911926209926605,-592.3687624931335
-1.3554318,-0.772129,3.647549,1.0489092,2.8545356,0.044103384017944336,10,-500.6033567568682,-257.14160802960396,-227.90070943850665,0.2475484,0.022063985466957092,-364.75489403903487,-7.1414776,-0.10489091277122498,50.41459665805945,3.0818605,81,0.22570204734802246,0.690714,0.8231465269083001,-3.647549,0.00805011484771967,-2.7001116,19.513129949569702,-1.063947,0.005918264389038086,-0.709584,0.03605079650878906,0.0,-0.12695489823818207,-448.3409342765808
-1.2586648,-0.7995565,4.0731606,1.0580323,2.880697,0.04297757148742676,10,-569.2504718900639,-344.0064797773957,-261.66173978232564,0.16564278,0.022020310163497925,-407.31607612669467,-6.8176727,-0.10580325126647949,47.154500670945325,1.650699,82,0.21580266952514648,0.69704443,0.9072021019504855,-4.0731606,0.00839539710432291,-2.5672622,19.74441123008728,-1.0510792,0.006211996078491211,-1.8099781,0.03437232971191406,0.0,-0.12782356142997742,-526.9461436271667
-1.1302618,-0.8137376,4.0673447,1.0729035,2.9238567,0.0451350212097168,10,-556.2262812848528,-315.6721292734146,-262.1338248359825,0.14195748,0.020495057106018066,-406.73450630903244,-6.986855,-0.1072903573513031,60.88903262291983,2.633457,83,0.22311854362487793,0.7074878,0.9423186254694554,-4.0673447,0.006412888411432505,-2.381212,19.976573705673218,-1.0869861,0.0062181949615478516,-1.9047785,0.03708338737487793,0.0,-0.12778541445732117,-501.1837668418884
-1.0383612,-0.8013133,4.0129094,1.0776314,2.937713,0.04472827911376953,10,-460.77968181476746,-316.07791167497635,-254.0513828468463,0.19053707,0.014123864471912384,-401.2909187875688,-7.181092,-0.1077631488442421,41.18909043070951,2.9147866,84,0.22056865692138672,0.7108405,0.9246455093808144,-4.0129094,0.006445158272981644,-2.2608008,20.209325551986694,-1.0800306,0.006000041961669922,-1.3354381,0.036838531494140625,0.0,-0.12188701331615448,-453.176591694355
-1.0244358,-0.7910457,3.847257,1.0720911,2.9214823,0.043077707290649414,10,-520.5670921715177,-351.42425203323364,-246.58867937183555,0.16481344,0.006726503372192383,-384.7256813645363,-6.4644966,-0.10720909386873245,21.985040998920987,1.371493,85,0.2188253402709961,0.7069131,0.9594859548543146,-3.847257,0.006641782354563475,-2.2933354,20.435890913009644,-1.0519518,0.006228923797607422,-2.319625,0.03686642646789551,0.0,-0.11393559724092484,-417.6273173093796
-1.0544012,-0.77926016,4.0032945,1.0384618,2.8248684,0.04313969612121582,10,-559.6923484859259,-357.32319819927216,-254.64735615992953,0.15123706,0.009091362357139587,-400.3294408082962,-6.9519663,-0.10384619235992432,30.49615103738723,2.5753613,86,0.2379138469696045,0.6835355,0.9361901098326414,-4.0032945,0.007199551444500685,-2.4016356,20.682615041732788,-1.0368619,0.005697488784790039,-2.9860446,0.035433292388916016,0.0,-0.1129375547170639,-461.6246346235275
-1.0154774,-0.7479428,3.798586,1.0170001,2.7648878,0.040996551513671875,10,-500.046845391075,-324.1523312404752,-238.42734686180046,0.16789915,0.023208141326904297,-379.8585833258927,-6.387457,-0.10170001536607742,43.1057727441838,2.3395054,87,0.20432233810424805,0.6690219,0.919602965723699,-3.798586,0.009922914206981659,-2.4353552,20.895634174346924,-0.9870596,0.0055391788482666016,-1.9808356,0.03223729133605957,0.0,-0.12490815669298172,-472.31606817245483
-1.0011699,-0.7761946,3.9039,1.029337,2.7992096,0.04546952247619629,10,-578.3917419461451,-307.95070051401854,-249.67095018357833,0.14811744,0.012556962668895721,-390.3900138542056,-6.990993,-0.10293369740247726,63.427523533212195,3.4655533,88,0.21528244018554688,0.67732686,0.7522359940766616,-3.9039,0.006739065516740084,-2.4093308,21.119344234466553,-1.0571404,0.005795001983642578,-2.3254297,0.035549163818359375,0.0,-0.11549066007137299,-553.1538498401642
-0.9750721,-0.7682433,3.6672084,1.0263737,2.790927,0.04542684555053711,10,-447.5840407946656,-217.67655885964632,-231.2056758825774,0.2629243,0.0192200168967247,-366.72083184048535,-6.672059,-0.10263737291097641,78.06622424062833,2.7772477,89,0.22136664390563965,0.67532265,0.7592388234941008,-3.6672084,0.009660782292485237,-2.3726368,21.34822726249695,-1.0365853,0.005779266357421875,-0.47448072,0.035028934478759766,0.0,-0.12185738980770111,-450.376353263855
-1.0080925,-0.74144447,3.9272544,1.0121706,2.751567,0.042310237884521484,10,-561.0757316587724,-246.60054601728916,-255.94316624008053,0.19044223,0.026669904589653015,-392.72544119507074,-6.84989,-0.10121701657772064,53.961740609346826,3.5033073,90,0.21179723739624023,0.6657985,0.8801349750561658,-3.9272544,0.008838081732392311,-2.4852717,21.56784462928772,-1.0140586,0.005595207214355469,-1.9734926,0.03400278091430664,0.0,-0.12788692116737366,-453.05398416519165
-1.0070996,-0.7423084,3.642141,1.0312636,2.8046074,0.04867053031921387,10,-513.8141128609506,-240.21087142825127,-230.29176521103864,0.20702036,0.017712824046611786,-364.21409867703915,-6.469451,-0.10312637686729431,59.39730508515732,3.80272,91,0.2179577350616455,0.67863303,0.8538562868761632,-3.642141,0.009952900931239128,-2.4519432,21.79422664642334,-0.97847074,0.005872011184692383,-1.4112587,0.0351865291595459,0.0,-0.1208392009139061,-422.0635678768158
-1.0342731,-0.7176658,4.2883506,1.0269797,2.7926185,0.044072628021240234,10,-502.63331588126937,-359.8936480358243,-274.1241142931602,0.14444691,0.017761170864105225,-428.8350661881268,-6.8717065,-0.10269799083471298,45.12059076205591,2.9731638,92,0.21612548828125,0.6757321,0.8692439912249179,-4.2883506,0.008119131438434124,-2.5162776,22.01862382888794,-1.0165082,0.005723476409912109,-1.7753267,0.034398555755615234,0.0,-0.1204591616988182,-498.8486611843109
-1.0281968,-0.7540344,4.0908804,1.0245192,2.7857559,0.045027732849121094,10,-481.7040219576522,-273.35986913740635,-264.9132891079828,0.20556946,0.009819358587265015,-409.0880350515246,-7.7360516,-0.10245197266340256,61.61231800485294,2.966566,93,0.25455546379089355,0.67407143,0.7719015835811838,-4.0908804,0.008218892849981785,-2.5013196,22.282331466674805,-1.034524,0.005873441696166992,-1.2252258,0.03558039665222168,0.0,-0.11227133125066757,-462.3372151851654
-1.0215151,-0.7107821,3.9302666,1.0168086,2.7643585,0.04611825942993164,10,-486.5557562520683,-207.0710188150406,-253.95062059744237,0.2056308,0.015789560973644257,-393.0266613915563,-6.661309,-0.10168086737394333,76.18713716862841,3.489363,94,0.24046802520751953,0.6688939,0.6584682342702366,-3.9302666,0.006554093211889267,-2.5236518,22.54171347618103,-0.98296034,0.007559299468994141,-1.2394516,0.03523755073547363,0.0,-0.11747042834758759,-505.77096152305603
-1.0073218,-0.7254993,3.8768094,1.0091811,2.7433536,0.04488658905029297,10,-475.5437268753691,-346.48711025714874,-247.4928136000977,0.17082332,0.01426776498556137,-387.68093119859697,-6.547715,-0.10091815888881683,40.9965108922865,3.4323056,95,0.24332690238952637,0.6638113,0.923729328055938,-3.8768094,0.006954077631235123,-2.5380518,22.803895950317383,-0.9840916,0.006176948547363281,-1.398759,0.03649640083312988,0.0,-0.1151859238743782,-490.0173234939575
-1.0260388,-0.71927017,3.7923524,0.99613184,2.7077873,0.0446019172668457,10,-527.1281086154913,-298.95500242710114,-241.7871925153851,0.15037748,0.00987941026687622,-379.2352710127831,-6.717102,-0.09961318969726562,40.45744936455884,1.3097992,96,0.22028374671936035,0.65520513,0.9274677387174997,-3.7923524,0.006745778024196625,-2.6119993,23.03960371017456,-0.9737885,0.005789518356323242,-2.546919,0.03407883644104004,0.0,-0.10949259996414185,-438.5339295864105
-1.0715346,-0.67889047,3.567287,0.9551629,2.599094,0.0476984977722168,10,-561.3677318273052,-322.01758432388306,-227.4477998579418,0.14647877,0.02452625334262848,-356.72869250178337,-6.4870086,-0.09551627933979034,29.13185706228954,-0.43478966,97,0.24119949340820312,0.6289044,0.9577191058842935,-3.567287,0.009336830116808414,-2.8458865,23.28850817680359,-0.9637493,0.00618290901184082,-3.9011164,0.03646707534790039,0.0,-0.12004253268241882,-424.8141281604767
-1.0943452,-0.71311593,3.7038126,0.96852106,2.634046,0.048480987548828125,10,-513.9456622901478,-293.22768534719944,-238.5801887634522,0.20601879,0.020321115851402283,-370.3812528088689,-6.7379417,-0.09685209393501282,48.02882385803493,4.166101,98,0.22663235664367676,0.63736194,0.8599293116273488,-3.7038126,0.007814194075763226,-2.7990427,23.525227785110474,-0.95112616,0.006131887435913086,-1.6545703,0.03589582443237305,0.0,-0.1171732097864151,-459.2970218658447
-1.0732212,-0.68083966,4.1194816,0.95480543,2.598165,0.04915761947631836,10,-564.7850906326197,-381.8173813819885,-261.86947122702645,0.12359712,0.017744198441505432,-411.94812937900423,-6.9259853,-0.09548056125640869,51.29961716246601,0.2831043,99,0.24437713623046875,0.62868005,0.9063322575382514,-4.1194816,0.006758300121873617,-2.8294587,23.777717113494873,-0.9412655,0.006790637969970703,-2.65252,0.03791666030883789,0.0,-0.11322475969791412,-560.7508573532104
-1.0494106,-0.7023752,4.043324,0.96287084,2.619205,0.04615187644958496,10,-568.1852135816268,-336.2280512601137,-261.7603127687346,0.14579935,0.016429655253887177,-404.332443164289,-7.0114484,-0.09628709405660629,61.24424226530013,1.6927261,100,0.2569234371185303,0.633771,0.9293153483677555,-4.043324,0.0067258127965033054,-2.7434878,24.043971300125122,-0.97976357,0.005713224411010742,-2.2600398,0.032944679260253906,0.0,-0.11271674931049347,-521.8244495391846
-1.0300581,-0.69393694,4.198534,0.9520082,2.5909076,0.04724454879760742,10,-569.2497066079711,-339.667185485363,-268.1932429582127,0.13127472,0.0192667618393898,-419.8533992469311,-6.8850365,-0.0952007994055748,74.23183436567366,1.0768876,101,0.23497486114501953,0.62692356,0.8602950355028022,-4.198534,0.00900136586278677,-2.8074386,24.28489661216736,-0.9787362,0.006012916564941406,-3.2887,0.035845279693603516,0.0,-0.1144675612449646,-604.5068736076355
-1.0952728,-0.6991948,4.013848,0.9515819,2.5898032,0.05048823356628418,10,-530.2672601572548,-291.4885834157467,-253.99080629535382,0.15903588,0.025820069015026093,-401.3847503870726,-6.6938376,-0.0951581597328186,73.47921792950959,2.1140854,102,0.23102545738220215,0.6266564,0.8380630126473311,-4.013848,0.008587704040110111,-2.886017,24.523431062698364,-0.9706599,0.00608515739440918,-1.8324469,0.03670382499694824,0.0,-0.1209782287478447,-582.206211566925
-1.1095701,-0.72703516,3.8068852,0.9882257,2.6864636,0.053160905838012695,10,-464.1831957718121,-171.24392648041248,-240.7582859144748,0.20370154,0.02436280995607376,-380.68851357251407,-7.0778112,-0.09882255643606186,71.54541534694897,2.6690743,103,0.2366952896118164,0.65004545,0.8261159018868177,-3.8068852,0.006423658225685358,-2.7928824,24.76866054534912,-0.98563147,0.00619053840637207,-1.0664389,0.036522626876831055,0.0,-0.12318536639213562,-429.98062658309937
-1.0536106,-0.7068496,3.328192,0.99017817,2.691714,0.04787731170654297,10,-497.930258518757,-110.12464326620102,-209.51546504449567,0.25948673,0.01946641504764557,-332.8191971063614,-6.9268165,-0.09901781380176544,83.25555074420788,3.091042,104,0.23609137535095215,0.65131605,0.8343526044024843,-3.328192,0.0063939993269741535,-2.7004125,25.014052152633667,-0.9718154,0.007558584213256836,-0.8306031,0.0352320671081543,0.0,-0.11848422884941101,-411.67397952079773
-1.0993984,-0.7168087,4.263245,0.97598183,2.6537714,0.0560450553894043,10,-573.7788562632287,-355.7189247608185,-273.8320448704459,0.12602536,0.020826131105422974,-426.32449423074723,-7.9590063,-0.09759818017482758,47.485959440758286,0.6583948,105,0.26412129402160645,0.642135,0.9067538071981882,-4.263245,0.009900622069835663,-2.821275,25.288016319274902,-0.9764525,0.007548332214355469,-2.8228369,0.03863167762756348,0.0,-0.11842431128025055,-545.0113077163696
-1.1125088,-0.7130581,3.9141748,0.978446,2.6603189,0.040531158447265625,10,-538.4405957219193,-340.23904007673264,-248.20161859464883,0.16416475,0.01678960770368576,-391.4174737736583,-6.3229837,-0.09784459322690964,54.015206710224675,3.0581868,106,0.25145649909973145,0.6437194,0.9341828776162405,-3.9141748,0.006810356397181749,-2.8423448,25.54953169822693,-0.98959583,0.0054056644439697266,-1.6981453,0.03148460388183594,0.0,-0.1146342009305954,-545.0132541656494
-1.1544161,-0.6880791,3.8090003,0.9604198,2.612793,0.043879032135009766,10,-460.0175990100039,-320.07916659861803,-240.37405152067836,0.15751742,0.0293569415807724,-380.900024600327,-6.991183,-0.09604202210903168,28.616239771159982,2.0327218,107,0.2068791389465332,0.6322195,0.9161188158845849,-3.8090003,0.00992266833782196,-2.9592474,25.764291763305664,-0.9745125,0.005803346633911133,-1.946581,0.0319361686706543,0.0,-0.12539896368980408,-438.3125352859497
-1.1168097,-0.7126765,3.5044568,0.9671314,2.630388,0.04543662071228027,10,-479.5567914969426,-131.89474526792765,-227.2396820592243,0.27631834,0.019372902810573578,-350.4456930629909,-7.367822,-0.0967130959033966,94.02672296564651,3.007577,108,0.21649813652038574,0.6364768,0.5011115752903048,-3.5044568,0.008762050420045853,-2.858359,25.988598346710205,-0.9909163,0.005902528762817383,-0.8667283,0.03505659103393555,0.0,-0.11608599871397018,-422.8809531927109
-1.1279038,-0.7204386,3.7772555,0.9866906,2.6823428,0.045592546463012695,10,-512.425874640179,-320.28707145899534,-241.9957039234642,0.17665467,0.020850136876106262,-377.7255600146949,-6.1581383,-0.09866903722286224,52.556244049703736,2.8540645,109,0.22583746910095215,0.6490487,0.7458889217296223,-3.7772555,0.009291699156165123,-2.8360145,26.222318649291992,-0.9763526,0.006018400192260742,-1.4150984,0.03617739677429199,0.0,-0.1195191740989685,-517.4633169174194
-1.0955124,-0.7093073,4.0324373,0.985218,2.6783957,0.04362034797668457,10,-550.1282358222202,-370.71609830856323,-259.48337895522855,0.13544661,0.020986855030059814,-403.2437316074967,-7.590291,-0.09852179884910583,26.021044701133505,-0.18097271,110,0.20979666709899902,0.64809334,0.9578411778720742,-4.0324373,0.006869256962090731,-2.7883217,26.440007209777832,-0.9764765,0.0056040287017822266,-2.9378624,0.03252816200256348,0.0,-0.11950865387916565,-468.3461630344391
-1.0865417,-0.7001852,3.9005718,0.97045994,2.639158,0.04420971870422363,10,-474.51282367380884,-252.8651762753725,-243.25909477018095,0.19202976,0.0077635422348976135,-390.05718372613194,-7.3541884,-0.09704601019620895,48.88300478721926,2.3896186,111,0.23344659805297852,0.638599,0.9397389576641157,-3.9005718,0.007082781754434109,-2.8179052,26.681632041931152,-0.9638246,0.005719184875488281,-1.3346201,0.033707618713378906,0.0,-0.10480955243110657,-433.0149230957031
-1.0972037,-0.6387559,3.9222703,0.9409533,2.562423,0.04014921188354492,10,-502.93357988728724,-328.5092128440738,-247.39570262932207,0.1538152,0.02366790920495987,-392.2270213350654,-7.233657,-0.09409534931182861,37.028262506429755,2.3532536,112,0.22241830825805664,0.6200314,0.9445870608029172,-3.9222703,0.009832991287112236,-3.0045702,26.911489486694336,-0.9181106,0.005755901336669922,-1.6615748,0.031807899475097656,0.0,-0.11776325851678848,-476.9542770385742
-1.1576952,-0.6918311,3.6641302,0.94448173,2.5714803,0.04696345329284668,10,-468.35442997069885,-314.8878280520439,-233.55653449647858,0.18659182,0.02078549563884735,-366.4130140662193,-6.8304996,-0.09444819390773773,30.375453212616986,2.085674,113,0.23508834838867188,0.62222296,0.9522945413629038,-3.6641302,0.009656164795160294,-3.050152,27.16167974472046,-0.97048056,0.0055751800537109375,-1.6250559,0.032163381576538086,0.0,-0.11523368954658508,-427.0522689819336
-1.1762041,-0.6516961,4.10768,0.92699265,2.5268984,0.04021286964416504,10,-520.8737828957445,-322.64132058620453,-261.11650271894524,0.1750138,0.027048617601394653,-410.7679823577404,-6.9418716,-0.09269928187131882,39.06991255935735,2.6631708,114,0.21089792251586914,0.61143553,0.8970292858778819,-4.10768,0.0067703514359891415,-3.1392794,27.38225507736206,-0.8890712,0.005869150161743164,-1.3124597,0.032868146896362305,0.0,-0.11974789947271347,-491.9738368988037
