IRLMedianLogQtau,ExplainedVariance,OriginalTaskAverageReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,Entropy,Perplexity,IRLAverageEnergy,IRLRewardMean,IRLAverageLogQtau,NumTrajs,IRLRewardMin,IRLLoss,LossAfter,PolicyExecTime,Iteration,IRLMedianExpertLogQtau,MaxReturn,Time,StdReturn,LossBefore,MeanKLBefore,AverageReturn,MeanKL,IRLAverageExpertEnergy,MinReturn,IRLAverageExpertLogQtau,ItrTime,dLoss,IRLRewardMax,AverageDiscountedReturn
0.40923786,0.4244895680521592,-258.6177546765485,0.005685091018676758,0.03388500213623047,0.21043211,-0.13965344,0.86965954,1.8338485,-1.8338485,0.14131592,10,-7.3769026,0.3698221,-0.006987515836954117,0.04587674140930176,509,-2.2075567,11.849747490137815,155.32203888893127,181.77779201830734,0.013965336605906487,0.0,-183.38484287746252,0.006485731340944767,0.3895346,-474.77004647254944,-7.631919,0.2820878028869629,0.020952852442860603,0.37108502,-122.60640895571831
0.42585513,0.4625263598885926,-268.72926907559173,0.005714893341064453,0.03460836410522461,0.2064516,-0.15875092,0.85320884,1.6618999,-1.6618999,0.15201978,10,-7.3691263,0.38821808,-0.01200565230101347,0.04474925994873047,510,-2.2912774,-22.38300221413374,155.62644267082214,133.958066787045,0.015875086188316345,0.0,-166.189994879812,0.00990279670804739,0.57552034,-414.47573614120483,-7.9271946,0.29596853256225586,0.027880738489329815,0.18715724,-114.62966746176187
0.38826376,0.6127411955135043,-166.09882227025255,0.005675792694091797,0.033509016036987305,0.20819375,-0.15034772,0.8604087,1.1746866,-1.1746866,0.15625393,10,-7.471458,0.42230117,-0.010135170072317123,0.04107975959777832,511,-2.2481818,-40.70192598551512,155.91454219818115,92.4232369792112,0.015034771524369717,0.0,-117.46864696461708,0.009799567982554436,0.6499505,-377.1209304332733,-7.802066,0.2766690254211426,0.02516994159668684,0.16516794,-82.8531803487551
0.41104406,0.3546964134872308,-238.14348949989585,0.005933523178100586,0.03609466552734375,0.20731299,-0.1545872,0.8567688,1.4044592,-1.4044592,0.18587634,10,-7.488337,0.38606694,-0.010891376063227654,0.04250144958496094,512,-2.2886329,-28.146264750510454,156.2191174030304,121.31998750180756,0.015458725392818451,0.0,-140.4459201771766,0.006448514759540558,0.5080905,-390.37980604171753,-7.8762946,0.29439878463745117,0.026350101456046104,0.14916815,-95.47729784410261
0.43123764,0.4399825753542699,-252.88148405106077,0.006117343902587891,0.03351020812988281,0.20643757,-0.15881872,0.853151,1.7127248,-1.7127248,0.16584948,10,-7.9189014,0.38367233,-0.0034644457045942545,0.0426027774810791,513,-2.3085594,1.1653325334191322,156.5102870464325,174.83087515102756,0.015881868079304695,0.0,-171.2724974349141,0.0065897125750780106,0.39816278,-450.0393753051758,-7.9535522,0.28052401542663574,0.01934631378389895,0.3597308,-112.12568821986743
0.44458932,0.5046754596744591,-191.73366049462115,0.005761861801147461,0.034528255462646484,0.20416158,-0.1699051,0.8437449,1.1845129,-1.1845129,0.16820814,10,-6.399452,0.40732,-0.008518331684172153,0.043126821517944336,514,-2.3518448,-42.27271922305226,156.8132402896881,71.48621166013963,0.016990501433610916,0.0,-118.45128353238105,0.006732494104653597,0.62329376,-315.90893835015595,-8.191553,0.2940516471862793,0.02550883311778307,0.2803363,-86.89446197097661
0.45779452,0.5342360590639483,-212.0390574883209,0.007057905197143555,0.03558850288391113,0.20053013,-0.18785214,0.82873726,1.3092978,-1.3092978,0.20796445,10,-7.1367517,0.40113816,-0.007338620722293854,0.04282689094543457,515,-2.4415984,-19.622261807322502,157.1143262386322,112.31413538270483,0.01878521963953972,0.0,-130.92977796941994,0.009929720312356949,0.61460245,-434.6403487920761,-8.455975,0.29013967514038086,0.026123840361833572,0.28025115,-93.6118820807917
0.46899313,0.5685491113680852,-275.239494825005,0.0058269500732421875,0.034799814224243164,0.20166516,-0.18220808,0.8334279,1.7458469,-1.7458469,0.20319559,10,-7.521621,0.3598877,-0.00792868621647358,0.046148061752319336,516,-2.3959956,0.6249216943979263,157.4062147140503,164.6287020111506,0.018220815807580948,0.0,-174.5846898622811,0.006479330826550722,0.3653594,-498.3804280757904,-8.342926,0.28384947776794434,0.026149502024054527,0.39422423,-122.9000568951114
0.4362041,-2.2742963934356384,-135.36337401349724,0.005924224853515625,0.03573322296142578,0.19892077,-0.19590998,0.8220862,0.8553466,-0.8553466,0.17521873,10,-5.441967,0.42177883,-0.009245957247912884,0.04503321647644043,517,-2.468312,-31.868844071403146,157.70547032356262,29.80527603986685,0.019590994343161583,0.0,-85.53466177023947,0.00993367750197649,0.61981344,-139.91934838332236,-8.632603,0.29128599166870117,0.028836951591074467,0.35825184,-65.5055027459708
0.49181312,0.18481676438036232,-263.8411674435326,0.006035566329956055,0.03658747673034668,0.19441225,-0.21883583,0.8034536,1.712864,-1.712864,0.20228812,10,-8.175335,0.37146062,0.0030237394385039806,0.042799949645996094,518,-2.5981386,-7.086095936596394,158.00990223884583,174.26175357046594,0.02188359573483467,0.0,-171.2864044085145,0.006515376269817352,0.36818373,-510.1115827560425,-9.111776,0.2927420139312744,0.01885985629633069,0.4297306,-115.75419527301563
0.5125679,-1.7162706647419084,-136.34720592691684,0.0059397220611572266,0.03572225570678711,0.19028684,-0.24028403,0.7864045,0.9552463,-0.9552463,0.2505128,10,-5.5411787,0.42386162,-0.01163950003683567,0.045552968978881836,519,-2.7403994,-51.81619666516781,158.32368397712708,31.644081672119288,0.024028396233916283,0.0,-95.52463582605124,0.008634465746581554,0.82278985,-156.6000637114048,-9.531023,0.3040008544921875,0.03566789627075195,-0.07821858,-70.97761383493102
0.51870024,0.8069070328672134,-176.57586202458666,0.005887508392333984,0.03443002700805664,0.1911489,-0.23576404,0.78996706,1.019046,-1.019046,0.24345987,10,-5.438456,0.4181741,-0.011380929499864578,0.04422354698181152,520,-2.7157545,-39.66723810508847,158.62593531608582,44.882658507413026,0.023576393723487854,0.0,-101.9045968843624,0.009951225481927395,0.65916795,-202.7701697126031,-9.469561,0.28894639015197754,0.03495732322335243,0.16628446,-77.79477001184303
0.5033287,0.041240991555641315,-215.45047925565277,0.00588226318359375,0.03566622734069824,0.19047263,-0.23930828,0.7871722,1.302011,-1.302011,0.24536856,10,-7.3370614,0.38687646,-0.004931097384542227,0.04812169075012207,521,-2.7207546,-17.5051056034863,158.92279171943665,122.70909537423047,0.023930836468935013,0.0,-130.20110520068556,0.006777520291507244,0.53678066,-463.6589900255203,-9.492192,0.28908419609069824,0.02886193385347724,0.38495007,-95.71143430957626
0.5147548,0.5458342257146076,-253.4366488625896,0.00595545768737793,0.035611629486083984,0.18957353,-0.24403977,0.78345644,1.4939924,-1.4939924,0.2603927,10,-6.6824164,0.37438333,-0.006424920167773962,0.04212689399719238,522,-2.7441738,-24.357731327414513,159.20964241027832,108.82175442128596,0.024403978139162064,0.0,-149.39923467077315,0.009695651941001415,0.42301908,-367.86810064315796,-9.658068,0.27776026725769043,0.030828898306936026,0.630209,-107.05472373781399
0.49963814,0.4184813183541599,-228.62150193053495,0.005972862243652344,0.03627371788024902,0.19242223,-0.2291246,0.79522943,1.2828718,-1.2828718,0.24269317,10,-7.388663,0.4029689,-0.006217431742697954,0.04551362991333008,523,-2.6609387,-14.546137753874063,159.50753498077393,125.47074372566118,0.022912485525012016,0.0,-128.28717870749534,0.009991087019443512,0.5105421,-471.1951891183853,-9.37454,0.2879178524017334,0.02912991726770997,0.7936536,-92.05390644706472
0.48386127,0.5453467882316485,-139.61178823265058,0.005860090255737305,0.035470008850097656,0.19181344,-0.23229355,0.7927134,1.1944945,-1.1944945,0.22951199,10,-7.7509565,0.40300083,-0.0038991961628198624,0.047423362731933594,524,-2.6937702,-45.69461268931627,159.81404328346252,127.4667418889521,0.023229340091347694,0.0,-119.44944915566593,0.006542032118886709,0.68382686,-492.25056195259094,-9.469935,0.29877185821533203,0.027128536254167557,0.22692311,-80.30879808728092
0.48593146,0.32540379752667326,-262.2837826559719,0.005797863006591797,0.03549957275390625,0.19104902,-0.23628671,0.78955424,1.6586336,-1.6586336,0.21279559,10,-8.193046,0.38231573,-0.009373517706990242,0.04654407501220703,525,-2.7015853,-71.88412147387862,160.1119179725647,144.68812685709017,0.023628678172826767,0.0,-165.86335810795427,0.00642062583938241,0.49510035,-490.984530210495,-9.456458,0.28760242462158203,0.03300219587981701,0.3520512,-116.34280841034997
0.4677931,-1.4906002088154438,-135.12306722289873,0.006067037582397461,0.0370938777923584,0.19119433,-0.23552649,0.79015476,0.925597,-0.925597,0.1658699,10,-5.1572247,0.45399684,-0.009728891775012016,0.04578447341918945,526,-2.683491,-52.664078652858734,160.42648839950562,26.57936612021984,0.023552650585770607,0.0,-92.55969242285937,0.009692685678601265,0.75079125,-130.2563153207302,-9.427136,0.3064126968383789,0.03328154236078262,0.031185089,-68.60075171349317
0.5069275,0.010933313488363239,-244.82678448911443,0.0058095455169677734,0.0340728759765625,0.19168258,-0.23297602,0.79217255,1.6017187,-1.6017187,0.23283426,10,-7.809781,0.39540687,-0.005779878702014685,0.0440371036529541,527,-2.6523943,-9.23182937130332,160.7301139831543,170.37976962045917,0.023297570645809174,0.0,-160.1718653228134,0.009624865837395191,0.46461278,-500.8092260360718,-9.266025,0.28202247619628906,0.029077449347823858,0.781614,-109.22324949257714
0.48632413,0.34471640239484813,-206.3992524552847,0.005999565124511719,0.03553581237792969,0.19217482,-0.23041147,0.79420674,1.2146763,-1.2146763,0.25018328,10,-6.833493,0.38469228,-0.009470808319747448,0.04486846923828125,528,-2.6376,-22.49927096068859,161.02662920951843,101.22051406092818,0.023041145876049995,0.0,-121.46762414798141,0.009920242242515087,0.575139,-383.2286207675934,-9.19676,0.2872607707977295,0.03251195419579744,1.0862294,-86.02714897173273
0.5119114,0.5501218728642305,-242.00546438506598,0.0059659481048583984,0.03518223762512207,0.1887288,-0.24850601,0.77996516,1.6744317,-1.6744317,0.20873013,10,-7.398187,0.35516593,-0.008322825655341148,0.04557394981384277,529,-2.7481537,-12.021429240703583,161.3281512260437,145.93341833427255,0.024850599467754364,0.0,-167.44316288977862,0.006624473724514246,0.49298534,-446.7817713022232,-9.55913,0.2920546531677246,0.03317342512309551,0.51341486,-116.4190131354072
0.5086589,0.5617603886069324,-334.0878357857119,0.006095409393310547,0.03578591346740723,0.18642542,-0.26078564,0.77044606,2.6247842,-2.6247842,0.2398868,10,-8.165665,0.31889018,-0.0005309453117661178,0.045247793197631836,530,-2.8279223,-27.85550318658352,161.6327874660492,229.49570120395714,0.026078565046191216,0.0,-262.4784105569124,0.009769529104232788,0.13023984,-578.2551329135895,-9.816812,0.29584765434265137,0.026609510357957333,1.1937057,-169.38735297468688
0.5251103,0.4915212942203615,-282.6085660575611,0.006118297576904297,0.03421354293823242,0.18934678,-0.24523687,0.78251916,1.8619367,-1.8619367,0.2132012,10,-7.4222717,0.3472388,0.002289521275088191,0.044559478759765625,531,-2.7243323,-62.77828246541321,161.95039796829224,148.02350459210342,0.02452370896935463,0.0,-186.19367092009634,0.009831923991441727,0.31202123,-472.45263373851776,-9.52314,0.29404234886169434,0.02223418769426644,0.77771014,-132.10919284947965
0.5125047,-0.9551248455784784,-188.68150068734946,0.005812168121337891,0.03390669822692871,0.18984237,-0.24262281,0.7845674,1.2567964,-1.2567964,0.23229064,10,-6.3769712,0.4163187,0.007064423523843288,0.04367423057556152,532,-2.7179801,-88.67041074484587,162.24689984321594,35.98663004137097,0.02426226995885372,0.0,-125.67963885134085,0.0065897610038518906,0.88482976,-202.3757198220119,-9.496213,0.2888026237487793,0.017197846435010433,0.19814779,-96.04435199635277
0.5148059,0.06514321987808258,-223.81982402281915,0.005709648132324219,0.03521609306335449,0.18758944,-0.254561,0.77525675,1.4480017,-1.4480017,0.2772647,10,-7.3300734,0.3784704,0.0013274631928652525,0.04361534118652344,533,-2.787509,-21.522893078625202,162.5589563846588,149.27648098419587,0.025456104427576065,0.0,-144.80018366128206,0.006507696583867073,0.53217167,-450.1418071985245,-9.707389,0.3032498359680176,0.024128641234710813,0.29753733,-97.38754987173509
0.5429046,0.39852304448864784,-266.8680268954439,0.0058612823486328125,0.032062530517578125,0.18771338,-0.2539006,0.77576894,1.7997392,-1.7997392,0.26389515,10,-7.520418,0.36460304,-0.011207608506083488,0.04353451728820801,534,-2.7897413,-31.420014396309853,162.85243105888367,159.6294423362743,0.025390079244971275,0.0,-179.97391519565136,0.009961990639567375,0.55920315,-454.57333838939667,-9.67649,0.2836649417877197,0.036597687751054764,0.35847,-121.42182915232745
0.49445412,-1.1736888576914706,-99.45821670242451,0.005994558334350586,0.03745388984680176,0.18898527,-0.2471478,0.78102523,0.9101208,-0.9101208,0.2151492,10,-5.642925,0.4359563,-0.03254958614706993,0.045159339904785156,535,-2.7490683,-53.36138573195785,163.17318439483643,26.427937272867645,0.02471478097140789,0.0,-91.01207817867399,0.006686654407531023,0.76963943,-117.29231970012188,-9.501558,0.31139111518859863,0.05726436711847782,0.24725176,-66.33449198844843
0.51237863,-0.09929656730847869,-192.25052371326964,0.005585193634033203,0.033295392990112305,0.19316955,-0.22524858,0.79831773,1.4124329,-1.4124329,0.23379162,10,-7.6947303,0.3940128,-0.0029091890901327133,0.04442119598388672,536,-2.6238089,-19.51800767891109,163.48410415649414,159.47384702894837,0.02252485230565071,0.0,-141.2432834232226,0.006476197391748428,0.49236283,-463.6703773736954,-9.092019,0.3013625144958496,0.025434041395783424,0.41792953,-92.90872710430374
0.47682017,-1.0482344686682121,-136.22055240629876,0.0063135623931884766,0.03548455238342285,0.19449799,-0.21839514,0.80380774,0.9843877,-0.9843877,0.1782242,10,-5.1081243,0.43734002,-0.006771001033484936,0.045263051986694336,537,-2.5778978,-25.324700991623104,163.79983615875244,61.910753782578134,0.02183951623737812,0.0,-98.43876156285405,0.006480153184384108,0.51660764,-265.21639636158943,-9.008525,0.3043224811553955,0.028610517270863056,0.72036505,-72.77167793285348
0.49925327,0.220894814935933,-204.43792272046727,0.0062713623046875,0.036157846450805664,0.19160534,-0.23337893,0.7918535,1.2518259,-1.2518259,0.2074467,10,-6.599492,0.38768104,-0.009483014233410358,0.04682111740112305,538,-2.6624794,-19.262062995694578,164.113183259964,103.96091092347778,0.02333788387477398,0.0,-125.18258858295158,0.006635055877268314,0.49084425,-401.05994510650635,-9.254765,0.30498576164245605,0.03282089810818434,1.0539979,-89.32775052743628
0.5071013,0.5312804670242346,-245.76308766778988,0.006310939788818359,0.03807568550109863,0.1900151,-0.24171305,0.7852815,1.6656959,-1.6656959,0.24537618,10,-6.7555556,0.36721787,0.0029324060305953026,0.04762125015258789,539,-2.691424,-27.669144939631224,164.43620586395264,144.94713908849425,0.024171290919184685,0.0,-166.5695956577547,0.006409017369151115,0.5372148,-453.52105236053467,-9.420736,0.3148469924926758,0.021238884888589382,0.47778535,-115.99954523401095
0.5313798,0.4777002929295737,-193.49970447525837,0.006087303161621094,0.03603196144104004,0.18957421,-0.24403626,0.78345925,1.2262669,-1.2262669,0.2375825,10,-6.5004807,0.40351653,-0.012433421798050404,0.048246145248413086,540,-2.6987727,-27.11827702075243,164.75205421447754,99.74211212686185,0.02440362237393856,0.0,-122.62667921390384,0.0094441594555974,0.58985794,-387.05684983730316,-9.474732,0.3054533004760742,0.036837044171988964,0.83703727,-86.19259318056775
0.5108077,-0.3891913260354698,-111.77605202171362,0.008539199829101562,0.039460182189941406,0.19149944,-0.233932,0.79141563,0.83087057,-0.83087057,0.22526751,10,-5.3703384,0.44003063,-0.005415740888565779,0.047122955322265625,541,-2.6360786,-49.36979427142069,165.10459804534912,18.51754776061341,0.023393187671899796,0.0,-83.08705220534466,0.00675575714558363,0.7540467,-114.44717186130583,-9.190259,0.34420275688171387,0.028808928560465574,0.2695707,-59.98509533072875
0.53389144,0.10986586398263087,-242.37365792577134,0.005865812301635742,0.03340411186218262,0.1905272,-0.2390218,0.78739774,1.776342,-1.776342,0.23207803,10,-7.3896036,0.38134617,-0.0058849467895925045,0.043792724609375,542,-2.6523833,-9.8119453554973,165.41394424438477,163.24381647863964,0.023902175948023796,0.0,-177.634199579712,0.008981546387076378,0.4426678,-504.1244225502014,-9.216804,0.3007950782775879,0.0297871227376163,0.78465295,-124.86795262076721
0.5133287,-0.12329862124635826,-201.69373005364938,0.006790637969970703,0.040987253189086914,0.1901026,-0.24125284,0.785643,1.1610689,-1.1610689,0.23267455,10,-5.9273415,0.4095003,-0.021968739107251167,0.05086112022399902,543,-2.677466,-20.182030331343412,165.7367067337036,90.82174214130791,0.02412526309490204,0.0,-116.10689863860607,0.009030613116919994,0.5364122,-324.64023518562317,-9.26096,0.3115689754486084,0.046094002202153206,0.5554879,-82.8978380143166
0.46975654,0.6813282838883754,-199.27597680283714,0.006358623504638672,0.0390162467956543,0.19368212,-0.2225986,0.8004361,1.2671528,-1.2671528,0.1819303,10,-6.9653983,0.410747,-0.01599953882396221,0.04893350601196289,544,-2.5597367,-25.051233530044556,166.0721719264984,68.63195305564228,0.022259864956140518,0.0,-126.71528191734106,0.00951945036649704,0.6955665,-216.3654906898737,-8.923955,0.3258800506591797,0.03825940378010273,0.3195415,-95.04619385897729
0.4675538,0.29070042358151726,-143.29743201979406,0.006459951400756836,0.03332877159118652,0.19547454,-0.21338677,0.8078436,1.0877941,-1.0877941,0.21365914,10,-6.855541,0.4238753,-0.017056774348020554,0.04468131065368652,545,-2.5047336,-43.67603434436023,166.42322301864624,95.67858164434233,0.021338680759072304,0.0,-108.77940203994513,0.009612521156668663,0.64684767,-381.26820051670074,-8.729588,0.33725857734680176,0.03839545510709286,0.55838877,-75.30755301183567
0.47094285,0.3119660308982214,-138.606028749367,0.007717609405517578,0.03529930114746094,0.20094596,-0.18578061,0.8304558,1.1713443,-1.1713443,0.1840646,10,-6.8164973,0.4097477,-0.008840902708470821,0.04849362373352051,546,-2.3551483,-50.41222009807825,166.76028490066528,98.4097666895754,0.018578071147203445,0.0,-117.13442583978176,0.006472853012382984,0.787579,-408.0067207813263,-8.256689,0.3273735046386719,0.027418973855674267,0.115033664,-80.40101552087205
0.47708374,0.35473348744831024,-208.76271089127644,0.005663633346557617,0.034593820571899414,0.20326684,-0.1742971,0.8400473,1.472075,-1.472075,0.20413736,10,-7.299722,0.38519645,-0.004123516846448183,0.044774770736694336,547,-2.2931604,-61.70628320425749,167.05970525741577,121.66957935838273,0.017429707571864128,0.0,-147.20748976059258,0.006668665912002325,0.5564597,-485.08952713012695,-8.086506,0.2902960777282715,0.02155322441831231,0.327693,-109.75624968698443
0.46144304,0.33657502465800926,-175.97503285019917,0.005686521530151367,0.03294944763183594,0.19950365,-0.19298434,0.8244949,1.3617468,-1.3617468,0.18798406,10,-7.600892,0.42006624,0.0018760306993499398,0.05370068550109863,548,-2.385062,-71.78422704711556,167.36978912353516,125.94991338579135,0.019298436120152473,0.0,-136.17467890605332,0.006726683583110571,0.68285644,-506.8032190799713,-8.423895,0.299175500869751,0.017422405420802534,0.13782592,-97.62591629910621
0.5069853,0.06917969614127317,-175.74373411232153,0.006018877029418945,0.03380727767944336,0.19772957,-0.20191659,0.8171631,1.0562972,-1.0562972,0.26779634,10,-6.567554,0.41039005,-0.009068077430129051,0.04293227195739746,549,-2.4323716,-61.68119174987078,167.67461371421814,27.982396349932525,0.020191648975014687,0.0,-105.62972876951099,0.006534005049616098,0.6457536,-151.79542650282383,-8.579631,0.29587602615356445,0.029259726405143738,0.69180536,-82.58891167566658
0.42104703,0.7341030404634785,-152.03663552477587,0.006415605545043945,0.03325247764587402,0.19840886,-0.19848682,0.8199706,0.93766004,-0.93766004,0.16790201,10,-5.703952,0.43541,-0.01879182457923889,0.04027271270751953,550,-2.4012306,-24.115605985629372,167.95562648773193,57.35355437676028,0.019848676398396492,0.0,-93.76600485136733,0.009292619302868843,0.68331814,-192.45266850292683,-8.451421,0.27031922340393066,0.038640500977635384,0.9011346,-69.23028810079568
0.42277837,0.08533019273884734,-180.74921516908196,0.005971193313598633,0.034765005111694336,0.2028632,-0.17628519,0.83837885,1.2674934,-1.2674934,0.1899535,10,-6.384104,0.40403923,-0.015407157130539417,0.05006980895996094,551,-2.2853804,-20.380011713597924,168.26578211784363,107.31492250566934,0.017628507688641548,0.0,-126.74934084685519,0.009441282600164413,0.5322856,-402.01049530506134,-8.022708,0.2964508533477783,0.033035664819180965,0.6593587,-93.32505227975199
0.45293444,0.2963159448308448,-162.8738502944395,0.005760669708251953,0.03444528579711914,0.20543669,-0.16367903,0.84901446,1.024377,-1.024377,0.17932439,10,-6.362542,0.42596868,-0.021334286779165268,0.04212594032287598,552,-2.224309,-32.106887098401785,168.5544455051422,78.3325566455932,0.016367895528674126,0.0,-102.43768925517797,0.006563585251569748,0.6295965,-325.09523022174835,-7.799525,0.2782406806945801,0.037702182307839394,0.56768143,-74.29032446865207
0.45624566,0.7605676152474581,-242.22881451769825,0.005656242370605469,0.03626585006713867,0.20528531,-0.16441593,0.8483891,1.3226948,-1.3226948,0.1757768,10,-6.214313,0.39484987,-0.01889052614569664,0.04361367225646973,553,-2.231563,14.420785859460011,168.85010409355164,79.56365923016224,0.016441585496068,0.0,-132.2694841361139,0.009573430754244328,0.39317968,-247.27805968374014,-7.8014617,0.2875237464904785,0.03533211164176464,1.271991,-101.74667620586277
0.45220107,0.11221231192293846,-176.52485561673524,0.005939960479736328,0.03621172904968262,0.20524906,-0.16459274,0.84823906,1.2426474,-1.2426474,0.17619202,10,-8.223086,0.42001897,-0.007853046990931034,0.04536604881286621,554,-2.2343764,-21.084651361685246,169.14116740226746,119.84291112112463,0.01645927131175995,0.0,-124.26474679829553,0.00988780427724123,0.59812695,-442.2413010597229,-7.8290834,0.2822403907775879,0.024312318302690983,0.7817736,-89.0804350984887
0.47270095,0.5003614969362231,-150.81519114240837,0.006268501281738281,0.03631091117858887,0.20173143,-0.18187961,0.8337017,1.2845799,-1.2845799,0.16075297,10,-6.7906423,0.4383297,-0.006275066174566746,0.04405069351196289,555,-2.319282,-16.88497756794095,169.4361710548401,102.82618320571937,0.01818794012069702,0.0,-128.4579765705392,0.006664592307060957,0.6351912,-407.69384813308716,-8.148163,0.28696250915527344,0.024463006295263767,0.9437465,-94.74733366567231
0.436406,0.3508651132769378,-137.09421595826015,0.006217479705810547,0.03447604179382324,0.20036386,-0.1886817,0.82805,1.0420476,-1.0420476,0.1730859,10,-7.252716,0.4195429,-0.00625036982819438,0.04358959197998047,556,-2.3523593,-41.8302735760808,169.7310287952423,37.7816954093506,0.01886816695332527,0.0,-104.20476556327193,0.0063996464014053345,0.67374563,-175.73073372244835,-8.2257,0.2863006591796875,0.02511853678151965,0.12327865,-79.76505338390689
0.46614906,0.6976033228300241,-174.15166332538539,0.006021976470947266,0.036454200744628906,0.20085165,-0.18625012,0.83006597,0.97226274,-0.97226274,0.23025076,10,-7.02949,0.40996397,-0.008536474779248238,0.04236578941345215,557,-2.3372433,-23.970561258262023,170.025292634964,46.87918448194171,0.018625017255544662,0.0,-97.22627405175008,0.009861080907285213,0.51812106,-164.27037605643272,-8.226161,0.28641438484191895,0.0271614920347929,0.36745933,-76.88176580450832
0.4369886,0.736679834713367,-201.99322274175432,0.005623817443847656,0.03299260139465332,0.20343995,-0.17344561,0.84076285,1.338735,-1.338735,0.1713337,10,-7.4721565,0.4040419,-0.01423801202327013,0.04034876823425293,558,-2.284519,-36.31338959559798,170.31668305397034,59.899688174213786,0.017344553023576736,0.0,-133.87350154274608,0.006616946775466204,0.63715667,-215.1150088151917,-8.029215,0.2781410217285156,0.03158256504684687,0.8024277,-104.30130162470023
0.42831534,0.7579048535895989,-174.62965159243564,0.0060176849365234375,0.03635096549987793,0.20143507,-0.1833497,0.832477,0.99302083,-0.99302083,0.13990612,10,-5.924061,0.45100784,-0.012737425975501537,0.043619394302368164,559,-2.3303828,-49.348970867693424,170.61902594566345,37.15067198862344,0.018334966152906418,0.0,-99.30208670875291,0.006458311341702938,0.6144755,-175.42089495062828,-8.191004,0.2897169589996338,0.031072392128407955,1.015384,-75.41514758990442
0.43638605,0.8038474293941325,-145.96319960732077,0.006448984146118164,0.03509092330932617,0.20113164,-0.184857,0.83122313,0.9949977,-0.9949977,0.1403607,10,-6.2693872,0.44633597,-0.015428224578499794,0.04226088523864746,560,-2.342434,-36.0516185387969,170.9186086654663,43.42715452695797,0.018485702574253082,0.0,-99.49976515732706,0.009548547677695751,0.7368193,-182.34293692559004,-8.190013,0.2891874313354492,0.033913927152752876,0.7356121,-73.83267737884475
0.45740825,0.8544438710559283,-211.61176611814193,0.005589723587036133,0.03304624557495117,0.20133689,-0.18383731,0.8320712,1.186544,-1.186544,0.17523044,10,-5.924579,0.41051704,-0.0030972289387136698,0.04294943809509277,561,-2.3299818,-71.39735535811633,171.23988318443298,45.84518090197835,0.018383730202913284,0.0,-118.65440346391406,0.0066687846556305885,0.612589,-201.4623268917203,-8.119381,0.30075931549072266,0.021480959141626954,0.56410426,-91.22263611190574
0.45756608,0.8281647350943626,-163.49723297158206,0.005620002746582031,0.033925533294677734,0.19896258,-0.19570008,0.82225883,1.0124923,-1.0124923,0.1909406,10,-5.7561793,0.42581642,-0.009542004205286503,0.04382896423339844,562,-2.3754172,-38.553621992468834,171.54139113426208,45.91977436548657,0.019570007920265198,0.0,-101.24922984731384,0.006543472409248352,0.62282646,-177.3115924745798,-8.286728,0.2939896583557129,0.0291120121255517,0.36997908,-76.4497086015689
0.4884224,0.8111174642941456,-162.12095327678662,0.0062296390533447266,0.03319287300109863,0.1968157,-0.20654917,0.81338626,1.0558133,-1.0558133,0.2064498,10,-5.8402534,0.41161573,-0.009393420070409775,0.04268217086791992,563,-2.4333482,-34.64480749890208,171.83626747131348,46.806702659924994,0.020654922351241112,0.0,-105.58133439961821,0.009521913714706898,0.71526,-206.78312835097313,-8.450245,0.285062313079834,0.030048342421650887,1.0359917,-78.95281475410471
0.4449191,0.9174758870358996,-218.43785770768528,0.005750894546508789,0.03422904014587402,0.20269088,-0.17713453,0.8376671,1.3233476,-1.3233476,0.1618647,10,-6.6366916,0.39011678,-0.006155672017484903,0.04368758201599121,564,-2.2920704,-62.019889689050615,172.1242959499359,54.43695831267373,0.017713451758027077,0.0,-132.3347576535307,0.00675898278132081,0.68339026,-223.38924103183672,-7.929766,0.27875804901123047,0.02386912377551198,0.6073814,-105.94073108958317
0.4662758,0.41399040036250234,-190.12014266791948,0.005853891372680664,0.0361475944519043,0.19740365,-0.20356607,0.8158163,1.3100686,-1.3100686,0.20360772,10,-7.529808,0.4094298,-0.015902375802397728,0.04603886604309082,565,-2.428669,-69.37445568386465,172.42476677894592,75.82017536105127,0.020356610417366028,0.0,-131.00685731563718,0.009772892110049725,0.64173526,-338.86957573890686,-8.378442,0.2917969226837158,0.036258986219763756,0.38561395,-98.85449892834552
0.46476015,0.07274186307305552,-250.56158461637034,0.005803108215332031,0.03396892547607422,0.2015683,-0.18268862,0.8330275,1.741586,-1.741586,0.20709887,10,-8.097905,0.39568928,-0.009046193212270737,0.04607129096984863,566,-2.328096,-60.78704637289047,172.72212862968445,153.64921265266483,0.018268872052431107,0.0,-174.1585980989039,0.009976087138056755,0.54623216,-487.50628769397736,-8.096787,0.2897965908050537,0.027315065264701843,0.9093104,-125.52472591175122
0.44843948,-0.8694895602046733,-173.26714144313692,0.00577545166015625,0.03354597091674805,0.20368785,-0.17222834,0.8417869,1.0855547,-1.0855547,0.1801202,10,-8.649011,0.40960243,-0.018610423430800438,0.04216432571411133,567,-2.2739873,-66.32538605295122,173.0249354839325,35.19901698792227,0.017222844064235687,0.0,-108.55546242203563,0.00647152541205287,0.79436165,-156.7607495635748,-7.9160423,0.29381513595581055,0.035833267495036125,0.36174706,-84.78752764623394
